filename	label	is_a	part_of	comment	dbxrefs	synonyms
1211268	DAN_USN_c 10.10.2 (FAFB:1211268)	neuron	female organism|adult brain	DAN_USN_c 10.10.2	catmaid_fafb:1211268	
1276310	Protocerebral_DAN_input_c 12.6.2#1 (FAFB:1276310)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.2#1	catmaid_fafb:1276310	
1298573	Protocerebral_DAN_input_c 11.15.0#1 (FAFB:1298573)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.15.0#1, FBbt:00049408	catmaid_fafb:1298573	
1298683	Protocerebral_DAN_input_c 12.2.0#1 (FAFB:1298683)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.2.0#1	catmaid_fafb:1298683	
1299626	LHPV5a2#2 (FAFB:1299626)	neuron	female organism|adult brain	FBbt:00049408, LHPV5a2#2	catmaid_fafb:1299626	
1299740	LHMB1#1 (FAFB:1299740)	neuron	female organism|adult brain	LHMB1#1	catmaid_fafb:1299740	
1305588	MBON-a2p3p#2_R (FAFB:1305588)	neuron	female organism|adult brain	MBON-a2p3p#2_R, FBbt:00111011	catmaid_fafb:1305588	
1307939	Protocerebral_DAN_input_c 11.16.6#1 (FAFB:1307939)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.6#1	catmaid_fafb:1307939	
1310573	MBON-a'3ap_R (FAFB:1310573)	neuron	female organism|adult brain	MBON-a'3ap_R, FBbt:00111063	catmaid_fafb:1310573	
1311287	Protocerebral_DAN_input_c 13.13.2#1 (FAFB:1311287)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.13.2#1	catmaid_fafb:1311287	
1312003	Protocerebral_DAN_input_c 10.3.2 (FAFB:1312003)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 10.3.2, FBbt:00049328	catmaid_fafb:1312003	
1318702	Protocerebral_DAN_input_c 12.6.2#2 (FAFB:1318702)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.2#2	catmaid_fafb:1318702	
1322907	MBON-a'3m#1_R (FAFB:1322907)	neuron	female organism|adult brain	MBON-a'3m#1_R, FBbt:00111064	catmaid_fafb:1322907	
1356457	Protocerebral_DAN_input_c 12.6.2#3 (FAFB:1356457)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.2#3	catmaid_fafb:1356457	
1360012	MBON-B2B'2a_L (FAFB:1360012)	neuron	female organism|adult brain	MBON-B2B'2a_L, FBbt:00111012	catmaid_fafb:1360012	
1363308	Protocerebral_DAN_input_c 13.15.5#1 (FAFB:1363308)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.15.5#1	catmaid_fafb:1363308	
1385339	MBON-B1>a_L (FAFB:1385339)	neuron	female organism|adult brain	MBON-B1>a_L, FBbt:00100242	catmaid_fafb:1385339	
1415893	LHPD2a1#3 (FAFB:1415893)	neuron	female organism|adult brain	FBbt:00049368, LHPD2a1#3	catmaid_fafb:1415893	
1420974	MBON-a2sc_L (FAFB:1420974)	neuron	female organism|adult brain	FBbt:00110101, MBON-a2sc_L	catmaid_fafb:1420974	
1454234	LHPD2a1#4 (FAFB:1454234)	neuron	female organism|adult brain	FBbt:00049368, LHPD2a1#4	catmaid_fafb:1454234	
1540941	MBON-ap2_R (FAFB:1540941)	neuron	female organism|adult brain	FBbt:00100239, MBON-ap2_R	catmaid_fafb:1540941	
1567421	MBON-B2B'2a_R (FAFB:1567421)	neuron	female organism|adult brain	MBON-B2B'2a_R, FBbt:00111012	catmaid_fafb:1567421	
1573775	MBON-y4y5a_R (FAFB:1573775)	neuron	female organism|adult brain	MBON-y4y5a_R, FBbt:00111046	catmaid_fafb:1573775	
1576584	SEZ_DAN_input_c 18.4.0 (FAFB:1576584)	neuron	female organism|adult brain	SEZ_DAN_input_c 18.4.0	catmaid_fafb:1576584	
1576646	Protocerebral_DAN_input_c 14.7.0#1 (FAFB:1576646)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 14.7.0#1	catmaid_fafb:1576646	
1578380	SEZ_DAN_input_c 7.7.5#1 (FAFB:1578380)	neuron	female organism|adult brain	SEZ_DAN_input_c 7.7.5#1	catmaid_fafb:1578380	
1605598	MBON-a2p3p#1_R (FAFB:1605598)	neuron	female organism|adult brain	MBON-a2p3p#1_R, FBbt:00111011	catmaid_fafb:1605598	
1606113	LHPD2b1#1 (FAFB:1606113)	neuron	female organism|adult brain	FBbt:00049371, LHPD2b1#1	catmaid_fafb:1606113	
1606596	Protocerebral_DAN_input_c 17.4.2#1 (FAFB:1606596)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 17.4.2#1	catmaid_fafb:1606596	
1613298	Protocerebral_DAN_input_c 11.16.5 (FAFB:1613298)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.5	catmaid_fafb:1613298	
1619887	MBON-y4y5b_R (FAFB:1619887)	neuron	female organism|adult brain	MBON-y4y5b_R, FBbt:00049849	catmaid_fafb:1619887	
1627852	Protocerebral_DAN_input_c 15.11.3#1 (FAFB:1627852)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 15.11.3#1	catmaid_fafb:1627852	
1641089	Protocerebral_DAN_input_c 12.3.1#1 (FAFB:1641089)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.3.1#1	catmaid_fafb:1641089	
1641380	Protocerebral_DAN_input_c 12.5.2 (FAFB:1641380)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.5.2	catmaid_fafb:1641380	
1641701	Protocerebral_DAN_input_c 11.9.4#2 (FAFB:1641701)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.9.4#2	catmaid_fafb:1641701	
1650913	Protocerebral_DAN_input_c 20.2.0#1 (FAFB:1650913)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 20.2.0#1	catmaid_fafb:1650913	
1651222	Protocerebral_DAN_input_c 20.2.0#2 (FAFB:1651222)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 20.2.0#2	catmaid_fafb:1651222	
1651416	Protocerebral_DAN_input_c 15.11.4#1 (FAFB:1651416)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 15.11.4#1	catmaid_fafb:1651416	
1651545	Protocerebral_DAN_input_c 20.2.0#3 (FAFB:1651545)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 20.2.0#3	catmaid_fafb:1651545	
1670516	Protocerebral_DAN_input_c 15.11.4#2 (FAFB:1670516)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 15.11.4#2	catmaid_fafb:1670516	
1671124	Protocerebral_DAN_input_c 11.11.0#1 (FAFB:1671124)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.11.0#1	catmaid_fafb:1671124	
1671518	Protocerebral_DAN_input_c 20.2.0#4 (FAFB:1671518)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 20.2.0#4	catmaid_fafb:1671518	
1683650	Protocerebral_DAN_input_c 3.6.0_OTHERS15#5 (FAFB:1683650)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.6.0_OTHERS15#5	catmaid_fafb:1683650	
1687427	MBON-y1y2_R (FAFB:1687427)	neuron	female organism|adult brain	MBON-y1y2_R, FBbt:00111013	catmaid_fafb:1687427	
1703751	LHAD1b2#12 (FAFB:1703751)	neuron	female organism|adult brain	FBbt:00049323, LHAD1b2#12	catmaid_fafb:1703751	
1856261	Protocerebral_DAN_input_c 11.10.0#1 (FAFB:1856261)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.10.0#1	catmaid_fafb:1856261	
1875117	Protocerebral_DAN_input_c 17.4.2#2 (FAFB:1875117)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 17.4.2#2	catmaid_fafb:1875117	
1875568	Protocerebral_DAN_input_c 11.9.3#4 (FAFB:1875568)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.9.3#4	catmaid_fafb:1875568	
1876196	Protocerebral_DAN_input_c 12.6.5#1 (FAFB:1876196)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.5#1	catmaid_fafb:1876196	
1876684	Protocerebral_DAN_input_c 12.6.6#1 (FAFB:1876684)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#1	catmaid_fafb:1876684	
1876727	Protocerebral_DAN_input_c 3.12.0_OTHERS16#1 (FAFB:1876727)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.12.0_OTHERS16#1	catmaid_fafb:1876727	
1876755	Protocerebral_DAN_input_c 12.6.6#2 (FAFB:1876755)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#2	catmaid_fafb:1876755	
1876779	Protocerebral_DAN_input_c 12.6.5#2 (FAFB:1876779)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.5#2	catmaid_fafb:1876779	
1876799	Protocerebral_DAN_input_c 12.6.6#3 (FAFB:1876799)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#3	catmaid_fafb:1876799	
1878029	Protocerebral_DAN_input_c 11.5.1 (FAFB:1878029)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.5.1	catmaid_fafb:1878029	
1906859	Protocerebral_DAN_input_c 9.2.1#2 (FAFB:1906859)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 9.2.1#2	catmaid_fafb:1906859	
1913313	Protocerebral_DAN_input_c 12.6.4#1 (FAFB:1913313)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.4#1	catmaid_fafb:1913313	
1917270	Protocerebral_DAN_input_c 13.15.5#2 (FAFB:1917270)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.15.5#2	catmaid_fafb:1917270	
1919973	Protocerebral_DAN_input_c 13.13.4#1 (FAFB:1919973)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.13.4#1	catmaid_fafb:1919973	
1920529	Protocerebral_DAN_input_c 12.6.6#4 (FAFB:1920529)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#4	catmaid_fafb:1920529	
1932356	Protocerebral_DAN_input_c 11.16.10#1 (FAFB:1932356)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.10#1	catmaid_fafb:1932356	
1933033	Protocerebral_DAN_input_c 2.1.0#1 (FAFB:1933033)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 2.1.0#1	catmaid_fafb:1933033	
1933256	Protocerebral_DAN_input_c 13.15.6#1 (FAFB:1933256)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.15.6#1	catmaid_fafb:1933256	
1934923	Protocerebral_DAN_input_c 13.15.6#2 (FAFB:1934923)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.15.6#2	catmaid_fafb:1934923	
1936120	Protocerebral_DAN_input_c 11.9.3#1 (FAFB:1936120)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.9.3#1	catmaid_fafb:1936120	
1943507	Protocerebral_DAN_input_c 12.6.6#5 (FAFB:1943507)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#5	catmaid_fafb:1943507	
1943924	Protocerebral_DAN_input_c 3.13.0#1 (FAFB:1943924)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.13.0#1	catmaid_fafb:1943924	
1945705	DAN_USN_c 11.9.3#1 (FAFB:1945705)	neuron	female organism|adult brain	DAN_USN_c 11.9.3#1	catmaid_fafb:1945705	
1970606	Protocerebral_DAN_input_c 17.4.3 (FAFB:1970606)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 17.4.3, FBbt:00049793	catmaid_fafb:1970606	
1992387	Protocerebral_DAN_input_c 3.12.0_OTHERS16#3 (FAFB:1992387)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.12.0_OTHERS16#3	catmaid_fafb:1992387	
1995095	Protocerebral_DAN_input_c 13.15.6#3 (FAFB:1995095)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.15.6#3	catmaid_fafb:1995095	
2024011	Protocerebral_DAN_input_c 17.4.2#3 (FAFB:2024011)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 17.4.2#3	catmaid_fafb:2024011	
2047332	Protocerebral_DAN_input_c 3.3.0#1 (FAFB:2047332)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.3.0#1	catmaid_fafb:2047332	
2062703	MBON-a2sp_R (FAFB:2062703)	neuron	female organism|adult brain	MBON-a2sp_R, FBbt:00049113	catmaid_fafb:2062703	
2106411	PPL1-y1_L (FAFB:2106411)	neuron	female organism|adult brain	PPL1-y1_L, FBbt:00111025	catmaid_fafb:2106411	
2109445	MBON-y5B'2a_R (FAFB:2109445)	neuron	female organism|adult brain	FBbt:00100234, MBON-y5B'2a_R	catmaid_fafb:2109445	
2110119	Protocerebral_DAN_input_c 13.5.0#1 (FAFB:2110119)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.5.0#1	catmaid_fafb:2110119	
2120177	MBON-y1pedc>a/B_L (FAFB:2120177)	neuron	female organism|adult brain	MBON-y1pedc>a/B_L, FBbt:00100246	catmaid_fafb:2120177	
2124538	Protocerebral_DAN_input_c 11.9.7#1 (FAFB:2124538)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.9.7#1	catmaid_fafb:2124538	
2133118	Protocerebral_DAN_input_c 11.10.0#2 (FAFB:2133118)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.10.0#2	catmaid_fafb:2133118	
2139479	Protocerebral_DAN_input_c 12.6.2#4 (FAFB:2139479)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.2#4	catmaid_fafb:2139479	
2142915	Protocerebral_DAN_input_c 10.8.0 (FAFB:2142915)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 10.8.0	catmaid_fafb:2142915	
2144424	Protocerebral_DAN_input_c 12.6.2#5 (FAFB:2144424)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.2#5	catmaid_fafb:2144424	
2160773	Protocerebral_DAN_input_c 3.11.0 (FAFB:2160773)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.11.0	catmaid_fafb:2160773	
2173638	Protocerebral_DAN_input_c 3.12.0_OTHERS16#8 (FAFB:2173638)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.12.0_OTHERS16#8	catmaid_fafb:2173638	
2236492	Protocerebral_DAN_input_c 11.16.1 (FAFB:2236492)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.1	catmaid_fafb:2236492	
2236828	Protocerebral_DAN_input_c 11.16.7#1 (FAFB:2236828)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.7#1	catmaid_fafb:2236828	
2236897	Protocerebral_DAN_input_c 12.1.0 (FAFB:2236897)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.1.0	catmaid_fafb:2236897	
2237100	Protocerebral_DAN_input_c 12.6.6#6 (FAFB:2237100)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#6	catmaid_fafb:2237100	
2249156	Protocerebral_DAN_input_c 11.16.10#2 (FAFB:2249156)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.10#2	catmaid_fafb:2249156	
2250960	Protocerebral_DAN_input_c 11.16.7#2 (FAFB:2250960)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.7#2	catmaid_fafb:2250960	
2262342	SEZ_DAN_input_c 7.7.4#1 (FAFB:2262342)	neuron	female organism|adult brain	SEZ_DAN_input_c 7.7.4#1	catmaid_fafb:2262342	
2263284	Protocerebral_DAN_input_c 3.6.0_OTHERS15#6 (FAFB:2263284)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.6.0_OTHERS15#6	catmaid_fafb:2263284	
2265099	Protocerebral_DAN_input_c 11.16.3#1 (FAFB:2265099)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.3#1	catmaid_fafb:2265099	
2265448	DAN_USN_c 12.6.2 (FAFB:2265448)	neuron	female organism|adult brain	DAN_USN_c 12.6.2	catmaid_fafb:2265448	
2265555	Protocerebral_DAN_input_c 12.6.2#6 (FAFB:2265555)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.2#6	catmaid_fafb:2265555	
2265731	DAN_USN_c 15.11.1 (FAFB:2265731)	neuron	female organism|adult brain	DAN_USN_c 15.11.1	catmaid_fafb:2265731	
2293616	Protocerebral_DAN_input_c 12.6.6#7 (FAFB:2293616)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#7	catmaid_fafb:2293616	
2293621	Protocerebral_DAN_input_c 12.6.6#8 (FAFB:2293621)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#8	catmaid_fafb:2293621	
2294141	Protocerebral_DAN_input_c 12.6.6#9 (FAFB:2294141)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#9	catmaid_fafb:2294141	
2298586	Protocerebral_DAN_input_c 12.6.1 (FAFB:2298586)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.1	catmaid_fafb:2298586	
2333007	MBON-y1pedc>a/B_R (FAFB:2333007)	neuron	female organism|adult brain	FBbt:00100246, MBON-y1pedc>a/B_R	catmaid_fafb:2333007	
2360874	Protocerebral_DAN_input_c 10.12.0#1 (FAFB:2360874)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 10.12.0#1	catmaid_fafb:2360874	
2375064	Protocerebral_DAN_input_c 11.4.2 (FAFB:2375064)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.4.2	catmaid_fafb:2375064	
2404179	Protocerebral_DAN_input_c 14.4.2 (FAFB:2404179)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 14.4.2	catmaid_fafb:2404179	
2416734	Protocerebral_DAN_input_c 11.14.1#1 (FAFB:2416734)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.14.1#1	catmaid_fafb:2416734	
2425528	Protocerebral_DAN_input_c 11.14.1#2 (FAFB:2425528)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.14.1#2	catmaid_fafb:2425528	
2434711	G2N-SLP1_R (FAFB:2434711)	neuron	female organism|adult brain	G2N-SLP1_R	catmaid_fafb:2434711	
2451082	Protocerebral_DAN_input_c 17.2.6 (FAFB:2451082)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 17.2.6	catmaid_fafb:2451082	
2531588	Protocerebral_DAN_input_c 11.6.0#1 (FAFB:2531588)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.6.0#1	catmaid_fafb:2531588	
2561794	SEZ_DAN_input_c 7.7.3#1 (FAFB:2561794)	neuron	female organism|adult brain	SEZ_DAN_input_c 7.7.3#1	catmaid_fafb:2561794	
2611468	MBON-B'2mp bilateral_R (FAFB:2611468)	neuron	female organism|adult brain	MBON-B'2mp bilateral_R, FBbt:00111014	catmaid_fafb:2611468	
2613257	Protocerebral_DAN_input_c 10.10.2 (FAFB:2613257)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 10.10.2	catmaid_fafb:2613257	
2674831	Protocerebral_DAN_input_c 9.2.10_LHON01 #2 (FAFB:2674831)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 9.2.10_LHON01 #2	catmaid_fafb:2674831	
2675379	Protocerebral_DAN_input_c 12.6.6#10 (FAFB:2675379)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.6.6#10	catmaid_fafb:2675379	
2699293	MBON-y5B'2a_L (FAFB:2699293)	neuron	female organism|adult brain	MBON-y5B'2a_L, FBbt:00100234	catmaid_fafb:2699293	
2719996	Protocerebral_DAN_input_c 3.13.0#2 (FAFB:2719996)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.13.0#2	catmaid_fafb:2719996	
2720102	Protocerebral_DAN_input_c 9.2.3#2 (FAFB:2720102)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 9.2.3#2	catmaid_fafb:2720102	
2720107	Protocerebral_DAN_input_c 12.8.0#1 (FAFB:2720107)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.8.0#1	catmaid_fafb:2720107	
2736384	Protocerebral_DAN_input_c 13.11.0#1 (FAFB:2736384)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.11.0#1	catmaid_fafb:2736384	
2791811	Protocerebral_DAN_input_c 13.5.0#2 (FAFB:2791811)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 13.5.0#2	catmaid_fafb:2791811	
2792588	Protocerebral_DAN_input_c 12.8.0#2 (FAFB:2792588)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 12.8.0#2	catmaid_fafb:2792588	
2816120	SEZ_DAN_input_c 7.7.5#2 (FAFB:2816120)	neuron	female organism|adult brain	SEZ_DAN_input_c 7.7.5#2	catmaid_fafb:2816120	
2842610	LHAD1b2#11 (FAFB:2842610)	neuron	female organism|adult brain	FBbt:00049323, LHAD1b2#11	catmaid_fafb:2842610	
2842637	Protocerebral_DAN_input_c 3.13.0#3 (FAFB:2842637)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 3.13.0#3	catmaid_fafb:2842637	
2850408	Protocerebral_DAN_input_c 11.9.2 (FAFB:2850408)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.9.2	catmaid_fafb:2850408	
2850491	Protocerebral_DAN_input_c 9.2.8#1 (FAFB:2850491)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 9.2.8#1	catmaid_fafb:2850491	
2916531	Protocerebral_DAN_input_c 9.2.7 (FAFB:2916531)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 9.2.7	catmaid_fafb:2916531	
2916537	Protocerebral_DAN_input_c 10.9.2 (FAFB:2916537)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 10.9.2	catmaid_fafb:2916537	
2916542	Protocerebral_DAN_input_c 9.2.8#2 (FAFB:2916542)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 9.2.8#2	catmaid_fafb:2916542	
2931393	MBON-a'1#1_R (FAFB:2931393)	neuron	female organism|adult brain	MBON-a'1#1_R, FBbt:00111010	catmaid_fafb:2931393	
2932647	Protocerebral_DAN_input_c 11.16.10#3 (FAFB:2932647)	neuron	female organism|adult brain	Protocerebral_DAN_input_c 11.16.10#3	catmaid_fafb:2932647	
