source_id	VFB_id	label	parent_classes	name_in_banc	name_in_flywire_fafb	name_in_hemibrain	name_in_male-cns	name_in_manc	name_in_neuprint_optic_lobe
1671970367	VFB_jrchk16j	ORN_DA1_L (FlyEM-HB:1671970367)	['adult olfactory receptor neuron Or67d']	['odorant receptor neuron DA1']	['ORN_DA1']	['ORN_DA1']			
5901195292	VFB_jrchjs23	AVLP293_R (FlyEM-HB:5901195292)	['adult anterior ventrolateral protocerebrum neuron 293']	['AVLP293']	['AVLP293']	['AVLP293']			
795745097	VFB_jrchk82h	aSP-f3_R (FlyEM-HB:795745097)	['adult lateral horn AD2a1 neuron']	['aSP-f3']	['aSP-f3']	['aSP-f3']			
5813061389	VFB_jrchk3rp	PI1_c (FlyEM-HB:5813061389)	['adult neurosecretory cell of pars intercerebralis']	['adult dorsomedial neurosecretory cell']	['m_NSC_unknown']				
1501665145	VFB_jrchjyf8	LC9(PLBDL3)_R (FlyEM-HB:1501665145)	['lobula columnar neuron LC9']		['LC9']	['LC9']	['LC9']		['LC9']
829261936	VFB_jrchk38k	PAM12(y3)_R (FlyEM-HB:829261936)	['dopaminergic PAM neuron 12']	['PAM12']	['PAM12']	['PAM12']			
1790083460	VFB_jrchk1so	ORN_DM4_L (FlyEM-HB:1790083460)	['adult olfactory receptor neuron Or59b']		['ORN_DM4']	['ORN_DM4']	['odorant receptor neuron DM4']		
1641258972	VFB_jrchk1i6	ORN_DL3_L (FlyEM-HB:1641258972)	['adult olfactory receptor neuron Or65']		['ORN_DL3']	['ORN_DL3']	['odorant receptor neuron DL3']		
1292803650	VFB_jrchjtpi	ER3m(ring)_R (FlyEM-HB:1292803650)	['adult ellipsoid body ring neuron R3m']		['ER3m']		['ER3m']		
1108459090	VFB_jrchk0iy	MC61 (FlyEM-HB:1108459090)	['medulla columnar neuron MC61']						
1252337098	VFB_jrchjxfb	LC13(LWF1)_R (FlyEM-HB:1252337098)	['lobula columnar neuron LC13']	['Lcn13']	['LC13']				['LC13']
611304789	VFB_jrchjvx1	KCab-s_R (FlyEM-HB:611304789)	['alpha/beta surface Kenyon cell']			['KCab-s']			
2009611617	VFB_jrchk7ad	TRN_VP1m_R (FlyEM-HB:2009611617)	['adult hygrosensory neuron Ir68a VP1m']	['HRN Ir68a VP1m']	['TRN_VP1m']	['TRN_VP1m']			
2044786781	VFB_jrchk25t	ORN_VA2 (FlyEM-HB:2044786781)	['adult olfactory receptor neuron Or92a']	['odorant receptor neuron VA2']	['ORN_VA2']	['ORN_VA2']			
1653589060	VFB_jrchk4m2	PS284_L (FlyEM-HB:1653589060)	['adult posterior slope neuron 284']			['adult PS284 neuron']			
296842335	VFB_jrchk5bu	SLP024_a_R (FlyEM-HB:296842335)	['adult superior lateral protocerebrum neuron 024']			['SLP024_b']	['SLP024']		
392325540	VFB_jrchk5ap	SLP012_R (FlyEM-HB:392325540)	['adult superior lateral protocerebrum neuron 012']	['SLP012']	['SLP012']	['SLP012']			
5812982505	VFB_jrchjw6t	KCg-m_R (FlyEM-HB:5812982505)	['gamma main Kenyon cell']		['KCg-m']	['KCg-m']	['KCg-s3']		
880526177	VFB_jrchk3hv	PFNp_a(PB01a)_L4_C3 (FlyEM-HB:880526177)	['protocerebral bridge glomerulus 4-fan-shaped body-nodulus 3 posterior domain neuron']						
1876125752	VFB_jrchk0c7	Li13_R (FlyEM-HB:1876125752)	['lobula intrinsic neuron']						
725368734	VFB_jrchk8n0	vDeltaI_C5 (FlyEM-HB:725368734)	['adult fan-shaped body vertical delta neuron']		['vDelta']				
1417768398	VFB_jrchk4or	PVLP017_R (FlyEM-HB:1417768398)	['adult posterior ventrolateral protocerebrum neuron 017']		['PVLP017']	['PVLP017']	['PVLP017']		
1200351169	VFB_jrchjv5z	KCa\'b\'-ap2_R (FlyEM-HB:1200351169)	"[""alpha'/beta' anterior-posterior type 2 Kenyon cell""]"	"[""alpha'/beta' anterior-posterior type 2 KC""]"	['KCapbp-ap2']	"[""KCa'b'-ap2""]"			
1249763369	VFB_jrchk3ok	PFNp_d(PB01a)_R9_C2 (FlyEM-HB:1249763369)	['protocerebral bridge glomerulus 9-fan-shaped body-nodulus 3 posterior domain neuron']						
362394990	VFB_jrchk60v	SLP408_R (FlyEM-HB:362394990)	['adult superior lateral protocerebrum neuron 408']			['SLP408']			
1447093754	VFB_jrchjs31	AVLP304_R (FlyEM-HB:1447093754)	['adult anterior ventrolateral protocerebrum neuron 304']	['AVLP304']	['AVLP304']	['AVLP304']			
942522378	VFB_jrchjtid	Delta7(PB15)_L2R7_R (FlyEM-HB:942522378)	['adult intrinsic protocerebral bridge 18 glomeruli-glomeruli 7 and 2 neuron']						
635062078	VFB_jrchjthy	DP1m_adPN_R (FlyEM-HB:635062078)	['adult antennal lobe projection neuron DP1m adPN']	['DP1m_adPN']	['DP1m_adPN']	['DP1m_adPN']			
1671966374	VFB_jrchk1hf	ORN_DL3_R (FlyEM-HB:1671966374)	['adult olfactory receptor neuron Or65']		['ORN_DL3']	['ORN_DL3']	['odorant receptor neuron DL3']		
5813078323	VFB_jrchjv18	KCa\'b\'-ap1_R (FlyEM-HB:5813078323)	"[""alpha'/beta' anterior-posterior type 1 Kenyon cell""]"	"[""alpha'/beta' ap1 Kenyon cell""]"	['KCapbp-ap1']				
915481348	VFB_jrchk3s6	PLP005_R (FlyEM-HB:915481348)	['adult posterior lateral protocerebrum neuron 005']		['PLP005']	['PLP005']	['PLP005']		
1016839809	VFB_jrchk355	PAM06_a(B\'2m)_R (FlyEM-HB:1016839809)	['dopaminergic PAM neuron 6']	['PAM06']	['PAM06']	['PAM06_b']			
1568561101	VFB_jrchjrw7	AVLP202_R (FlyEM-HB:1568561101)	['adult anterior ventrolateral protocerebrum neuron 202']		['AVLP202']		['AVLP202']		
1313849992	VFB_jrchk4c3	PS098_L (FlyEM-HB:1313849992)	['adult posterior slope neuron 098']		['PS098']		['PS098']		
1670934213	VFB_jrchjteh	DL4_adPN_R (FlyEM-HB:1670934213)	['adult antennal lobe projection neuron DL4 adPN']	['DL4_adPN']	['DL4_adPN']	['DL4_adPN']			
5812996568	VFB_jrchjx2h	LC10 (FlyEM-HB:5812996568)	['lobula columnar neuron LC10']				['LC10_unclear']		
1219056506	VFB_jrchk44k	PLP235_R (FlyEM-HB:1219056506)	['adult posterior lateral protocerebrum neuron 235']			['PLP235']			
724267537	VFB_jrchk3pf	PFNv(PB05)_R5_C6 (FlyEM-HB:724267537)	['protocerebral bridge glomerulus 5-fan-shaped body-nodulus 2 ventral domain neuron']						
1537331894	VFB_jrchk8hh	vDeltaA_a(AB)_C2 (FlyEM-HB:1537331894)	['adult asymmetrical body-fan-shaped body layer 8 neuron']	['vDeltaA_a']		['vDeltaA_a']			
206555682	VFB_jrchk3rm	PI1_c (FlyEM-HB:206555682)	['adult neurosecretory cell of pars intercerebralis']	['adult dorsomedial neurosecretory cell']	['m_NSC_unknown']				
1602237544	VFB_jrchjs96	AVLP410_R (FlyEM-HB:1602237544)	['adult anterior ventrolateral protocerebrum neuron 410']			['AVLP410']			
707854620	VFB_jrchk77g	SMP557_R (FlyEM-HB:707854620)	['adult superior medial protocerebrum neuron 557']			['adult SMP557 neuron']	['aIPg5']		
5813071384	VFB_jrchk8rv	vLN26_R (FlyEM-HB:5813071384)	['adult antennal lobe local neuron vLN26']		['vLN26']	['vLN26']	['vLN26']		
452401052	VFB_jrchk6mq	SMP257_R (FlyEM-HB:452401052)	['adult superior medial protocerebrum neuron 257']		['SMP257']		['SMP257']		
1856103073	VFB_jrchk2px	ORN_VL2a_L (FlyEM-HB:1856103073)	['adult olfactory receptor neuron Ir84a']		['ORN_VL2a']	['ORN_VL2a']	['ionotropic receptor neuron VL2a']		
390271275	VFB_jrchk5es	SLP070_R (FlyEM-HB:390271275)	['adult superior lateral protocerebrum neuron 070']	['SLP070']	['SLP070']				
354779890	VFB_jrchjw3c	KCg-m_R (FlyEM-HB:354779890)	['gamma main Kenyon cell']		['KCg-m']	['KCg-m']	['KCg-s3']		
986059778	VFB_jrchjx1i	LC10 (FlyEM-HB:986059778)	['lobula columnar neuron LC10']				['LC10_unclear']		
754163207	VFB_jrchjvbg	KCab-c_R (FlyEM-HB:754163207)	['alpha/beta core Kenyon cell']			['KCab-c']			
823668338	VFB_jrchjyuv	LHAV4a1_b_R (FlyEM-HB:823668338)	['adult lateral horn AV4a1 neuron']			['LHAV4a1_c']	['LH005m']		
1039093891	VFB_jrchjuus	IB059(PVL20)_L (FlyEM-HB:1039093891)	['adult inferior bridge neuron 059']						
2043418105	VFB_jrchk2ir	ORN_VC4 (FlyEM-HB:2043418105)	['adult olfactory receptor neuron Or67c']	['odorant receptor neuron VC4']	['ORN_VC4']	['ORN_VC4']			
1470950640	VFB_jrchjxib	LC14_R (FlyEM-HB:1470950640)	['lobula columnar neuron LC14']			['LC14']			
518528152	VFB_jrchjv4k	KCa\'b\'-ap2_R (FlyEM-HB:518528152)	"[""alpha'/beta' anterior-posterior type 2 Kenyon cell""]"	"[""alpha'/beta' anterior-posterior type 2 KC""]"	['KCapbp-ap2']	"[""KCa'b'-ap2""]"			
1606010743	VFB_jrchjs4u	AVLP337_R (FlyEM-HB:1606010743)	['adult anterior ventrolateral protocerebrum neuron 337']			['adult AVLP337 neuron']			
1438304573	VFB_jrchjxgd	LC13 (FlyEM-HB:1438304573)	['lobula columnar neuron LC13']	['Lcn13']	['LC13']				['LC13']
2042399821	VFB_jrchk2if	ORN_VC4 (FlyEM-HB:2042399821)	['adult olfactory receptor neuron Or67c']	['odorant receptor neuron VC4']	['ORN_VC4']	['ORN_VC4']			
1785486134	VFB_jrchjrw5	AVLP200_R (FlyEM-HB:1785486134)	['adult anterior ventrolateral protocerebrum neuron 200']		['AVLP200']		['AVLP200']		
1814729223	VFB_jrchjxr7	LC17(lVLPT7)_R (FlyEM-HB:1814729223)	['lobula columnar neuron LC17']	['LC17']	['LC17']	['LC17']			['LC17']
5813067839	VFB_jrchjsv9	CL210_b_R (FlyEM-HB:5813067839)	['adult clamp neuron 210']	['CL210']	['CL210']				
1628939088	VFB_jrchjsdr	AVLP492_R (FlyEM-HB:1628939088)	['adult anterior ventrolateral protocerebrum neuron 492']		['AVLP492']	['AVLP492']	['AVLP492']		
5813055853	VFB_jrchk5em	SLP065_R (FlyEM-HB:5813055853)	['adult superior lateral protocerebrum neuron 065']		['SLP065']	['SLP065']	['SLP065']		
1343378332	VFB_jrchjx9j	LC12(lVLPT7)_R (FlyEM-HB:1343378332)	['lobula columnar neuron LC12']	['LC12']	['LC12']	['LC12']			['LC12']
482693819	VFB_jrchk5c6	SLP026_R (FlyEM-HB:482693819)	['adult superior lateral protocerebrum neuron 026']		['SLP026']	['SLP026']	['SLP026']		
1932773383	VFB_jrchk02c	LPC2 (FlyEM-HB:1932773383)	['lobula plate columnar neuron']				['LPC_unclear']		
880880259	VFB_jrchjtiq	Delta7(PB15)_L4R5_R (FlyEM-HB:880880259)	['adult intrinsic protocerebral bridge 18 glomeruli-glomeruli 5 and 4 neuron']						
5813002071	VFB_jrchjy4m	LC27 (FlyEM-HB:5813002071)	['lobula columnar neuron LC27']		['LC27']	['LC27']	['LC27']		['LC27']
1410472719	VFB_jrchk3mw	PFNp_c(PB01c)_L6_C5 (FlyEM-HB:1410472719)	['protocerebral bridge glomerulus 6-fan-shaped body-nodulus 3 posterior domain neuron']						
1714938029	VFB_jrchk7mp	WED033_a_R (FlyEM-HB:1714938029)	['adult wedge neuron 033']		['WED033']	['WED033_b']	['WED033']		
736126746	VFB_jrchjvki	KCab-m_R (FlyEM-HB:736126746)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
1315464724	VFB_jrchjxvm	LC20 (FlyEM-HB:1315464724)	['lobula columnar neuron LC20']						
5901118375	VFB_jrchjsz5	CL273_R (FlyEM-HB:5901118375)	['adult clamp neuron 273']		['CL273']		['CL273']		
1839776786	VFB_jrchk49b	PS047_R (FlyEM-HB:1839776786)	['adult posterior slope neuron 047']						['PS047']
5813070613	VFB_jrchjrp1	AVLP099_R (FlyEM-HB:5813070613)	['adult anterior ventrolateral protocerebrum neuron 099']	['AVLP099']	['AVLP099']	['AVLP099']			
5813047371	VFB_jrchk5i5	SLP122_R (FlyEM-HB:5813047371)	['adult superior lateral protocerebrum neuron 122']		['SLP122']		['SLP122']		
940804380	VFB_jrchjutp	IB041_R (FlyEM-HB:940804380)	['adult inferior bridge neuron 041']	['IB041']		['IB041']			
5813046991	VFB_jrchk5c1	SLP024_c_R (FlyEM-HB:5813046991)	['adult superior lateral protocerebrum neuron 024']			['SLP024_b']	['SLP024']		
1763149978	VFB_jrchk1wb	ORN_DM6_L (FlyEM-HB:1763149978)	['adult olfactory receptor neuron Or67a']		['ORN_DM6']	['ORN_DM6']			
788400963	VFB_jrchjugm	FR1(FQ4)_C8_R (FlyEM-HB:788400963)	['adult fan-shaped body 1 column-rubus neuron 1']	['FR1']	['FR1']				
1168055653	VFB_jrchjtqj	ER3w(ring)_L (FlyEM-HB:1168055653)	['adult ellipsoid body ring neuron R3w']		['ER3w']		['ER3w_a']		
2062391233	VFB_jrchk7sf	WED114_R (FlyEM-HB:2062391233)	['adult wedge neuron 114']		['WED114']	['WED114']	['WED116']		
611694145	VFB_jrchjre3	AOTU012_R (FlyEM-HB:611694145)	['adult anterior optic tubercle neuron 012']		['AOTU012']		['AOTU012']		
5813045606	VFB_jrchk7ng	WED038_R (FlyEM-HB:5813045606)	['adult wedge neuron 038']			['WED038']	['WED038']		
604864322	VFB_jrchk6xy	SMP415_R (FlyEM-HB:604864322)	['adult superior medial protocerebrum neuron 415']						
1501660164	VFB_jrchjyfs	LC9(PLBDL3)_R (FlyEM-HB:1501660164)	['lobula columnar neuron LC9']		['LC9']	['LC9']	['LC9']		['LC9']
487489028	VFB_jrchjv4p	KCa\'b\'-ap2_R (FlyEM-HB:487489028)	"[""alpha'/beta' anterior-posterior type 2 Kenyon cell""]"	"[""alpha'/beta' anterior-posterior type 2 KC""]"	['KCapbp-ap2']	"[""KCa'b'-ap2""]"			
5812997223	VFB_jrchjzqz	LLPC2b (FlyEM-HB:5812997223)	['lobula-lobula plate columnar neuron LLPC']				['LLPC_unclear']		
1256835428	VFB_jrchjxkb	LC15 (FlyEM-HB:1256835428)	['lobula columnar neuron LC15']		['LC15']		['LC15']		['LC15']
1966864706	VFB_jrchk03t	LPLC1_R (FlyEM-HB:1966864706)	['lobula plate-lobula columnar neuron LPLC1']		['LPLC1']	['LPLC1']			['LPLC1']
1714138427	VFB_jrchjzy2	LPC1 (FlyEM-HB:1714138427)	['lobula plate columnar neuron LPC1']		['LPC1']	['LPC1']	['LPC1']		['LPC1']
1470065021	VFB_jrchjwrv	LAL151_R (FlyEM-HB:1470065021)	['adult lateral accessory lobe neuron 151']		['LAL151']		['LAL151']		
854093627	VFB_jrchk3wi	PLP084_R (FlyEM-HB:854093627)	['adult posterior lateral protocerebrum neuron 084']		['PLP084']		['PLP084']		
1730651423	VFB_jrchk1x7	ORN_DP1l_R (FlyEM-HB:1730651423)	['adult olfactory receptor neuron Ir75a']		['ORN_DP1l']	['ORN_DP1l']	['ORN Ir75a']		
854806485	VFB_jrchjstn	CL184_R (FlyEM-HB:854806485)	['adult clamp neuron 184']						
386838513	VFB_jrchjzmb	LHPV6i1_a_R (FlyEM-HB:386838513)	['adult lateral horn PV6i1 neuron']			['LHPV6i1_a']			
1883106059	VFB_jrchk8fh	v2LN4_R (FlyEM-HB:1883106059)	['antennal lobe local neuron 4']	['v2LN4']	['v2LN4']				
1734718175	VFB_jrchk18h	ORN_DA3 (FlyEM-HB:1734718175)	['adult olfactory receptor neuron Or23a']	['odorant receptor neuron DA3']	['ORN_DA3']	['ORN_DA3']			
1167300055	VFB_jrchjtri	ER4d(ring)_L (FlyEM-HB:1167300055)	['adult ellipsoid body ring neuron R4d']		['ER4d']		['ER4d']		
1314747047	VFB_jrchk0dc	Li19_R (FlyEM-HB:1314747047)	['lobula intrinsic neuron']						
1289574672	VFB_jrchjxm7	LC16 (FlyEM-HB:1289574672)	['lobula columnar neuron LC16']	['LC16']	['LC16']	['LC16']			['LC16']
5812996994	VFB_jrchk7v9	WED154_R (FlyEM-HB:5812996994)	['adult wedge neuron 154']				['WED154']		
5813004952	VFB_jrchk7pk	WED064_R (FlyEM-HB:5813004952)	['adult wedge neuron 064']			['WED064']			
357855613	VFB_jrchjyrz	LHAV3a3_R (FlyEM-HB:357855613)	['adult lateral horn AV3a3 neuron']			['LHAV3a3']			
1715939282	VFB_jrchk4l5	PS270_R (FlyEM-HB:1715939282)	['adult posterior slope neuron 270']			['adult PS270 neuron']			
1345860891	VFB_jrchk4uj	PVLP108_R (FlyEM-HB:1345860891)	['adult posterior ventrolateral protocerebrum neuron 108']		['PVLP108']		['PVLP108']		
1070754701	VFB_jrchk88s	hDeltaM_05_C3 (FlyEM-HB:1070754701)	['adult fan-shaped body horizontal delta neuron M']		['hDeltaM']	['hDeltaM']	['hDeltaM']		
605554875	VFB_jrchk749	SMP495_R (FlyEM-HB:605554875)	['adult superior medial protocerebrum neuron 495']			['SMP495']			
5813132687	VFB_jrchk248	ORN_VA1v (FlyEM-HB:5813132687)	['adult olfactory receptor neuron Or47b']	['odorant receptor neuron VA1v']	['ORN_VA1v']	['ORN_VA1v']			
800925392	VFB_jrchjt14	CL312_R (FlyEM-HB:800925392)	['adult clamp neuron 312']		['CL312']	['CL312']			
1234731487	VFB_jrchk39v	PAM14(B\'1m)_L (FlyEM-HB:1234731487)	['dopaminergic PAM neuron 14']		['PAM14']	['PAM14']	['PAM14']		
1166890100	VFB_jrchjuf1	FC2C(FQ7)_C1_R (FlyEM-HB:1166890100)	['adult fan-shaped body 1 column-crepine neuron']				['FC']		
1234481054	VFB_jrchk322	PAM01_a(y5)_R (FlyEM-HB:1234481054)	['dopaminergic PAM neuron 1']	['PAM01']	['PAM01']	['PAM01_b']			
1841032927	VFB_jrchk01a	LPC2 (FlyEM-HB:1841032927)	['lobula plate columnar neuron']				['LPC_unclear']		
2134472295	VFB_jrchk2gy	ORN_VC3m_R (FlyEM-HB:2134472295)	['adult olfactory receptor neuron Ir41a']	['ionotropic receptor neuron Ir41a']	['ORN_VC5']	['ORN_VC3m']			
1070655552	VFB_jrchjszn	CL283_R (FlyEM-HB:1070655552)	['adult clamp neuron 283']						
987424042	VFB_jrchjx1c	LC10 (FlyEM-HB:987424042)	['lobula columnar neuron LC10']				['LC10_unclear']		
1467388497	VFB_jrchk4m1	PS284(PVM10)_R (FlyEM-HB:1467388497)	['adult posterior slope neuron 284']			['adult PS284 neuron']			
478613576	VFB_jrchjz8c	LHPD5c1_R (FlyEM-HB:478613576)	['adult lateral horn PD5c1 neuron']		['LHPD5c1']	['LHPD5c1']	['LHPD5c1']		
2096909882	VFB_jrchk7xj	WEDPN14_R (FlyEM-HB:2096909882)	['wedge projection neuron']						
5813047222	VFB_jrchjzh6	LHPV5b6_R (FlyEM-HB:5813047222)	['adult lateral horn PV5b6 neuron']	['LHPV5b6']	['LHPV5b6']	['LHPV5b6']			
550275987	VFB_jrchjtcf	CRE098(PDM13)_L (FlyEM-HB:550275987)	['adult crepine neuron 098']						
295482578	VFB_jrchk5ge	SLP094_R (FlyEM-HB:295482578)	['adult superior lateral protocerebrum neuron 094']						
723602649	VFB_jrchk3pq	PFNv(PB05)_R2_C9 (FlyEM-HB:723602649)	['protocerebral bridge glomerulus 2-fan-shaped body-nodulus 2 ventral domain neuron']						
5813067836	VFB_jrchjvp8	KCab-m_R (FlyEM-HB:5813067836)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
2199257831	VFB_jrchk28x	ORN_VA3 (FlyEM-HB:2199257831)	['adult olfactory receptor neuron Or67b']	['adult odorant receptor neuron VA3']	['ORN_VA3']	['ORN_VA3']			
1597493900	VFB_jrchk09i	LT51_R (FlyEM-HB:1597493900)	['lobula tangential neuron LT51']		['LT51']	['LT51']	['LT51']		['LT51']
643398197	VFB_jrchjury	IB011_R (FlyEM-HB:643398197)	['adult inferior bridge neuron 011']		['cL12']	['IB011']	['LoVC3']		['LoVC3']
609548390	VFB_jrchjs3q	AVLP315_R (FlyEM-HB:609548390)	['adult anterior ventrolateral protocerebrum neuron 315']	['AVLP315']	['AVLP315']	['AVLP315']			
512048416	VFB_jrchk6p1	SMP294_R (FlyEM-HB:512048416)	['adult superior medial protocerebrum neuron 294']			['SMP294']			
1227617128	VFB_jrchk878	hDeltaJ_11_C9 (FlyEM-HB:1227617128)	['adult fan-shaped body horizontal delta neuron J']	['hDeltaJ']	['hDeltaJ']	['hDeltaJ']			
454792422	VFB_jrchk6eh	SMP133_L (FlyEM-HB:454792422)	['adult superior medial protocerebrum neuron 133']			['SMP133']			
5901194556	VFB_jrchk0x6	M_lvPNm37_R (FlyEM-HB:5901194556)	['adult multiglomerular antennal lobe projection neuron type 37 lvPN']		['M_lvPNm37']		['M_lvPNm37']		
1693827279	VFB_jrchk0vq	M_adPNm8_R (FlyEM-HB:1693827279)	['adult multiglomerular antennal lobe projection neuron type 8 adPN']		['M_adPNm8']		['M_adPNm8']		
916301251	VFB_jrchk8jv	vDeltaC_C5 (FlyEM-HB:916301251)	['adult fan-shaped body vertical delta neuron']		['vDelta']				
1733370882	VFB_jrchk0xy	M_spPN5t10_R (FlyEM-HB:1733370882)	['adult multiglomerular antennal lobe projection neuron spPN t5ALT']		['M_spPN5t10']	['M_spPN5t10']	['M_spPN5t10']		
1170404875	VFB_jrchk34r	PAM05(B\'2p)_R (FlyEM-HB:1170404875)	['dopaminergic PAM neuron 5']	['PAM05']	['PAM05']	['PAM05']			
911220341	VFB_jrchk8hf	vDeltaA_a(AB)_C3 (FlyEM-HB:911220341)	['adult asymmetrical body-fan-shaped body layer 8 neuron']	['vDeltaA_a']		['vDeltaA_a']			
5813104095	VFB_jrchjwcu	KCg-m_R (FlyEM-HB:5813104095)	['gamma main Kenyon cell']		['KCg-m']	['KCg-m']	['KCg-s3']		
1875409122	VFB_jrchjy2o	LC25 (FlyEM-HB:1875409122)	['lobula columnar neuron LC25']		['LC25']		['LC25']		['LC25']
297938585	VFB_jrchk6om	SMP285_R (FlyEM-HB:297938585)	['adult superior medial protocerebrum neuron 285']		['SMP285']	['SMP285']	['SMP285']		
1666578623	VFB_jrchk1xn	ORN_DP1m_R (FlyEM-HB:1666578623)	['adult olfactory receptor neuron Ir64a DP1m']		['ORN_DP1m']	['ORN_DP1m']			
5813048648	VFB_jrchjsw0	CL222_R (FlyEM-HB:5813048648)	['adult clamp neuron 222']						
949931381	VFB_jrchjson	CL090_a_R (FlyEM-HB:949931381)	['adult clamp neuron 090']						
2317197779	VFB_jrchjuz9	JO-A/B/C (FlyEM-HB:2317197779)	['Johnston organ neuron']						
390330983	VFB_jrchk67k	SMP046_R (FlyEM-HB:390330983)	['adult superior medial protocerebrum neuron 046']	['SMP046']	['SMP046']				
698016469	VFB_jrchk0ve	MDN_R (FlyEM-HB:698016469)	['adult moonwalker descending neuron']	['MDN']	['DNp50']	['MDN']			
1842427674	VFB_jrchjzw9	LLPC3 (FlyEM-HB:1842427674)	['lobula-lobula plate columnar neuron LLPC']				['LLPC_unclear']		
