skid	name	paper_id	paper_name	FBbt_ID
16856	T1 leg motor neuron D2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
16873	neuron 16874	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
16879	neuron 16880	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
17386	T1 leg motor neuron V2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
17664	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
17764	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
17897	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
17999	T2 leg motor neuron L9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18025	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18034	T2 leg motor neuron L9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18190	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18194	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18201	T2 leg motor neuron L9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18205	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18215	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18341	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18350	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18359	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18368	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18377	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18391	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18400	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18414	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18423	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18432	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18437	wing motor neuron A10 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18449	wing motor neuron A8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18454	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18459	neuron 18460	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18516	neuron 18517	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18543	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18553	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18562	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18571	T2 leg motor neuron L12 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18580	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18589	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18598	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18607	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18616	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
18622	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19246	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19254	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19269	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19362	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19366	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19371	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19385	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19404	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19411	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19416	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19423	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19443	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19450	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
19457	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20067	neuron 20068	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20074	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20084	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20113	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20120	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20839	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20847	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20854	neuron 20855	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20866	neuron 20867	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20889	neuron 20890	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20917	neuron 20918	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20925	neuron 20926	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20936	neuron 20937	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20949	neuron 20950	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20956	neuron 20957	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20968	neuron 20969	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20975	neuron 20976	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
20982	neuron 20983	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21086	neck motor neuron D bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21097	T1 leg motor neuron L2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21243	T1 leg motor neuron L2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21337	T1 leg motor neuron L2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21873	neuron 21874	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21894	neuron 21895	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21901	neuron 21902	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
21957	neuron 21958	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22034	neuron 22035	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22089	neuron 22090	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22119	neuron 22120	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22133	neuron 22134	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22169	neuron 22170	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22293	neuron 22294	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22304	neuron 22305	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22308	neuron 22309	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22351	neuron 22352	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22365	neuron 22366	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22470	neuron 22471	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22477	neuron 22478	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22498	neuron 22499	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22526	neuron 22527	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22533	neuron 22534	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22540	neuron 22541	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22582	neuron 22583	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22619	neuron 22620	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22662	neuron 22663	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22673	neuron 22674	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22697	neuron 22698	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22751	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22761	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22782	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22796	neuron 22797	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22842	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22857	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22866	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22887	neuron 22888	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22893	neuron 22894	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22898	neuron 22899	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22917	neuron 22918	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22931	neuron 22932	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22983	neuron 22984	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
22989	neuron 22990	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23004	neuron 23005	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23015	neuron 23016	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23066	neuron 23067	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23086	neuron 23087	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23126	neuron 23127	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23161	neuron 23162	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23181	neuron 23182	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23245	neuron 23246	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23252	neuron 23253	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23265	neuron 23266	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23321	neuron 23322	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23368	neuron 23369	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23410	neuron 23411	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23480	neuron 23481	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23503	neuron 23504	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23550	neuron 23551	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23560	neuron 23561	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23581	neuron 23582	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23616	neuron 23617	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23643	neuron 23644	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23700	neuron 23701	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23707	neuron 23708	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23721	neuron 23722	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23746	neuron 23747	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23798	neuron 23799	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23826	neuron 23827	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23914	neuron 23915	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23932	neuron 23933	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23949	neuron 23950	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23956	neuron 23957	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23991	neuron 23992	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
23995	neuron 23996	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24026	neuron 24027	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24040	neuron 24041	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24047	neuron 24048	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24058	neuron 24059	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24111	neuron 24112	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24286	neuron 24287	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24290	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24425	neuron 24426	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24430	neuron 24431	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24529	neuron 24530	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24596	neuron 24597	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24655	neuron 24656	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24711	neuron 24712	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24734	neuron 24735	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24738	neuron 24739	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24816	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24830	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24837	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24844	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24854	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24861	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24874	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24882	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24886	neuron 24887	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24893	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24900	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24916	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24938	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24952	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24956	neuron 24957	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24963	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
24987	neuron 24988	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25014	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25021	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25032	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25042	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25046	neuron 25047	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25053	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25063	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25070	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25084	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25095	T1 leg ascending chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25105	T1 leg ascending chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25119	T1 leg ascending chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25126	neuron 25127	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25140	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25165	neuron 25166	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25205	neuron 25206	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25214	neuron 25215	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25229	neuron 25230	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25257	neuron 25258	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25264	neuron 25265	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25275	neuron 25276	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25285	neuron 25286	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25299	neuron 25300	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25311	neuron 25312	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25335	neuron 25336	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25349	neuron 25350	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25403	neuron 25404	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25417	neuron 25418	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25424	neuron 25425	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25528	neuron 25529	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25536	neuron 25537	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25543	neuron 25544	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25562	neuron 25563	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25590	neuron 25591	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25601	neuron 25602	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25622	neuron 25623	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25664	neuron 25665	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25709	neuron 25710	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25723	neuron 25724	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25766	neuron 25767	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25799	neuron 25800	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25827	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25834	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25841	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25848	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25855	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25862	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25869	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25876	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25908	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25918	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25929	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25958	neuron 25959	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25969	neuron 25970	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25979	neuron 25980	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25993	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
25997	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26006	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26011	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26020	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26028	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26033	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26039	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26048	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26054	neuron 26055	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26061	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26070	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26077	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26081	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26088	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26103	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26110	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26117	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26124	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26138	neuron 26139	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26158	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26166	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26173	T1 leg ascending chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26180	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26194	neuron 26195	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26198	neuron 26199	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26241	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26269	neuron 26270	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26276	neuron 26277	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26375	T1 leg unclassified chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26382	neuron 26383	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26417	neuron 26418	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26708	neuron 26709	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26715	neuron 26716	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26771	neuron 26772	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26778	neuron 26779	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26785	neuron 26786	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26799	neuron 26800	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26806	neuron 26807	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26813	neuron 26814	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26820	neuron 26821	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26834	neuron 26835	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26841	neuron 26842	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26883	neuron 26884	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
26961	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
27215	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28096	neuron 28097	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28162	neuron 28163	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28282	T2 leg motor neuron L9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28291	T2 leg motor neuron L9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
