filename	label	is_a	part_of	comment	dbxrefs	synonyms
1167858	CvN6_NMN (FAFB:1167858)	neuron	female organism|adult brain	CvN6_NMN	catmaid_fafb:1167858	
1337777	CvN7_NMN (FAFB:1337777)	neuron	female organism|adult brain	CvN7_NMN	catmaid_fafb:1337777	
