filename	label	is_a	part_of	comment	dbxrefs	synonyms
893079	LC4_R#20 (FAFB:893079)	neuron	female organism|adult brain	LC4_R#20, FBbt:00003874	catmaid_fafb:893079	
1060175	LC4_R#21 (FAFB:1060175)	neuron	female organism|adult brain	LC4_R#21, FBbt:00003874	catmaid_fafb:1060175	
1060195	LC4_R#22 (FAFB:1060195)	neuron	female organism|adult brain	LC4_R#22, FBbt:00003874	catmaid_fafb:1060195	
1060201	LC4_R#23 (FAFB:1060201)	neuron	female organism|adult brain	LC4_R#23, FBbt:00003874	catmaid_fafb:1060201	
1060221	LC4_R#24 (FAFB:1060221)	neuron	female organism|adult brain	LC4_R#24, FBbt:00003874	catmaid_fafb:1060221	
1060322	LC4_R#25 (FAFB:1060322)	neuron	female organism|adult brain	LC4_R#25, FBbt:00003874	catmaid_fafb:1060322	
1075741	LC4_R#26 (FAFB:1075741)	neuron	female organism|adult brain	LC4_R#26, FBbt:00003874	catmaid_fafb:1075741	
1075777	LC4_R#27 (FAFB:1075777)	neuron	female organism|adult brain	LC4_R#27, FBbt:00003874	catmaid_fafb:1075777	
1075821	LC4_R#28 (FAFB:1075821)	neuron	female organism|adult brain	LC4_R#28, FBbt:00003874	catmaid_fafb:1075821	
1077372	LC4_R#29 (FAFB:1077372)	neuron	female organism|adult brain	LC4_R#29, FBbt:00003874	catmaid_fafb:1077372	
1077484	LC4_R#30 (FAFB:1077484)	neuron	female organism|adult brain	LC4_R#30, FBbt:00003874	catmaid_fafb:1077484	
1077585	LC4_R#31 (FAFB:1077585)	neuron	female organism|adult brain	LC4_R#31, FBbt:00003874	catmaid_fafb:1077585	
1108134	LC4_R#32 (FAFB:1108134)	neuron	female organism|adult brain	LC4_R#32, FBbt:00003874	catmaid_fafb:1108134	
1108155	LC4_R#33 (FAFB:1108155)	neuron	female organism|adult brain	LC4_R#33, FBbt:00003874	catmaid_fafb:1108155	
1199415	LC4_R#34 (FAFB:1199415)	neuron	female organism|adult brain	LC4_R#34, FBbt:00003874	catmaid_fafb:1199415	
1316949	LC4_R#35 (FAFB:1316949)	neuron	female organism|adult brain	LC4_R#35, FBbt:00003874	catmaid_fafb:1316949	
1319279	LC4_R#36 (FAFB:1319279)	neuron	female organism|adult brain	LC4_R#36, FBbt:00003874	catmaid_fafb:1319279	
1324489	LC4_R#37 (FAFB:1324489)	neuron	female organism|adult brain	LC4_R#37, FBbt:00003874	catmaid_fafb:1324489	
1325025	LC4_R#38 (FAFB:1325025)	neuron	female organism|adult brain	LC4_R#38, FBbt:00003874	catmaid_fafb:1325025	
1325197	LC4_R#39 (FAFB:1325197)	neuron	female organism|adult brain	LC4_R#39, FBbt:00003874	catmaid_fafb:1325197	
1325500	LC4_R#40 (FAFB:1325500)	neuron	female organism|adult brain	LC4_R#40, FBbt:00003874	catmaid_fafb:1325500	
1325528	LC4_R#41 (FAFB:1325528)	neuron	female organism|adult brain	LC4_R#41, FBbt:00003874	catmaid_fafb:1325528	
1325578	LC4_R#42 (FAFB:1325578)	neuron	female organism|adult brain	LC4_R#42, FBbt:00003874	catmaid_fafb:1325578	
1325592	LC4_R#43 (FAFB:1325592)	neuron	female organism|adult brain	LC4_R#43, FBbt:00003874	catmaid_fafb:1325592	
1325636	LC4_R#44 (FAFB:1325636)	neuron	female organism|adult brain	LC4_R#44, FBbt:00003874	catmaid_fafb:1325636	
1325820	LC4_R#45 (FAFB:1325820)	neuron	female organism|adult brain	LC4_R#45, FBbt:00003874	catmaid_fafb:1325820	
1325938	LC4_R#46 (FAFB:1325938)	neuron	female organism|adult brain	LC4_R#46, FBbt:00003874	catmaid_fafb:1325938	
1325965	LC4_R#47 (FAFB:1325965)	neuron	female organism|adult brain	LC4_R#47, FBbt:00003874	catmaid_fafb:1325965	
1326385	LC4_R#48 (FAFB:1326385)	neuron	female organism|adult brain	LC4_R#48, FBbt:00003874	catmaid_fafb:1326385	
1326497	LC4_R#49 (FAFB:1326497)	neuron	female organism|adult brain	LC4_R#49, FBbt:00003874	catmaid_fafb:1326497	
1326615	LC4_R#50 (FAFB:1326615)	neuron	female organism|adult brain	LC4_R#50, FBbt:00003874	catmaid_fafb:1326615	
2284700	LC4_R#51 (FAFB:2284700)	neuron	female organism|adult brain	LC4_R#51, FBbt:00003874	catmaid_fafb:2284700	
2909976	LC4_R#52 (FAFB:2909976)	neuron	female organism|adult brain	LC4_R#52, FBbt:00003874	catmaid_fafb:2909976	
2910014	LC4_R#53 (FAFB:2910014)	neuron	female organism|adult brain	LC4_R#53, FBbt:00003874	catmaid_fafb:2910014	
2980141	LC4_R#54 (FAFB:2980141)	neuron	female organism|adult brain	LC4_R#54, FBbt:00003874	catmaid_fafb:2980141	
3072214	LC4_R#55 (FAFB:3072214)	neuron	female organism|adult brain	LC4_R#55, FBbt:00003874	catmaid_fafb:3072214	
4947529	DNp01_R (FAFB:4947529)	neuron	female organism|adult brain	DNp01_R, FBbt:00004020	catmaid_fafb:4947529	
5349447	DNp11_R (FAFB:5349447)	neuron	female organism|adult brain	DNp11_R, FBbt:00047644	catmaid_fafb:5349447	
6958818	DNp04_R (FAFB:6958818)	neuron	female organism|adult brain	DNp04_R, FBbt:00047637	catmaid_fafb:6958818	
7138957	DNp02_R (FAFB:7138957)	neuron	female organism|adult brain	DNp02_R, FBbt:00047635	catmaid_fafb:7138957	
