source_id	VFB_id	label	parent_classes	name_in_banc	name_in_flywire_fafb	name_in_hemibrain	name_in_male-cns	name_in_manc	name_in_neuprint_optic_lobe
424391	VFB_001000fa	KC#489-ab (FAFB:424391)	['alpha/beta surface/core Kenyon cell']						
10965850	VFB_00102fu5	T4d_R#62 (FAFB:10965850)	['T4d neuron']		['T4d']		['T4d']		['T4d']
11544074	VFB_001012a6	Uniglomerular mALT DL1 adPN#R2 (FAFB:11544074)	['adult antennal lobe projection neuron DL1 adPN']		['DL1_adPN']	['DL1_adPN']	['DL1 adPN']		
5599782	VFB_00102fo0	T4d_R#15 (FAFB:5599782)	['T4d neuron']		['T4d']		['T4d']		['T4d']
11063880	VFB_00102fun	Mi1_R#29 (FAFB:11063880)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
3055426	VFB_0010146h	MBON-y3_R (FAFB:3055426)	['mushroom body output neuron 8']						
6130973	VFB_001014h0	SEZ_DAN_input_c 7.7.3#3 (FAFB:6130973)	['adult subesophageal zone output neuron']						
424180	VFB_001000eo	KC#478-ab (FAFB:424180)	['alpha/beta core Kenyon cell']			['KCab-c']			
14946446	VFB_00102g8y	Mi1_R#475 (FAFB:14946446)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
57487	VFB_001011qu	Biglomerular mALT VP1l + VP3 ilPN bilateral#L1 (FAFB:57487)	['adult bilateral antennal lobe projection neuron VP1l+VP3 ilPN']	['adult antennal lobe projection neuron VP3 mALT']	['VP1l+VP3_ilPN']	['VP1l+VP3_ilPN']			
8430509	VFB_001000o6	KC#704 (FAFB:8430509)	['adult Kenyon cell']				['KC']		
534333	VFB_00102dv7	aSP-g2_L#5 (FAFB:534333)	['adult fruitless aSP-g2 (female) neuron']	['aSP-g2']	['aSP-g2']	['aSP-g2']			
514427	VFB_001000gi	KC#513-ab (FAFB:514427)	['alpha/beta surface/core Kenyon cell']						
3509520	VFB_001029a6	Mt_VPN#4 (FAFB:3509520)	['medulla tangential visual projection neuron']						
11993444	VFB_001029fr	Mti_DRA_2#3 (FAFB:11993444)	['medulla tangential intrinsic neuron of dorsal rim area 2']		['Sm23']		['Cm14']		['Cm14']
8370334	VFB_001000n9	KC#672 (FAFB:8370334)	['adult Kenyon cell']				['KC']		
6934	VFB_0010004b	KC#7-y (FAFB:6934)	['adult gamma Kenyon cell']				['KCg']		
14954	VFB_001000b2	KC#202-y (FAFB:14954)	['adult gamma Kenyon cell']				['KCg']		
515138	VFB_001000hx	KC#363-ab (FAFB:515138)	['alpha/beta surface/core Kenyon cell']						
9084549	VFB_001014m3	Protocerebral_DAN_input_c 11.15.0#2 (FAFB:9084549)	['adult lateral horn PV5a2 neuron']			['LHPV5a2']	['adult PV5a2 neuron']		
10839919	VFB_001013ye	JO-mz#3 (FAFB:10839919)	['multiple zone Johnston organ neuron']	['JO-mz']	['JO-mz']				
30201	VFB_001000ck	KC#251-ab (FAFB:30201)	['alpha/beta core Kenyon cell']			['KCab-c']			
310806	VFB_00102guj	LC4_R#8 (FAFB:310806)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
8670582	VFB_001000p0	KC#733 (FAFB:8670582)	['adult Kenyon cell']				['KC']		
6852364	VFB_001014id	Protocerebral_DAN_input_c 9.2.4#2 (FAFB:6852364)	['adult lateral horn AD1b5 neuron']		['LHAD1b5']	['LHAD1b5']	['LHAD1b5']		
8102933	VFB_00102fpt	T4b_R#49 (FAFB:8102933)	['T4b neuron']		['T4b']		['T4b']		['T4b']
11993803	VFB_001029fw	Dm#11 (FAFB:11993803)	['distal medullary amacrine neuron']						
10807568	VFB_0010019s	KC#1365-y (FAFB:10807568)	['adult gamma Kenyon cell']				['KCg']		
12019444	VFB_001029gf	L1#7 (FAFB:12019444)	['lamina monopolar neuron L1']	['monopolar laminar cell L1']	['L1']				['L1']
15114485	VFB_00102gb7	Mi1_R#556 (FAFB:15114485)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
1238934	VFB_001013w0	JO-EVM#2 (FAFB:1238934)	['Johnston organ neuron EVM']		['JO-EVM']				
12676556	VFB_00102fwg	Mi1_R#50 (FAFB:12676556)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
374621	VFB_001000em	KC#477-y (FAFB:374621)	['adult gamma Kenyon cell']				['KCg']		
14908858	VFB_00102g80	Mi1_R#441 (FAFB:14908858)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
16706	VFB_001000c0	KC#235-y (FAFB:16706)	['adult gamma Kenyon cell']				['KCg']		
1600763	VFB_001013wt	JO-EDP#3 (FAFB:1600763)	['Johnston organ neuron EDP']		['JO-EDP']				
13054040	VFB_001011xt	VP2RNl#4 (FAFB:13054040)	['aristal sensory neuron VP2']		['TRN_VP2']	['TRN_VP2']	['aristal neuron (VP2)']		
8490628	VFB_001011ny	DA2 ORN #24 (FAFB:8490628)	['adult olfactory receptor neuron Or56a']	['adult olfactory receptor neuron DA2']	['ORN_DA2']	['ORN_DA2']			
515071	VFB_001000hm	KC#358-ab (FAFB:515071)	['alpha/beta surface/core Kenyon cell']						
15199057	VFB_00102gdx	Mi1_R#654 (FAFB:15199057)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
13565080	VFB_001012am	LHCENT2#1 (FAFB:13565080)	['adult lateral horn centrifugal neuron 2']	['LHCENT2']	['LHCENT2']	['LHCENT2']			['LHCENT2']
57349	VFB_00101239	Uniglomerular mALT DA3 adPN#R1 (FAFB:57349)	['adult antennal lobe projection neuron DA3 adPN']		['DA3_adPN']	['DA3_adPN']	['DA3_adPN']		
10620286	VFB_0010018g	KC#1328-y (FAFB:10620286)	['adult gamma Kenyon cell']				['KCg']		
11367724	VFB_001013zd	JO-FDL#2 (FAFB:11367724)	['Johnston organ neuron FDL']		['JO-FDL']				
10995825	VFB_00102fub	T4d_R#68 (FAFB:10995825)	['T4d neuron']		['T4d']		['T4d']		['T4d']
13682	VFB_001000a7	KC#173-ab (FAFB:13682)	['alpha/beta surface/core Kenyon cell']						
1149173	VFB_00101152	Uniglomerular t5-mlALT VP4 vPN#R1 (FAFB:1149173)	['adult antennal lobe projection neuron VP4 vPN']		['VP4_vPN']	['VP4_vPN']			
874359	VFB_00102gut	LC4_R#18 (FAFB:874359)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
14908504	VFB_00102g7z	Mi1_R#440 (FAFB:14908504)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
17252445	VFB_00102ghl	Mi1_R#759 (FAFB:17252445)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14879554	VFB_00102g5u	Mi1_R#363 (FAFB:14879554)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10455508	VFB_00102fsn	T4b_R#103 (FAFB:10455508)	['T4b neuron']		['T4b']		['T4b']		['T4b']
10241613	VFB_0010012c	KC#1171-y (FAFB:10241613)	['adult gamma Kenyon cell']				['KCg']		
7552826	VFB_00102dw7	G2N-SLP1_L (FAFB:7552826)	['adult superior lateral protocerebrum gustatory projection neuron 1']		['SLP234']	['adult superior lateral protocerebrum neuron 234']	['SLP234']		
14851881	VFB_00102g4n	Mi1_R#320 (FAFB:14851881)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
9437371	VFB_001000tc	KC#887-ab (FAFB:9437371)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
3813424	VFB_001011rr	Multiglomerular mlALT vPN#R56 (FAFB:3813424)	['adult antennal lobe projection neuron VP1m+VP1d vPN']	['M_vPNml62']	['M_vPNml62']	['M_vPNml62']			
7481072	VFB_0010128w	WEDPN8C#2 (FAFB:7481072)	['adult wedge projection neuron 8']						
14907804	VFB_00102g7v	Mi1_R#436 (FAFB:14907804)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10221444	VFB_0010011q	KC#1160-y (FAFB:10221444)	['adult gamma Kenyon cell']				['KCg']		
13653246	VFB_00102fzm	Mi1_R#151 (FAFB:13653246)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
8332594	VFB_00102fq1	T4d_R#28 (FAFB:8332594)	['T4d neuron']		['T4d']		['T4d']		['T4d']
5391502	VFB_00102fnb	T4a_R#4 (FAFB:5391502)	['T4a neuron']		['T4a']		['T neuron T4a']		['T4a']
1319279	VFB_00102gvb	LC4_R#36 (FAFB:1319279)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
11347884	VFB_00102fvf	T4d_R#86 (FAFB:11347884)	['T4d neuron']		['T4d']		['T4d']		['T4d']
11452427	VFB_001029cr	Dm9#1 (FAFB:11452427)	['distal medullary amacrine neuron Dm9']		['Dm9']		['Dm9']		['Dm9']
8996437	VFB_001000qj	KC#787-y (FAFB:8996437)	['adult gamma Kenyon cell']				['KCg']		
5807241	VFB_0010128e	LHPV5d3#2 (FAFB:5807241)	['adult lateral horn PV5d3 neuron']			['LHPV5d3']	['LHPV5d3']		
8496988	VFB_001000ou	KC#727-y (FAFB:8496988)	['adult gamma Kenyon cell']				['KCg']		
10948062	VFB_001001bl	KC#1430-y (FAFB:10948062)	['adult gamma Kenyon cell']				['KCg']		
4182148	VFB_001011s5	PV6r1#3 (FAFB:4182148)	['adult lateral horn PV6r1 neuron']	['LHPV6r1']	['CB1158']				
515220	VFB_001000i3	KC#539-ab (FAFB:515220)	['alpha/beta surface/core Kenyon cell']						
518757	VFB_001000iq	KC#550-ab (FAFB:518757)	['alpha/beta core Kenyon cell']			['KCab-c']			
1669783	VFB_001013wv	JO-FDA#6 (FAFB:1669783)	['Johnston organ neuron FDA']		['JO-FDA']				
13726077	VFB_00102g08	T4b_R#166 (FAFB:13726077)	['T4b neuron']		['T4b']		['T4b']		['T4b']
11558	VFB_0010008e	KC#116-y (FAFB:11558)	['adult gamma Kenyon cell']				['KCg']		
10190508	VFB_001029af	R8_DRA#3 (FAFB:10190508)	['dorsal margin photoreceptor cell R8']						['R8d']
2204528	VFB_0010122i	LHPV5a1#4 (FAFB:2204528)	['adult lateral horn PV5a1 neuron']		['LHPV5a1']	['LHPV5a1_b']	['adult PV5a1 neuron']		
3299136	VFB_001013uv	LC6#44 (FAFB:3299136)	['lobula columnar neuron LC6']		['LC6']		['LC6']		['LC6']
31772	VFB_001000cp	KC#256-a'b' (FAFB:31772)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
7806	VFB_0010004u	KC#27-y (FAFB:7806)	['adult gamma Kenyon cell']				['KCg']		
11016629	VFB_001001cz	KC#1480-ab (FAFB:11016629)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
11010864	VFB_001001cw	KC#1477-y (FAFB:11010864)	['adult gamma Kenyon cell']				['KCg']		
11995102	VFB_001029g1	MeTu_DRA#11 (FAFB:11995102)	['adult medulla-tubercle neuron of dorsal rim area']						
4881421	VFB_00102gzx	left cLPTCrn#6 (FAFB:4881421)	['adult crab LPT cell recurrent neuron']	['cLPTCrn']		['PS079']			
6578911	VFB_001013xc	JO-FVA#9 (FAFB:6578911)	['Johnston organ neuron FVA']		['JO-FVA']				
14856530	VFB_00102g51	Mi1_R#334 (FAFB:14856530)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
5117517	VFB_001014ck	MBON-a'1_R (FAFB:5117517)	['mushroom body output neuron 31']		['MBON31']	['MBON31']	['MBON-31']		
12702477	VFB_001011x3	VP1dRNl#2 (FAFB:12702477)	['adult hygrosensory neuron Ir40a VP1d']		['HRN_VP1d']	['HRN_VP1d']	['adult olfactory receptor neuron Ir40a VP1']		
6996224	VFB_001014il	SEZ_DAN_input_c 7.7.4#2 (FAFB:6996224)	['adult subesophageal zone output neuron']						
7385806	VFB_001014k3	SEZON03#29 (FAFB:7385806)	['adult subesophageal zone output neuron']						
14802235	VFB_00102g2z	Mi1_R#260 (FAFB:14802235)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
488055	VFB_00101287	LHAV4c1#1 (FAFB:488055)	['adult lateral horn AV4c1 neuron']	['LHAV4c1']	['CB3731']	['LHAV4c1_a']			
11439300	VFB_00102fvm	T4d_R#88 (FAFB:11439300)	['T4d neuron']		['T4d']		['T4d']		['T4d']
10559959	VFB_0010017j	KC#1306-y (FAFB:10559959)	['adult gamma Kenyon cell']				['KCg']		
8564919	VFB_00102fqv	T4b_R#69 (FAFB:8564919)	['T4b neuron']		['T4b']		['T4b']		['T4b']
1077585	VFB_00102gv6	LC4_R#31 (FAFB:1077585)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
58686	VFB_00101177	Uniglomerular mALT DP1m adPN#R1 (FAFB:58686)	['adult antennal lobe projection neuron DP1m adPN']	['DP1m_adPN']	['DP1m_adPN']	['DP1m_adPN']			
13159741	VFB_001011xy	VP3+ l2PN2#1_L (FAFB:13159741)	['adult antennal lobe projection neuron VP3+ l2PN 2']						
10127007	VFB_0010010j	KC#1128-y (FAFB:10127007)	['adult gamma Kenyon cell']				['KCg']		
10102968	VFB_001000zy	KC#1117-y (FAFB:10102968)	['adult gamma Kenyon cell']				['KCg']		
10543495	VFB_0010017b	KC#1298-ab (FAFB:10543495)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
10179616	VFB_0010011b	KC#1145-y (FAFB:10179616)	['adult gamma Kenyon cell']				['KCg']		
5650098	VFB_001014el	PAM-y5#5_L (FAFB:5650098)	['dopaminergic PAM neuron 1']	['PAM01']	['PAM01']	['PAM01_b']			
8576230	VFB_00102fqx	T4b_R#70 (FAFB:8576230)	['T4b neuron']		['T4b']		['T4b']		['T4b']
10220676	VFB_0010011p	KC#1159-y (FAFB:10220676)	['adult gamma Kenyon cell']				['KCg']		
46800	VFB_00101139	Uniglomerular mALT VC3l adPN#R1 (FAFB:46800)	['adult antennal lobe projection neuron VC3 adPN']		['VC3_adPN']	['VC3l_adPN']	['VC3l adPN']		
13747692	VFB_00102g0d	Mi1_R#173 (FAFB:13747692)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10426477	VFB_0010014x	KC#1244-y (FAFB:10426477)	['adult gamma Kenyon cell']				['KCg']		
9738	VFB_0010006n	KC#73-y (FAFB:9738)	['adult gamma Kenyon cell']				['KCg']		
12782012	VFB_001011xf	VP1dRNl#6 (FAFB:12782012)	['adult hygrosensory neuron Ir40a VP1d']		['HRN_VP1d']	['HRN_VP1d']	['adult olfactory receptor neuron Ir40a VP1']		
10120552	VFB_0010010g	KC#1125-y (FAFB:10120552)	['adult gamma Kenyon cell']				['KCg']		
7910760	VFB_001011u7	VP1lRNl#7 (FAFB:7910760)	['adult thermosensory neuron Ir21a VP1l']	['adult olfactory receptor neuron Ir21a']	['HRN_VP1l']	['HRN_VP1l']			
10445458	VFB_0010015g	KC#1253-ab (FAFB:10445458)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
8975271	VFB_001000qd	KC#781-y (FAFB:8975271)	['adult gamma Kenyon cell']				['KCg']		
11519536	VFB_00101370	PV4b2#1 (FAFB:11519536)	['adult lateral horn PV4b2 neuron']	['LHPV4b2']	['CB1209']	['LHPV4b2']			
8421369	VFB_001000o0	KC#698 (FAFB:8421369)	['adult Kenyon cell']				['KC']		
478810	VFB_001000g5	KC#505-y (FAFB:478810)	['adult gamma Kenyon cell']				['KCg']		
3281862	VFB_001013uc	LC6#25 (FAFB:3281862)	['lobula columnar neuron LC6']		['LC6']		['LC6']		['LC6']
17110	VFB_001000ca	KC#244-y (FAFB:17110)	['adult gamma Kenyon cell']				['KCg']		
15139980	VFB_00102gca	Mi1_R#595 (FAFB:15139980)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10208775	VFB_001029ai	Dm8#4 (FAFB:10208775)	['distal medullary amacrine neuron Dm8a']	['Dm8a']	['Dm8']				
14844638	VFB_00102g47	Mi1_R#304 (FAFB:14844638)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
2122447	VFB_0010122g	WEDPN1A#1 (FAFB:2122447)	['adult wedge projection neuron 1']						
10890313	VFB_001001ah	KC#1390-y (FAFB:10890313)	['adult gamma Kenyon cell']				['KCg']		
7029666	VFB_001012c2	R4d#7 (FAFB:7029666)	['adult ellipsoid body ring neuron R4d']		['ER4d']		['ER4d']		
15410932	VFB_00102gfu	Mi1_R#723 (FAFB:15410932)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
8717164	VFB_001014lp	SEZON03#25 (FAFB:8717164)	['adult subesophageal zone output neuron']						
8880705	VFB_001011va	PV7c1#1 (FAFB:8880705)	['adult lateral horn PV7c1 neuron']	['LHPV7c1']	['LHPV7c1']	['LHPV7c1']			
9338312	VFB_001000so	KC#863-y (FAFB:9338312)	['adult gamma Kenyon cell']				['KCg']		
9742970	VFB_001000wo	KC#1002-a'b' (FAFB:9742970)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
13272972	VFB_001011xz	VP1m+VP1d vPN_L (FAFB:13272972)	['adult antennal lobe projection neuron VP1m+VP1d vPN']	['M_vPNml62']	['M_vPNml62']	['M_vPNml62']			
1722202	VFB_0010121p	Uniglomerular mlALT VA1v vPN#R2 (FAFB:1722202)	['adult antennal lobe projection neuron VA1v vPN']		['VA1v_vPN']	['VA1v_vPN']	['VA1v vPN']		
10086691	VFB_001029ab	R8#2 (FAFB:10086691)	['photoreceptor cell R8']		['R8']		['receptor cell R8']		
11524119	VFB_001011wn	Uniglomerular lALT VP1m l2PN#R1 (FAFB:11524119)	['adult antennal lobe projection neuron VP1m l2PN']	['VP1m_l2PN']	['VP1m_l2PN']	['VP1m_l2PN']			
13136156	VFB_001029gn	MeTu_DRA#10 (FAFB:13136156)	['adult medulla-tubercle neuron of dorsal rim area']						
10958111	VFB_001001bs	KC#1437-y (FAFB:10958111)	['adult gamma Kenyon cell']				['KCg']		
5265509	VFB_001013vh	LC6#65 (FAFB:5265509)	['lobula columnar neuron LC6']		['LC6']		['LC6']		['LC6']
14923926	VFB_00102g86	Mi1_R#447 (FAFB:14923926)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
424421	VFB_001000fe	KC#315-ab (FAFB:424421)	['alpha/beta core Kenyon cell']			['KCab-c']			
10078	VFB_0010006t	KC#79-ab (FAFB:10078)	['alpha/beta surface/core Kenyon cell']						
177584	VFB_0010120d	Multiglomerular mALT lvPN#R2 (FAFB:177584)	['adult multiglomerular antennal lobe projection neuron type 24 lvPN']	['M_lvPNm24']	['M_lvPNm24']				
10925874	VFB_001001b4	KC#1413-ab (FAFB:10925874)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
13251350	VFB_001013zu	JO-EVM#15 (FAFB:13251350)	['Johnston organ neuron EVM']		['JO-EVM']				
8779393	VFB_001000pb	KC#744-ab (FAFB:8779393)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
7349832	VFB_001011n9	DA2 ORN #13 (FAFB:7349832)	['adult olfactory receptor neuron Or56a']	['adult olfactory receptor neuron DA2']	['ORN_DA2']	['ORN_DA2']			
10694	VFB_0010007g	KC#92-ab (FAFB:10694)	['alpha/beta core Kenyon cell']			['KCab-c']			
4210786	VFB_001012br	EPG-5R#3 (FAFB:4210786)	['adult ellipsoid body-protocerebral bridge glomerulus 5-dorsal gall neuron']						
9737463	VFB_001000wl	KC#999-ab (FAFB:9737463)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
2349030	VFB_0010122t	Uniglomerular mALT DL3 lPN#L3 (FAFB:2349030)	['adult antennal lobe projection neuron DL3 lPN']		['DL3_lPN']	['DL3_lPN']			
11364711	VFB_00102fvg	T4b_R#142 (FAFB:11364711)	['T4b neuron']		['T4b']		['T4b']		['T4b']
3080225	VFB_00101327	LHAD1b2#7 (FAFB:3080225)	['adult lateral horn AD1b2 neuron']			['LHAD1b2_a']	['LHAD1b2']		
15212381	VFB_00102ge9	Mi1_R#666 (FAFB:15212381)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
17356086	VFB_00102gi7	TmY5a_R#9 (FAFB:17356086)	['transmedullary Y neuron TmY5a']	['TmY5a']	['TmY5a']				['TmY5a']
14838226	VFB_00102g3x	Mi1_R#294 (FAFB:14838226)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
424257	VFB_001000ey	KC#483-ab (FAFB:424257)	['alpha/beta surface/core Kenyon cell']						
15225782	VFB_00102geu	Mi1_R#687 (FAFB:15225782)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
4280558	VFB_0010126g	WEDPN1B#1 (FAFB:4280558)	['adult wedge projection neuron 1']						
9388347	VFB_001000t3	KC#878-ab (FAFB:9388347)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
10954660	VFB_001001bm	KC#1431-y (FAFB:10954660)	['adult gamma Kenyon cell']				['KCg']		
7337521	VFB_001011n6	DA2 ORN #10 (FAFB:7337521)	['adult olfactory receptor neuron Or56a']	['adult olfactory receptor neuron DA2']	['ORN_DA2']	['ORN_DA2']			
3813438	VFB_001011rs	Multiglomerular mlALT vPN#R57 (FAFB:3813438)	['adult antennal lobe projection neuron VP1d+VP1l vPN']						
11122	VFB_0010007w	KC#108-ab (FAFB:11122)	['alpha/beta surface/core Kenyon cell']						
2466931	VFB_001011rf	LHPV6c1#1 (FAFB:2466931)	['adult lateral horn PV6c1 neuron']		['LHPV6c1']	['LHPV6c1']	['adult PV6c1 neuron']		
15268102	VFB_00102gex	Mi1_R#690 (FAFB:15268102)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
8935488	VFB_001000py	KC#767-y (FAFB:8935488)	['adult gamma Kenyon cell']				['KCg']		
10648870	VFB_0010018u	KC#1342-ab (FAFB:10648870)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
631134	VFB_001000j4	KC#560-y (FAFB:631134)	['adult gamma Kenyon cell']				['KCg']		
14889144	VFB_00102g6g	Mi1_R#385 (FAFB:14889144)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10166046	VFB_0010011a	KC#1144-y (FAFB:10166046)	['adult gamma Kenyon cell']				['KCg']		
15117076	VFB_00102gbn	Mi1_R#572 (FAFB:15117076)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
8990226	VFB_001011ot	DM5 ORN #21 (FAFB:8990226)	['adult olfactory receptor neuron Or85a']		['ORN_DM5']	['ORN_DM5']			
11007958	VFB_001013yx	JO-EDC#5 (FAFB:11007958)	['Johnston organ neuron EDC']		['JO-EDC']				
8370303	VFB_001000n8	KC#671-y (FAFB:8370303)	['adult gamma Kenyon cell']				['KCg']		
5535858	VFB_00102fnw	T4a_R#10 (FAFB:5535858)	['T4a neuron']		['T4a']		['T neuron T4a']		['T4a']
538775	VFB_001014wg	KC#1511-ym (FAFB:538775)	['gamma main Kenyon cell']		['KCg-m']	['KCg-m']	['KCg-s3']		
11673877	VFB_001011p6	DM1 ORN #3 (FAFB:11673877)	['adult olfactory receptor neuron Or42b']		['ORN_DM1']	['ORN_DM1']	['odorant receptor neuron DM1']		
13158	VFB_0010009v	KC#161-ab (FAFB:13158)	['alpha/beta surface/core Kenyon cell']						
11085290	VFB_001011p1	DM5 ORN #1 (FAFB:11085290)	['adult olfactory receptor neuron Or85a']		['ORN_DM5']	['ORN_DM5']			
11455071	VFB_001029d5	Dm11#3 (FAFB:11455071)	['distal medullary amacrine neuron Dm11']		['Dm11']		['Dm11']		['Dm11']
6145469	VFB_001014h7	SEZ_DAN_input_c 4.2.0 (FAFB:6145469)	['adult subesophageal zone output neuron']						
11466216	VFB_001029dj	Dm2#4 (FAFB:11466216)	['distal medullary amacrine neuron Dm2']		['Dm2']		['Dm2']		['Dm2']
9610756	VFB_001011w1	VP5RNl#1 (FAFB:9610756)	['adult hygrosensory neuron Ir68a VP5']		['HRN_VP5']	['HRN_VP5']			
14887218	VFB_00102g69	Mi1_R#378 (FAFB:14887218)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
15086544	VFB_00102gab	Mi1_R#524 (FAFB:15086544)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10774356	VFB_001014mk	SEZON03#9 (FAFB:10774356)	['adult subesophageal zone output neuron']						
10527257	VFB_00102ft0	T4b_R#116 (FAFB:10527257)	['T4b neuron']		['T4b']		['T4b']		['T4b']
11104663	VFB_00102fus	T4d_R#80 (FAFB:11104663)	['T4d neuron']		['T4d']		['T4d']		['T4d']
11918436	VFB_001029fd	Dm-DRA2#9 (FAFB:11918436)	['distal medullary amacrine neuron Dm-DRA2']		['DmDRA2']		['Dm-DRA2']		['Dm-DRA2']
12713426	VFB_001011x6	VP4RNr#9 (FAFB:12713426)	['adult hygrosensory neuron Ir40a VP4']		['HRN_VP4']	['HRN_VP4']			
1600551	VFB_001013w6	JO-EV#2 (FAFB:1600551)	['Johnston organ neuron EV']		['JO-EV']				
11233737	VFB_001013z7	JO-EVM#6 (FAFB:11233737)	['Johnston organ neuron EVM']		['JO-EVM']				
9028038	VFB_001000qp	KC#793-ab (FAFB:9028038)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
8674752	VFB_001000p1	KC#734 (FAFB:8674752)	['adult Kenyon cell']				['KC']		
9965421	VFB_001000yo	KC#1074-ab (FAFB:9965421)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
10423970	VFB_0010014s	KC#1239-y (FAFB:10423970)	['adult gamma Kenyon cell']				['KCg']		
16930475	VFB_00102ggz	T4d_R#106 (FAFB:16930475)	['T4d neuron']		['T4d']		['T4d']		['T4d']
73398	VFB_001000da	KC#458-y (FAFB:73398)	['adult gamma Kenyon cell']				['KCg']		
15978559	VFB_001029hk	MeTu#14 (FAFB:15978559)	['adult medulla-tubercle neuron']						
3823793	VFB_001011le	DC1 ORN #8 (FAFB:3823793)	['adult olfactory receptor neuron Or19']		['ORN_DC1']	['ORN_DC1']	['odorant receptor neuron DC1']		
8420057	VFB_001000ny	KC#696 (FAFB:8420057)	['adult Kenyon cell']				['KC']		
11995288	VFB_001029g4	Mti_DRA_2#1 (FAFB:11995288)	['medulla tangential intrinsic neuron of dorsal rim area 2']		['Sm23']		['Cm14']		['Cm14']
6090751	VFB_00102foi	T4b_R#22 (FAFB:6090751)	['T4b neuron']		['T4b']		['T4b']		['T4b']
15077007	VFB_00102g9z	Mi1_R#512 (FAFB:15077007)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
15435884	VFB_00102gg2	Mi1_R#731 (FAFB:15435884)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10286977	VFB_0010012k	KC#1179-y (FAFB:10286977)	['adult gamma Kenyon cell']				['KCg']		
424403	VFB_001000fc	KC#490-ab (FAFB:424403)	['alpha/beta surface/core Kenyon cell']						
14957011	VFB_00102g9t	Mi1_R#506 (FAFB:14957011)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
1060175	VFB_00102guw	LC4_R#21 (FAFB:1060175)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
9829848	VFB_001000x8	KC#1022-y (FAFB:9829848)	['adult gamma Kenyon cell']				['KCg']		
4608004	VFB_001000lv	KC#642-y (FAFB:4608004)	['adult gamma Kenyon cell']				['KCg']		
3094186	VFB_001011rk	DNp44 (FAFB:3094186)	['descending neuron of the posterior brain DNp44']		['DNp44']	['DNp44']		['DNp44']	
