filename	label	is_a	part_of	comment	dbxrefs	synonyms
4204737	DALcm12 v s 4 Right (L1EM:4204737)	neuron	embryonic/larval nervous system	*DALcm12-v_r akira, DALcm12 v s, *SU Neuron - Ingrid*, SU RIGHT, DALcm12 s, mw brain neurons + SU, DALcm1/2 v R, DALcm1/2 s VE, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4204737	
4211235	DALcm12 v s 3 Right (L1EM:4211235)	neuron	embryonic/larval nervous system	*DALcm12-v_r akira, DALcm12 v s, *SU Neuron - Ingrid*, SU RIGHT, DALcm12 s, mw brain neurons + SU, DALcm1/2 v R, DALcm1/2 s VE, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4211235	
4224044	BLAd OL s 3 Right (L1EM:4224044)	neuron	embryonic/larval nervous system	BLAd OL s, *BLAd-OL_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLAd s, BLD s, mw brain neurons + SU, BLD1, BLD1 R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4224044	
4332495	BLAd OL s 2 Right (L1EM:4332495)	neuron	embryonic/larval nervous system	BLAd OL s, WB_BLAd R, *BLAd-vl_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLAd s, BLD s, mw brain neurons + SU, BLD1, BLD1 R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4332495	
4662552	BLAd OL s 5 Right (L1EM:4662552)	neuron	embryonic/larval nervous system	anterior lateral neurons; lateral neurons, Brain, BLAd OL s, *BLAd-OL_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLAd s, BLD s, mw brain neurons + SU, BLD1, BLD1 R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4662552	
4662725	BLAd OL s 4 Right (L1EM:4662725)	neuron	embryonic/larval nervous system	BLAd OL s, *BLAd-OL_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLAd s, BLD s, mw brain neurons + SU, BLD1, BLD1 R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4662725	
4663219	BLAd OL s 4 Left (L1EM:4663219)	neuron	embryonic/larval nervous system	lateral bundle, WB_BLAd L, *BLAd-OL_l akira, BLAd OL s, BLAd s, BLD s, SU LEFT, mw brain neurons + SU, mw brain inventory, su, BLD1 L, *SU Neuron - Ingrid*, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4663219	
4663662	BLAd OL s 5 Left (L1EM:4663662)	neuron	embryonic/larval nervous system	lateral bundle, WB_BLAd L, *BLAd-OL_l akira, BLAd OL s, BLAd s, BLD s, SU LEFT, mw brain neurons + SU, mw brain inventory, su, BLD1 L, *SU Neuron - Ingrid*, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4663662	
4663668	BLAd OL s 3 Left (L1EM:4663668)	neuron	embryonic/larval nervous system	lateral bundle, WB_BLAd L, *BLAd-OL_l akira, BLAd OL s, BLAd s, BLD s, SU LEFT, mw brain neurons + SU, mw brain inventory, su, BLD1 L, AUTO ascending neurons at 1112 gap, *SU Neuron - Ingrid*, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4663668	
4990529	neuron  s 4990530 (L1EM:4990529)	neuron	embryonic/larval nervous system	*BLAd-OL_r akira, mw brain neurons + SU, mw brain inventory, su, BLVa1/2 a R, BLVa12 a s, SU RIGHT, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:4990529	
5166338	BAmv12 ven s 1 Right (L1EM:5166338)	neuron	embryonic/larval nervous system	WB_BAmv12 R, BAmv12 ven s, *BAmv12_ven_r akira, *SU Neuron - Ingrid*, SU RIGHT, BAmv12 s, BAm s, BAmv s, mw brain neurons + SU, BAmv1/2 R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5166338	
5517913	BAla12 s 1 Right (L1EM:5517913)	neuron	embryonic/larval nervous system	BAla12 l d, Andi AL, WB_BAla12 R, BAla12 s, *BAla12_r akira, *SU Neuron - Ingrid*, SU RIGHT, BAla SU, BAla s, mw brain neurons + SU, Right, BAla1/2 R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5517913	
5593689	BAmas12 dor s 2 Right (L1EM:5593689)	neuron	embryonic/larval nervous system	WB_BAmas R, BAmas12 dor s, *BAmas12_dor_r akira, *SU Neuron - Ingrid*, BAmas dor, SU RIGHT, BAmas12 s, BAm s, mw brain neurons + SU, mw brain inventory, su, BAmas1/2 R, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5593689	
5594467	BAmas12 dor s 1 Right (L1EM:5594467)	neuron	embryonic/larval nervous system	SOG neurons, WB_BAmas R, BAmas12 dor s, *BAmas12_dor_r akira, *SU Neuron - Ingrid*, BAmas dor, SU RIGHT, BAmas12 s, BAm s, mw brain neurons + SU, mw brain inventory, su, BAmas1/2 R, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5594467	
5731448	BAmv12 int s 4 Right (L1EM:5731448)	neuron	embryonic/larval nervous system	WB_BAmv12 R, BAmv12 ven s, *BAmv12_ven_r akira, *SU Neuron - Ingrid*, SU RIGHT, BAmv12 s, BAm s, BAmv s, BAmv12 int s, mw brain neurons + SU, BAmv1/2 R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5731448	
5757817	BLVp2 s 7 Right ; telegoro-like (L1EM:5757817)	neuron	embryonic/larval nervous system	BLVp2, *BLVp1_r akira, SU RIGHT, *SU Neuron - Ingrid*, BLVp2 s, BLV s, BLVp s, mw brain neurons + SU, BLVp2 R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5757817	
5759393	BLVp2 s 3 Left (L1EM:5759393)	neuron|adult abdominal dorsal multidendritic neuron ddaC	embryonic/larval nervous system	D, nadia, young cells right hemisphere, r lineage 13, *BLVp1_l akira, *SU Neuron - Ingrid*, SU LEFT, BLVp2 s, BLV s, BLVp s, mw brain neurons + SU, mw brain inventory, BLVp2 L, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5759393	
5770448	BLVp2 s 5 Left (L1EM:5770448)	neuron	embryonic/larval nervous system	nadia, young cells right hemisphere, r lineage 13, *BLVp1_l akira, *SU Neuron - Ingrid*, SU LEFT, BLVp2 s, BLV s, BLVp s, mw brain neurons + SU, mw brain inventory, BLVp2 L, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5770448	
5818143	DALcm12 v s 6 Right (L1EM:5818143)	neuron	embryonic/larval nervous system	TS03, *DALcm12-v_r akira, DALcm12 v s, *SU Neuron - Ingrid*, SU RIGHT, DALcm12 s, mw brain neurons + SU, DALcm1/2 v R, DALcm1/2 s VE, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5818143	
5904499	DALcl12 d s 11 Left (L1EM:5904499)	neuron	embryonic/larval nervous system	WB_DALcl12 L, *DALcl12-d_l akira, DALcl12 L d, DALcl12 L d s, *SU Neuron - Ingrid*, SU LEFT, DALcl12 s, mw brain neurons + SU, DALcl1/2 d L, DALcl1/2 d s, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:5904499	
5999941	DPMpm2 s loSM 1 Right (L1EM:5999941)	neuron	embryonic/larval nervous system	CX columns akira, *DPMpm2_r akira, DPMpm2 s, DPMpm2 s loSM, Undifferentiated, *SU Neuron - Ingrid*, *Type II SU Neuron*, *SU Type II - Right*, SU RIGHT, DPM s, DPMpm s, DPMp s, mw brain neurons + SU, DPMpm2 R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, loSM*, ND_all published et al	catmaid_l1em:5999941	
6046598	DPMpm2 s loSM 3 Right (L1EM:6046598)	neuron	embryonic/larval nervous system	CX columns akira, *DPMpm2_r akira, DPMpm2 s, Undifferentiated, *SU Neuron - Ingrid*, *Type II SU Neuron*, *SU Type II - Right*, SU RIGHT, DPMpm2 s loSM, DPM s, DPMpm s, DPMp s, mw brain neurons + SU, DPMpm2 R, mw brain inventory, su, AUTO ascending neurons, mw brain SU neurons, mw potential SU, AM_published, loSM*, ND_all published et al	catmaid_l1em:6046598	
6047538	DPMpm2 s loSM 2 Right (L1EM:6047538)	neuron	embryonic/larval nervous system	WB_DPMpl3 R, CX columns akira, *DPMpm2_r akira, DPMpm2 s, DPMpm2 s loSM, Undifferentiated, *SU Neuron - Ingrid*, *Type II SU Neuron*, *SU Type II - Right*, SU RIGHT, DPM s, DPMpm s, DPMp s, mw brain neurons + SU, DPMpm2 R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, loSM*, ND_all published et al	catmaid_l1em:6047538	
6152239	CM4 s MEFcom 1 Right (L1EM:6152239)	neuron	embryonic/larval nervous system	WB_CM4 R, CX columns akira, *CM4-dm_r akira, CM4 dor ant, CM4 s, CM4 s MEF, CM4 s MEF com, EB-LAL to LAL, Undifferentiated, *Type II SU Neuron*, *SU Type II - Right*, *SU Neuron - Ingrid*, SU RIGHT, CM s, CM4 s MEFcom, mw brain neurons + SU, mw brain inventory, su, AUTO ascending neurons, mw brain SU neurons, mw potential SU, AM_published, MEF com*, ND_all published et al	catmaid_l1em:6152239	
6156597	DALd s 6 Right (L1EM:6156597)	neuron	embryonic/larval nervous system	WB_DALd R, *DALd_r akira, DNs akira-2, *SU Neuron - Ingrid*, SU RIGHT, mw brain neurons + SU, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:6156597	
6192490	DALcl12 d s 4 Right (L1EM:6192490)	neuron	embryonic/larval nervous system	*DALcl12-d_r akira, *SU Neuron - Ingrid*, SU RIGHT, DALcl12 s, mw brain neurons + SU, DALcl1/2 d R, DALcl1/2 d s, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:6192490	
7005152	CPd s 3 Left (L1EM:7005152)	neuron	embryonic/larval nervous system	young cells right hemisphere, r lineage 11, WB_CP4 L, *CPe_l akira, *SU Neuron - Ingrid*, SU LEFT, CPd, CP1d, CPd s, CP s, CP1 s, mw brain neurons + SU, mw brain inventory, CP1 d L, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7005152	
7005160	CPd s 2 Left (L1EM:7005160)	neuron	embryonic/larval nervous system	young cells right hemisphere, r lineage 11, WB_CP4 L, *CPe_l akira, *SU Neuron - Ingrid*, SU LEFT, CP1d, CPd s, CP s, CP1 s, mw brain neurons + SU, mw brain inventory, CP1 d L, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7005160	
7005168	CPd s 1 Left (L1EM:7005168)	neuron	embryonic/larval nervous system	young cells right hemisphere, r lineage 11, *CPd_l akira, *SU Neuron - Ingrid*, SU LEFT, CP1d, CPd s, CP s, CP1 s, mw brain neurons + SU, mw brain inventory, CP1 d L, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7005168	
7005176	CPd s 4 Left (L1EM:7005176)	neuron	embryonic/larval nervous system	nadia, young cells right hemisphere, r lineage 11, *CPe_l akira, *SU Neuron - Ingrid*, SU LEFT, CP1d, CPd s, CP s, CP1 s, mw brain neurons + SU, mw brain inventory, CP1 d L, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7005176	
7371869	BAmd1 d s 2 Right (L1EM:7371869)	neuron	embryonic/larval nervous system	BAmd1 d s, WB_BAmd1 R, *BAmd1_r akira, Kathak group, *SU Neuron - Ingrid*, SU RIGHT, BAmd1 s, BAm s, mw brain neurons + SU, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7371869	
7372611	BAmd1 d s 1 Right (L1EM:7372611)	neuron	embryonic/larval nervous system	BAmd1 d s, WB_BAmd1 R, *BAmd1_r akira, Kathak group, *SU Neuron - Ingrid*, SU RIGHT, BAmd1 s, BAm s, mw brain neurons + SU, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7372611	
7373095	BAmd1 d s 3 Right (L1EM:7373095)	neuron	embryonic/larval nervous system	BAmd1 d s, WB_BAmd1 R, *BAmd1_r akira, Kathak group, *SU Neuron - Ingrid*, SU RIGHT, BAmd1 s, BAm s, mw brain neurons + SU, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7373095	
7693659	CPb s 4 Right CP2/3d obPl 13 (L1EM:7693659)	neuron	embryonic/larval nervous system	CP23 d, Cluster of MBE4s, CP23 d s, WB_CP23 R, CPb, *CPbl_r akira, *SU Neuron - Ingrid*, SU RIGHT, CP23 s, CPb s, CP s, mw brain neurons + SU, CP2/3 d R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:7693659	
8066171	BLVa34 a s 1 Right (L1EM:8066171)	neuron	embryonic/larval nervous system	"ASB LH Interneuron, Lost to gap, BLVa34, BLVa34 s, *SU Neuron - Ingrid*, BLVa s, SU RIGHT, BLV s, BLVa34 a, mw brain neurons + SU, BLVa3/4 a R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, ""BLVa34 a s"", BLVA3/4 a, mw brain SU neurons, mw potential SU, *BLVa12_r akira, AM_published, ND_all published et al"	catmaid_l1em:8066171	
8138520	DPLc post med s 4 Right (L1EM:8138520)	neuron	embryonic/larval nervous system	LNM_down_octop, WB_DPLcam R, *DPLc_post_med_r akira, *SU Neuron - Ingrid*, SU RIGHT, DPLc post med s, DPMl x, DPMl s, DPMl x s, mw brain neurons + SU, DPLc5 p, DPLc5 p R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8138520	
8208038	BLVa34 a s 4 Left (L1EM:8208038)	neuron	embryonic/larval nervous system	"WB_BLVp1 L, *BLVa12_l akira, ASB left, BLVa34 s, *SU Neuron - Ingrid*, BLVa s, SU LEFT, BLV s, mw brain neurons + SU, mw brain inventory, BLVa3/4 a L, su, ""BLVa34 a s"", BLVA3/4 a, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al"	catmaid_l1em:8208038	
8368854	BLP34 b s 6 Left (L1EM:8368854)	neuron	embryonic/larval nervous system	young cells right hemisphere, WB_BLVa L, BLP34 s, BLP34 b s, *SU Neuron - Ingrid*, BLP s, SU LEFT, mw brain neurons + SU, *BLP34_l akira, mw brain inventory, su, BLP3/4 a L, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8368854	
8426335	BAlp4 s 2 Left  (L1EM:8426335)	neuron	embryonic/larval nervous system	*BAlp4_l akira, *SU Neuron - Ingrid*, SU LEFT, BAlp s, BAlp SU, mw brain neurons + SU, mw brain inventory, su, BAlp4 L, BAlp4 s, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8426335	
8555954	BLP34 a s 8 Right (L1EM:8555954)	neuron	embryonic/larval nervous system	BLP34 a, BLP34 a s, *BLP34_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLP s, mw brain neurons + SU, BLP3/4 a R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8555954	
8573240	DPMm1 ppFB s 6 Right (L1EM:8573240)	neuron|embryonic/larval fan-shaped body - primordial	embryonic/larval nervous system	ppFB akira, WB_DPMm1 R, CX akira, CX columns akira, DPMm1 ant med, DPMm1 s, DPMm1 s prFB, *DPMm1_r akira, Search for EB, Undifferentiated, *SU Neuron - Ingrid*, DPMm1 ppFB 6 - Right, *Type II SU Neuron*, *SU Type II - Right*, SU RIGHT, DPMm1 s ppFB 6 ; ; DPMm1 ppFB 6 - Right, ppFB Right, DPMm1 ppFB s, DPMm s, DPM s, mw brain neurons + SU, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, prFB*, ND_all published et al	catmaid_l1em:8573240	
8574334	DPMm1 upp comm s 2 Right (L1EM:8574334)	neuron	embryonic/larval nervous system	WB_DPMm1 R, CX columns akira, DPMm1 ant med, DPMm1 s, DPMm1 s upp comm, *DPMm1_r akira, Undifferentiated, *SU Neuron - Ingrid*, *Type II SU Neuron*, *SU Type II - Right*, SU RIGHT, DPMm1 upp comm s, DPMm s, DPM s, mw brain neurons + SU, mw brain inventory, su, mw brain SU neurons, mw potential SU, SACpv*, AM_published, ND_all published et al	catmaid_l1em:8574334	
8575183	DPMm1 s 4 (L1EM:8575183)	neuron	embryonic/larval nervous system	WB_DPMm1 R, CX columns akira, DPMm1 ant med, DPMm1 s, *DPMm1_r akira, Undifferentiated, *SU Neuron - Ingrid*, *Type II SU Neuron*, *SU Type II - Right*, SU RIGHT, mw brain neurons + SU, mw brain inventory, su, mw brain SU neurons, mw potential SU, Short*, AM_published, ND_all published et al	catmaid_l1em:8575183	
8706074	BLAd OL s 1 Right (L1EM:8706074)	neuron	embryonic/larval nervous system	anterior lateral neurons; lateral neurons, Brain, lateral_bundle_nonLON_neurons, BLAd OL s, WB_BLAd R, *BLAd-vl_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLAd s, BLD s, mw brain neurons + SU, BLD1, BLD1 R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8706074	
8805521	BLAl s 1 Right (L1EM:8805521)	neuron	embryonic/larval nervous system	VLP LAL, BLAl, BLAl s, *BLAl_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLA s, mw brain neurons + SU, mw brain inventory, su, BLAl R, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8805521	
8814452	BAmv12 int s 6 Left (L1EM:8814452)	neuron	embryonic/larval nervous system	BAmv12 s, SU LEFT, *SU Neuron - Ingrid*, BAm s, BAmv s, BAmv12 int s, mw brain neurons + SU, mw brain inventory, BAmv1/2 L, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8814452	
8893368	BLP34 a s 2 Right (L1EM:8893368)	neuron	embryonic/larval nervous system	WB_DPN R, BLP34 a, BLP34 a s, *BLP34_r akira, *SU Neuron - Ingrid*, SU RIGHT, BLP s, mw brain neurons + SU, BLP3/4 a R, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:8893368	
8943031	BLVa34 a s 2 Right (L1EM:8943031)	neuron	embryonic/larval nervous system	"WB_BLVp2 R, BLVa34 a, *BLVa34_r akira, BLVa34 s, *SU Neuron - Ingrid*, BLVa s, SU RIGHT, BLV s, mw brain neurons + SU, BLVa3/4 a R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, ""BLVa34 a s"", BLVA3/4 a, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al"	catmaid_l1em:8943031	
8943298	BLVa34 a s 3 Right (L1EM:8943298)	neuron	embryonic/larval nervous system	"WB_BLVp2 R, BLVa34 a, *BLVa34_r akira, ASB LH Interneuron, BLVa34 s, *SU Neuron - Ingrid*, BLVa s, SU RIGHT, BLV s, mw brain neurons + SU, BLVa3/4 a R, mw brain inventory, su, AUTO ascending neurons at 1112 gap, ""BLVa34 a s"", BLVA3/4 a, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al"	catmaid_l1em:8943298	
9235768	DPLc post med s 3 Left (L1EM:9235768)	neuron	embryonic/larval nervous system	Mushroom body non intrinsic left, WB_MB4 L, WB_MBNBd L, SU LEFT, DPLc post med s, DPMl x, DPMl s, DPMl x s, *SU Neuron - Ingrid*, mw brain neurons + SU, DPLc5 p, mw brain inventory, su, DPLc5 p L, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, putative non-intrinsic, ND_all published et al	catmaid_l1em:9235768	
9236353	DPLc post med s 1 Left (L1EM:9236353)	neuron	embryonic/larval nervous system	NIMB, young cells right hemisphere, WB_MB4 L, ni-neurons MB_l akira, SU LEFT, DPLc post med s, DPMl x, DPMl s, DPMl x s, *SU Neuron - Ingrid*, mw brain neurons + SU, DPLc5 p, mw brain inventory, su, DPLc5 p L, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:9236353	
9289231	DPLm1 s 1 Right (L1EM:9289231)	neuron	embryonic/larval nervous system	WB_DPLm R, *DPLm_r akira, DPLm1, DPLm1 s, *DPLm1_r akira, *SU Neuron - Ingrid*, SU RIGHT, DPLm s, DPL s, mw brain neurons + SU, mw brain inventory, su, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, DPLm1 R, AM_published, ND_all published et al	catmaid_l1em:9289231	
9318513	CP23 v s 6 Left (L1EM:9318513)	neuron|adult abdominal dorsal multidendritic neuron ddaC	embryonic/larval nervous system	r lineage 13, D, nadia, young cells right hemisphere, Akira to Volker, *CPf_l akira, *SU Neuron - Ingrid*, SU LEFT, CP23 v s, mw brain neurons + SU, mw brain inventory, su, CP2/3 v L, AUTO ascending neurons at 1112 gap, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:9318513	
9345728	DALcl12 d s 6 Right (L1EM:9345728)	neuron	embryonic/larval nervous system	*DALcl12-d_r akira, *SU Neuron - Ingrid*, SU RIGHT, DALcl12 s, mw brain neurons + SU, DALcl1/2 d R, DALcl1/2 d s, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:9345728	
9347019	DALcl12 d s 9 Right (L1EM:9347019)	neuron	embryonic/larval nervous system	*DALcl12-d_r akira, *SU Neuron - Ingrid*, SU RIGHT, DALcl12 s, mw brain neurons + SU, DALcl1/2 d R, DALcl1/2 d s, mw brain inventory, su, mw brain SU neurons, mw potential SU, AM_published, ND_all published et al	catmaid_l1em:9347019	
