source_id	VFB_id	label	parent_classes	name_in_banc	name_in_flywire_fafb	name_in_hemibrain	name_in_male-cns	name_in_manc	name_in_neuprint_optic_lobe
25357	VFB_jrcv0jkd	IN01B013_T2_R (MANC:25357)	['adult IN01B074 neuron']				['IN01B074']		
19404	VFB_jrcv0ez0	IN04B031_T2_L (MANC:19404)	['adult IN04B062 neuron']						
38230	VFB_jrcv0thy	SNtaxx_ProLN_L (MANC:38230)	['adult SNta29 neuron']				['SNta29']		
16162	VFB_jrcv0cgy	IN12A029_T1_L (MANC:16162)	['adult IN12A029 neuron']					['IN12A029']	
32695	VFB_jrcv0p87	IN14A005_T2_L (MANC:32695)	['adult IN14A110 neuron']					['IN14A110']	
164377	VFB_jrcv3iu1	IN11A018_T1_L (MANC:164377)	['adult IN11A021 neuron']					['IN11A021']	
13608	VFB_jrcv0ai0	IN04B017_T2_R (MANC:13608)	['adult IN04B011 neuron']						
158302	VFB_jrcv3e5a	IN16X044_T3_R (MANC:158302)	['adult IN16B106 neuron']				['IN16B106']		
10738	VFB_jrcv08aa	IN13B009_T2_L (MANC:10738)	['adult IN13B006 neuron']						
24222	VFB_jrcv0iou	IN14A003_T1_L (MANC:24222)	['adult IN14A042 neuron']						
100945	VFB_jrcv25w1	IN09A027_T2_L (MANC:100945)	['adult IN09A065 neuron']				['IN09A065']		
30953	VFB_jrcv0nvt	SNta11_PDMN_R (MANC:30953)	['adult SNta09 neuron']						
10403	VFB_jrcv080z	IN09A002_T3_L (MANC:10403)	['adult IN09A002 neuron']				['IN09A002']		
41819	VFB_jrcv0w9n	SNta04_ADMN_R (MANC:41819)	['adult mechanosensory neuron']	['SNtaxx']					
10630	VFB_jrcv087a	IN09A002_T2_R (MANC:10630)	['adult IN09A002 neuron']				['IN09A002']		
52798	VFB_jrcv14qm	SNtaxx_ProLN_R (MANC:52798)	['adult SNta21 neuron']	['SNta21']					
19267	VFB_jrcv0ev7	IN19A041_T2_R (MANC:19267)	['adult IN19A072 neuron']						
18284	VFB_jrcv0e3w	TBD (MANC:18284)	['adult ANXXX169 neuron']						
44850	VFB_jrcv0ylu	IN23B015_T2_R (MANC:44850)	['adult IN23B066 neuron']						
26638	VFB_jrcv0kjy	IN12B008_T2_L (MANC:26638)	['adult IN12B066 neuron']				['IN12B066_d']		
10206	VFB_jrcv07vi	IN07B005_T2_L (MANC:10206)	['adult IN07B006 neuron']						
23228825847	VFB_jrcv8843	SNta24_MesoLN_L (MANC:23228825847)	['adult SNxx33 neuron']						
27434	VFB_jrcv0l62	IN01B009_T2_L (MANC:27434)	['adult IN01B054 neuron']				['IN01B054']		
20781	VFB_jrcv0g19	IN13B024_T1_L (MANC:20781)	['adult IN13B066 neuron']						
22726	VFB_jrcv0hja	IN20A.22A010_T1_R (MANC:22726)	['adult IN20A.22A015 neuron']				['IN20A.22A015']		
166456	VFB_jrcv3kfs	IN01B012_T2_L (MANC:166456)	['adult IN01B092 neuron']	['IN01B092']					
27396	VFB_jrcv0l50	TBD (MANC:27396)	['adult DNnt008 neuron']					['DNnt008']	
15959	VFB_jrcv0cbb	IN12B010_T2_L (MANC:15959)	['adult IN12B025 neuron']					['IN12B025']	
11778	VFB_jrcv0936	IN12B006_T2_R (MANC:11778)	['adult IN12B013 neuron']	['IN12B013']					
18052	VFB_jrcv0dxg	IN03A012_T1_L (MANC:18052)	['adult IN03A062 neuron']				['IN03A062_c']		
32573	VFB_jrcv0p4t	IN14A008_T3_L (MANC:32573)	['adult IN14A108 neuron']				['IN14A108']		
24654	VFB_jrcv0j0u	IN20A.22A019_T3_R (MANC:24654)	['adult IN20A.22A034 neuron']					['IN20A.22A034']	
23565	VFB_jrcv0i6l	IN21A043_T2_L (MANC:23565)	['adult IN21A087 neuron']				['IN21A087']		
22655	VFB_jrcv0hhb	IN20A.22A012_T2_L (MANC:22655)	['adult IN20A.22A016 neuron']					['IN20A.22A016']	
57050	VFB_jrcv180q	SNch05_MesoLN_R (MANC:57050)	['adult SNch05 neuron']				['LgLG3b']		
20791	VFB_jrcv0g1j	IN04B011_T1_R (MANC:20791)	['adult IN04B065 neuron']					['IN04B065']	
14018	VFB_jrcv0ate	TBD (MANC:14018)	['descending neuron of the posterior brain DNp38']	['DNp38']					
11492	VFB_jrcv08v8	IN06B058_T2_R (MANC:11492)	['adult IN06B059 neuron']	['IN06B059']					
100599	VFB_jrcv25mf	IN19A030_T2_L (MANC:100599)	['adult IN19A069 neuron']					['IN19A069']	
14775	VFB_jrcv0bef	TBD (MANC:14775)	['lineage 15 secondary neuron', 'mesothoracic tibial depressor motor neuron']	['tibia_flexor']					
20056	VFB_jrcv0fh4	TBD (MANC:20056)	['adult INXXX363 neuron']						
16084	VFB_jrcv0ces	TBD (MANC:16084)	['adult INXXX305 neuron']						
19400	VFB_jrcv0eyw	IN09A015_T1_R (MANC:19400)	['adult IN09A022 neuron']				['IN09A022']		
87821	VFB_jrcv1vrh	IN01B011_T2_L (MANC:87821)	['adult IN01B079 neuron']						
20215	VFB_jrcv0flj	IN06B075_T2_L (MANC:20215)	['adult IN06B079 neuron']				['IN06B079']		
34823	VFB_jrcv0qvb	SNta05_ADMN_L (MANC:34823)	['adult mechanosensory neuron']	['SNtaxx']					
156882	VFB_jrcv3d1u	TBD (MANC:156882)	['adult INXXX281 neuron']						
27896	VFB_jrcv0liw	IN20A.22A021_T3_L (MANC:27896)	['adult IN20A.22A064 neuron']						
15703	VFB_jrcv0c47	TBD (MANC:15703)	['adult ANXXX170 neuron']					['ANXXX170']	
23230	VFB_jrcv0hxa	IN20A.22A003_T1_L (MANC:23230)	['adult IN20A.22A028 neuron']				['IN20A.22A028']		
13982	VFB_jrcv0ase	IN03B031_T2_R (MANC:13982)	['adult IN03B032 neuron']						
19861	VFB_jrcv0fbp	AN08B099_T1_L (MANC:19861)	['adult AN08B086 neuron']						
31396	VFB_jrcv0o84	TBD (MANC:31396)	['adult DNut046 neuron']						
25225	VFB_jrcv0jgp	SNxx01_AbN4_R (MANC:25225)	['adult SNxx14 neuron']	['SNxx14']					
22656	VFB_jrcv0hhc	IN12B019_T1_L (MANC:22656)	['adult IN12B062 neuron']	['IN12B062']					
100586	VFB_jrcv25m2	IN20A.22A025_T1_L (MANC:100586)	['adult IN20A.22A082 neuron']	['IN20A.22A082']					
29993	VFB_jrcv0n55	SNpp46_DProN_R (MANC:29993)	['adult SNta33 neuron']	['SNta33']					
16744	VFB_jrcv0cx4	IN13A012_T1_R (MANC:16744)	['adult IN13A020 neuron']	['IN13A020']					
19197	VFB_jrcv0et9	IN01B014_T2_R (MANC:19197)	['adult IN01B080 neuron']					['IN01B080']	
49308	VFB_jrcv121o	SNch05_MesoLN_R (MANC:49308)	['adult SNch05 neuron']				['LgLG3b']		
18025	VFB_jrcv0dwp	SNxx14_AbNT_R (MANC:18025)	['adult SNxx23 neuron']	['SNxx23']					
14433	VFB_jrcv0b4x	IN01A032_T3_L (MANC:14433)	['adult IN01A032 neuron']	['IN01A032']					
19587	VFB_jrcv0f43	IN19A034_T2_R (MANC:19587)	['adult IN19A064 neuron']				['IN19A064']		
26167	VFB_jrcv0k6v	IN09A022_T3_R (MANC:26167)	['adult IN09A058 neuron']					['IN09A058']	
146607	VFB_jrcv354f	SNta22_ProLN_R (MANC:146607)	['adult SNta28 neuron']				['SNta28']		
22915	VFB_jrcv0hoj	AN01A051_T1_R (MANC:22915)	['adult AN01A055 neuron']	['AN01A055']					
12610	VFB_jrcv09qa	IN17A024_T2_L (MANC:12610)	['adult IN17A025 neuron']					['IN17A025']	
25348	VFB_jrcv0jk4	IN01A079_T1_L (MANC:25348)	['adult IN01A081 neuron']				['IN01A081']		
11116	VFB_jrcv08ks	IN10B001_T3_R (MANC:11116)	['adult IN10B007 neuron']				['IN10B007']		
166521	VFB_jrcv3khl	IN20A.22A006_T1_R (MANC:166521)	['adult IN20A.22A009 neuron']				['IN20A.22A009']		
68795	VFB_jrcv1h2z	SNta18_MetaLN_R (MANC:68795)	['adult SNta32 neuron']					['SNta32']	
20538	VFB_jrcv0fui	TBD (MANC:20538)	['adult DNxl085 neuron']						
37793	VFB_jrcv0t5t	SNch08_MesoLN_L (MANC:37793)	['adult SNch07 neuron']	['SNch07']					
26945	VFB_jrcv0ksh	IN11A039_T2_R (MANC:26945)	['adult IN11A040 neuron']	['IN11A040']					
23750	VFB_jrcv0ibq	IN02A025_A4_L (MANC:23750)	['adult IN02A030 neuron']				['IN02A030']		
36618	VFB_jrcv0s96	SNxx02_AbN4_R (MANC:36618)	['adult SNxx01 neuron']				['SNxx01']		
14732	VFB_jrcv0bd8	IN07B034_T3_R (MANC:14732)	['adult IN07B038 neuron']					['IN07B038']	
159900	VFB_jrcv3fdo	IN06A062_T3_R (MANC:159900)	['adult IN06A097 neuron']						
32707	VFB_jrcv0p8j	TBD (MANC:32707)	['adult INXXX456 neuron']						
13331	VFB_jrcv0aab	IN17B008_A1_L (MANC:13331)	['adult IN17B014 neuron']						
25786	VFB_jrcv0jwa	TBD (MANC:25786)	['descending neuron of the anterior dorsal brain DNa07']	['DNa07']	['DNa07']	['DNa07']			
12802	VFB_jrcv09vm	TBD (MANC:12802)	['adult MNad14 neuron']				['MNad14']		
44362	VFB_jrcv0y8a	SNxx16_AbN3_R (MANC:44362)	['adult SNxx03 neuron']	['SNxx03']					
15254	VFB_jrcv0brq	IN23B005_T1_R (MANC:15254)	['adult IN23B013 neuron']					['IN23B013']	
28951	VFB_jrcv0mc7	IN20A.22A025_T3_L (MANC:28951)	['adult IN20A.22A077 neuron']				['IN20A.22A077']		
18278	VFB_jrcv0e3q	SNppxx_DMetaN_R (MANC:18278)	['adult SNpp21 neuron']	['SNpp21']					
20129	VFB_jrcv0fj5	AN09B012_A6_R (MANC:20129)	['adult AN09B018 neuron']					['AN09B018']	
21415	VFB_jrcv0giv	IN23B011_T2_R (MANC:21415)	['adult IN23B030 neuron']	['IN23B030']					
174073	VFB_jrcv3qbd	SNppxx_MesoLN_L (MANC:174073)	['proprioceptive sensory neuron', 'adult sensory neuron']				['SNppxx'], ['LgLG8']		
12738	VFB_jrcv09tu	IN13B004_T1_L (MANC:12738)	['adult IN13B012 neuron']					['IN13B012']	
26205	VFB_jrcv0k7x	IN01A066_T1_R (MANC:26205)	['adult IN01A069 neuron']						
29419	VFB_jrcv0mp7	IN07B080_A1_R (MANC:29419)	['adult IN07B094 neuron']				['IN07B094_c']		
17059	VFB_jrcv0d5v	IN13A013_T3_L (MANC:17059)	['adult IN13A021 neuron']	['IN13A021']					
21998	VFB_jrcv0gz2	IN13B027_T3_L (MANC:21998)	['adult IN13B087 neuron']						
15142	VFB_jrcv0bom	TBD (MANC:15142)	['adult ANXXX214 neuron']						
58613	VFB_jrcv1985	SNta20_MesoLN_R (MANC:58613)	['adult SNta29 neuron']				['SNta29']		
15836	VFB_jrcv0c7w	IN06B075_T2_R (MANC:15836)	['adult IN06B079 neuron']				['IN06B079']		
42075	VFB_jrcv0wgr	TBD (MANC:42075)	['adult DNxn109 neuron']					['DNxn109']	
18999	VFB_jrcv0enr	IN08B106_T3_R (MANC:18999)	['adult IN08B093 neuron']						
17996	VFB_jrcv0dvw	IN05B021_T3_R (MANC:17996)	['adult IN05B055 neuron']				['IN05B055']		
16881	VFB_jrcv0d0x	IN20A.22A007_T1_R (MANC:16881)	['adult IN20A.22A011 neuron']						
18370	VFB_jrcv0e6a	IN19B045_T2_R (MANC:18370)	['adult IN19B043 neuron']	['IN19B043']					
14794	VFB_jrcv0bey	IN12B011_T2_R (MANC:14794)	['adult IN12B030 neuron']					['IN12B030']	
21246	VFB_jrcv0ge6	IN19A030_T2_R (MANC:21246)	['adult IN19A067 neuron']				['IN19A067']		
34801	VFB_jrcv0qup	IN21A049_T2_R (MANC:34801)	['adult IN21A108 neuron']					['IN21A108']	
23064	VFB_jrcv0hso	TBD (MANC:23064)	['adult INXXX399 neuron']						
34885	VFB_jrcv0qx1	SNxx05_AbN4_R (MANC:34885)	['adult SNxx04 neuron']	['SNxx04']					
15697	VFB_jrcv0c41	AN03B039_T2_R (MANC:15697)	['adult AN03B039 neuron']						
15760	VFB_jrcv0c5s	IN00A038_A3_M (MANC:15760)	['adult IN00A033 neuron']				['IN00A033']		
22843	VFB_jrcv0hmj	IN08A029_T1_R (MANC:22843)	['adult IN08A034 neuron']						
43151	VFB_jrcv0xan	SNxx09_AbN3_R (MANC:43151)	['adult SNxx06 neuron']					['SNxx06']	
14227	VFB_jrcv0az7	AN05A002_T1_L (MANC:14227)	['adult AN05B105 neuron']					['AN05B105']	
22455	VFB_jrcv0hbr	IN14A001_A7_R (MANC:22455)	['adult IN14A027 neuron']					['IN14A027']	
63356	VFB_jrcv1cvw	SNta18_MesoLN_L (MANC:63356)	['adult SNta32 neuron']					['SNta32']	
27911	VFB_jrcv0ljb	IN09A026_T1_R (MANC:27911)	['adult IN09A076 neuron']				['IN09A076']		
15414	VFB_jrcv0bw6	IN19A024_T2_L (MANC:15414)	['adult IN19A054 neuron']				['IN19A054']		
12494	VFB_jrcv09n2	IN01A031_T3_L (MANC:12494)	['adult IN01A031 neuron']					['IN01A031']	
75302	VFB_jrcv1m3q	SNch07_MesoLN_R (MANC:75302)	['adult SNch06 neuron']	['SNch06']					
117524	VFB_jrcv2iok	SNch14_MetaLN_L (MANC:117524)	['adult SNch10 neuron']				['SNch10']		
13954	VFB_jrcv0arm	SNxx14_AbNT_L (MANC:13954)	['adult SNxx11 neuron']						
153759	VFB_jrcv3an3	IN04B031_T3_R (MANC:153759)	['adult IN04B062 neuron']						
11938	VFB_jrcv097m	TBD (MANC:11938)	['descending neuron of the posterior brain DNp26']	['DNp26']	['DNp26']	['DNp26']			
17888	VFB_jrcv0dsw	IN12B022_T1_L (MANC:17888)	['adult IN12B081 neuron']						
15649	VFB_jrcv0c2p	IN13B013_T2_L (MANC:15649)	['adult IN13B024 neuron']					['IN13B024']	
21205	VFB_jrcv0gd1	IN19A024_T2_L (MANC:21205)	['adult IN19A041 neuron']						
26786	VFB_jrcv0ko2	IN00A059_T2_M (MANC:26786)	['adult IN00A051 neuron']						
12599	VFB_jrcv09pz	IN13A004_T2_R (MANC:12599)	['adult IN13A007 neuron']						
26470	VFB_jrcv0kfa	IN20A.22A021_T2_R (MANC:26470)	['adult IN20A.22A065 neuron']	['IN20A.22A065']					
20965	VFB_jrcv0g6d	IN20A.22A012_T1_L (MANC:20965)	['adult IN20A.22A026 neuron']				['IN20A.22A026']		
14932	VFB_jrcv0bis	IN04B010_T2_R (MANC:14932)	['adult IN04B018 neuron']					['IN04B018']	
20950	VFB_jrcv0g5y	IN01A047_T2_R (MANC:20950)	['adult IN01A050 neuron']	['IN01A050']					
16026	VFB_jrcv0cd6	TBD (MANC:16026)	['adult AN05B053 neuron']	['AN05B053']					
82756	VFB_jrcv1rus	SNch05_MetaLN_R (MANC:82756)	['adult SNch05 neuron']				['LgLG3b']		
17007	VFB_jrcv0d4f	SNppxx_DMetaN_R (MANC:17007)	['adult SNpp12 neuron']					['SNpp12']	
18212	VFB_jrcv0e1w	IN12B014_T3_L (MANC:18212)	['adult IN12B038 neuron']	['IN12B038']					
157444	VFB_jrcv3dhg	IN07B062_A1_R (MANC:157444)	['adult IN07B100 neuron']	['IN07B100']					
21864	VFB_jrcv0gvc	IN20A.22A015_T1_R (MANC:21864)	['adult IN20A.22A039 neuron']				['IN20A.22A039']		
14012	VFB_jrcv0at8	IN02A032_T2_R (MANC:14012)	['adult IN02A018 neuron']					['IN02A018']	
15711	VFB_jrcv0c4f	IN13A018_T3_R (MANC:15711)	['adult IN13A030 neuron']				['IN13A030']		
44629	VFB_jrcv0yfp	SNta20_MesoLN_L (MANC:44629)	['adult SNta37 neuron']						
22712	VFB_jrcv0hiw	IN16B016_T1_R (MANC:22712)	['adult IN16B055 neuron']						
11509	VFB_jrcv08vp	IN13A021_T1_L (MANC:11509)	['adult IN13A037 neuron']				['IN13A037']		
32424	VFB_jrcv0p0o	TBD (MANC:32424)	['descending neuron of the gnathal ganglion DNg12']	['DNg12']					
22430326168	VFB_jrcvnk5u	SNta18_MesoLN_R (MANC:22430326168)	['adult SNta31 neuron']					['SNta31']	
17598	VFB_jrcv0dku	IN03A007_T3_L (MANC:17598)	['adult IN03A068 neuron']				['IN03A068']		
21057	VFB_jrcv0g8x	TBD (MANC:21057)	['adult MNad16 neuron']				['MNad16']		
16399	VFB_jrcv0cnj	IN03A009_T2_L (MANC:16399)	['adult IN03A032 neuron']					['IN03A032']	
166346	VFB_jrcv3kcq	IN07B080_A1_R (MANC:166346)	['adult IN07B094 neuron']				['IN07B094_c']		
18992	VFB_jrcv0enk	IN16B018_T2_L (MANC:18992)	['adult IN16B075 neuron']				['IN16B075_i']		
25961	VFB_jrcv0k15	IN12B014_T1_L (MANC:25961)	['adult IN12B035 neuron']	['IN12B035']					
152480	VFB_jrcv39nk	SNta20_MetaLN_L (MANC:152480)	['adult SNta37 neuron']						
26894	VFB_jrcv0kr2	TBD (MANC:26894)	['adult DNnt017 neuron']					['DNnt017']	
14214	VFB_jrcv0ayu	AN07B030_T1_L (MANC:14214)	['adult AN07B035 neuron']					['AN07B035']	
13496	VFB_jrcv0aew	TBD (MANC:13496)	['adult DNut059 neuron']					['DNut059']	
17601	VFB_jrcv0dkx	IN04B036_T3_L (MANC:17601)	['adult IN04B074 neuron']				['IN04B074']		
21475	VFB_jrcv0gkj	IN16X036_T2_R (MANC:21475)	['adult IN16B079 neuron']	['IN16B079']					
41285	VFB_jrcv0vut	TBD (MANC:41285)	['descending neuron of the gnathal ganglion DNg10']		['DNg10']		['DNg10']		
26252	VFB_jrcv0k98	IN06B085_T1_R (MANC:26252)	['adult IN06B086 neuron']						
22601	VFB_jrcv0hft	AN08B122_T1_L (MANC:22601)	['adult AN08B103 neuron']						
11161	VFB_jrcv08m1	AN08B008_T3_R (MANC:11161)	['adult AN08B009 neuron']				['AN08B009']		
24932	VFB_jrcv0j8k	IN19A018_T2_R (MANC:24932)	['adult IN19A043 neuron']				['IN19A043']		
18414	VFB_jrcv0e7i	IN17A058_T3_L (MANC:18414)	['adult IN17A082 neuron']	['IN17A082']					
42131	VFB_jrcv0wib	SNxx01_AbN3_R (MANC:42131)	['adult SNxx14 neuron']	['SNxx14']					
18116	VFB_jrcv0dz8	IN06B038_T3_L (MANC:18116)	['adult IN06B040 neuron']						
11530	VFB_jrcv08wa	IN20A.22A003_T2_R (MANC:11530)	['adult IN20A.22A001 neuron']	['IN20A.22A001']					
30070	VFB_jrcv0n7a	IN14A002_T3_L (MANC:30070)	['adult IN14A076 neuron']						
21123	VFB_jrcv0gar	IN03B054_T1_R (MANC:21123)	['adult IN03B054 neuron']					['IN03B054']	
12542	VFB_jrcv09oe	IN12B005_T1_L (MANC:12542)	['adult IN12B018 neuron']	['IN12B018']					
24945	VFB_jrcv0j8x	IN19B074_T2_L (MANC:24945)	['adult IN19B086 neuron']					['IN19B086']	
17346	VFB_jrcv0ddu	IN09B012_T3_L (MANC:17346)	['adult IN09B018 neuron']				['IN09B018']		
17134	VFB_jrcv0d7y	IN08B050_T2_L (MANC:17134)	['adult IN08B046 neuron']				['IN08B046']		
11342	VFB_jrcv08r2	TBD (MANC:11342)	['adult AN14A003 neuron']						
23444	VFB_jrcv0i38	IN12B018_T1_R (MANC:23444)	['adult IN12B058 neuron']					['IN12B058']	
157571	VFB_jrcv3dkz	SNtaxx_ProLN_R (MANC:157571)	['adult SNta29 neuron']				['SNta29']		
16387	VFB_jrcv0cn7	IN16B009_T3_L (MANC:16387)	['adult IN16B042 neuron']						
31222	VFB_jrcv0o3a	IN20A.22A023_T1_L (MANC:31222)	['adult IN20A.22A083 neuron']	['IN20A.22A083']					
40431	VFB_jrcv0v73	SNta16_MetaLN_R (MANC:40431)	['adult SNta23 neuron']	['SNta23']					
26369	VFB_jrcv0kch	IN11B024_T2_R (MANC:26369)	['adult IN11B019 neuron']				['IN11B019']		
15446	VFB_jrcv0bx2	TBD (MANC:15446)	['prothoracic tarsal levator muscle motor neuron']	['tarsus_levator_D']					
11725	VFB_jrcv091p	IN19B015_T3_L (MANC:11725)	['adult IN19B015 neuron']					['IN19B015']	
16743	VFB_jrcv0cx3	IN08B078_T2_L (MANC:16743)	['adult IN08B068 neuron']				['IN08B068']		
16142	VFB_jrcv0cge	IN11B012_T1_R (MANC:16142)	['adult IN11B009 neuron']				['IN11B009']		
31150	VFB_jrcv0o1a	SNxx09_AbN3_L (MANC:31150)	['adult SNxx06 neuron']					['SNxx06']	
41468	VFB_jrcv0vzw	TBD (MANC:41468)	['adult INXXX446 neuron']						
24160	VFB_jrcv0in4	IN14A007_T2_L (MANC:24160)	['adult IN14A085 neuron']						
153401	VFB_jrcv3ad5	SNppxx_PrN_L (MANC:153401)	['adult prosternal sense organ neuron']					['neck hair plate sensory neuron']	
15717	VFB_jrcv0c4l	AN27X005_T3_L (MANC:15717)	['adult AN27X017 neuron']						
154931	VFB_jrcv3bjn	IN09A034_T3_L (MANC:154931)	['adult IN09A086 neuron']				['IN09A086']		
13117	VFB_jrcv0a4d	AN06B037_T2_R (MANC:13117)	['adult AN06B039 neuron']	['AN06B039']					
12971	VFB_jrcv0a0b	IN18B014_T2_R (MANC:12971)	['adult IN18B020 neuron']						
14407	VFB_jrcv0b47	TBD (MANC:14407)	['adult MNad54 neuron']				['MNad54']		
72805	VFB_jrcv1k6d	SNxxxx_MesoLN_R (MANC:72805)	['adult sensory neuron']				['LgLG8']		
17498	VFB_jrcv0di2	IN01A035_T3_R (MANC:17498)	['adult IN01A035 neuron']					['IN01A035']	
30232	VFB_jrcv0nbs	IN06A088_T3_R (MANC:30232)	['adult IN06A137 neuron']						
27970	VFB_jrcv0lky	IN09A031_T2_L (MANC:27970)	['adult IN09A078 neuron']	['IN09A078']					
26318	VFB_jrcv0kb2	TBD (MANC:26318)	['adult DNfl027 neuron']					['DNfl027']	
14299	VFB_jrcv0b17	IN01B010_T1_R (MANC:14299)	['adult IN01B007 neuron']				['IN01B007']		
25216	VFB_jrcv0jgg	IN01A080_T3_R (MANC:25216)	['adult IN01A082 neuron']				['IN01A082']		
22817	VFB_jrcv0hlt	IN13A024_T2_R (MANC:22817)	['adult IN13A044 neuron']					['IN13A044']	
12014	VFB_jrcv099q	IN14A001_T3_L (MANC:12014)	['adult IN14A005 neuron']				['IN14A005']		
53867	VFB_jrcv15kb	SNta15_MesoLN_L (MANC:53867)	['adult SNta34 neuron']	['SNta34']					
15149	VFB_jrcv0bot	TBD (MANC:15149)	['lineage 15 secondary neuron', 'prothoracic tibial depressor motor neuron']	['tibia_flexor']					
17700	VFB_jrcv0dno	SNxx02_AbN4_L (MANC:17700)	['adult SNxx01 neuron']				['SNxx01']		
25173	VFB_jrcv0jf9	IN03B063_T2_L (MANC:25173)	['adult IN03B072 neuron']					['IN03B072']	
34228	VFB_jrcv0qes	SNch10_ProLN_L (MANC:34228)	['adult SNch11 neuron']				['SNch11']		
166284	VFB_jrcv3kb0	IN23B023_T1_L (MANC:166284)	['adult IN23B071 neuron']					['IN23B071']	
72639	VFB_jrcv1k1r	SNta22_ProLN_L (MANC:72639)	['adult SNta38 neuron']						
14124	VFB_jrcv0awc	IN07B050_T3_L (MANC:14124)	['adult IN07B059 neuron']						
15735	VFB_jrcv0c53	TBD (MANC:15735)	['adult MNhl01 neuron']				['MNhl01']		
45488	VFB_jrcv0z3k	TBD (MANC:45488)	['adult DNxn128 neuron']				['DNpe011']		
39969	VFB_jrcv0uu9	TBD (MANC:39969)	['adult IN05B093 neuron']	['IN05B093']					
20852	VFB_jrcv0g38	IN23B021_T3_R (MANC:20852)	['adult IN23B058 neuron']						
12351	VFB_jrcv09j3	IN19A014_T2_L (MANC:12351)	['adult IN19A029 neuron']					['IN19A029']	
153994	VFB_jrcv3atm	IN02A035_T2_R (MANC:153994)	['adult IN02A043 neuron']						
21216	VFB_jrcv0gdc	IN04B033_T2_R (MANC:21216)	['adult IN04B078 neuron']	['IN04B078']					
25303	VFB_jrcv0jiv	TBD (MANC:25303)	['adult INXXX405 neuron']				['INXXX405']		
13554	VFB_jrcv0agi	AN05A001_T1_L (MANC:13554)	['adult AN05B097 neuron']					['AN05B097']	
153142	VFB_jrcv3a5y	TBD (MANC:153142)	['prothoracic intracoxal trochanter levator muscle motor neuron']	['prothoracic trochanter flexor muscle motor neuron']					
13951	VFB_jrcv0arj	TBD (MANC:13951)	['adult DNxn187 neuron']						
29161	VFB_jrcv0mi1	SNta02_ADMN_L (MANC:29161)	['adult mechanosensory neuron']	['SNtaxx']					
19376	VFB_jrcv0ey8	IN20A.22A008_T3_R (MANC:19376)	['adult IN20A.22A017 neuron']				['IN20A.22A017']		
14580	VFB_jrcv0b90	IN12A051_T2_R (MANC:14580)	['adult IN12A054 neuron']				['IN12A054']		
14571	VFB_jrcv0b8r	EN00B001_A3_M (MANC:14571)	['MNB lineage primary neuron', 'adult VNC ventral unpaired median neuron']	['VUM']					
27785	VFB_jrcv0lft	IN01B005_T2_L (MANC:27785)	['adult IN01B039 neuron']				['IN01B039']		
43757	VFB_jrcv0xrh	SNta24_MetaLN_R (MANC:43757)	['adult SNta28 neuron']				['SNta28']		
51620	VFB_jrcv13tw	SNtaxx_MetaLN_R (MANC:51620)	['adult SNta20 neuron']	['SNta20']					
22579	VFB_jrcv0hf7	IN23B016_A1_R (MANC:22579)	['adult IN23B035 neuron']						
10967	VFB_jrcv08gn	TBD (MANC:10967)	['descending neuron of the anterior dorsal brain DNa13']						
17426	VFB_jrcv0dg2	TBD (MANC:17426)	['adult INXXX307 neuron']				['INXXX307']		
25844	VFB_jrcv0jxw	IN06A062_T1_R (MANC:25844)	['adult IN06A082 neuron']					['IN06A082']	
13756	VFB_jrcv0am4	IN06A035_T2_R (MANC:13756)	['adult IN06A032 neuron']						
25427	VFB_jrcv0jmb	TBD (MANC:25427)	['adult INXXX360 neuron']				['INXXX360']		
10289	VFB_jrcv07xt	IN13A001_T3_R (MANC:10289)	['adult IN13A002 neuron']	['IN13A002']					
175327	VFB_jrcv3ra7	TBD (MANC:175327)	['mesothoracic tergotrochanter muscle motor neuron', 'NB2-5 lineage neuron']	['tergal depressor of trochanter muscle motor neuron']					
12196	VFB_jrcv09es	TBD (MANC:12196)	['adult MNml29 neuron']					['MNml29']	
15773	VFB_jrcv0c65	IN13B015_T3_R (MANC:15773)	['adult IN13B023 neuron']						
16811	VFB_jrcv0cyz	IN13A015_T1_L (MANC:16811)	['adult IN13A027 neuron']				['IN13A027']		
13922	VFB_jrcv0aqq	TBD (MANC:13922)	['adult INXXX197 neuron']				['INXXX197']		
12883	VFB_jrcv09xv	IN12A027_T1_L (MANC:12883)	['adult doublesex TN1A (male) neuron', 'hemilineage 12A secondary neuron']						
29794	VFB_jrcv0mzm	IN01B013_T1_R (MANC:29794)	['adult IN01B073 neuron']				['IN01B073']		
27136	VFB_jrcv0kxs	IN10B014_T1_R (MANC:27136)	['adult IN10B044 neuron']	['IN10B044']					
13738	VFB_jrcv0alm	IN11A027_T2_R (MANC:13738)	['adult IN11A028 neuron']						
38223	VFB_jrcv0thr	IN19A032_T2_R (MANC:38223)	['adult IN19A101 neuron']				['IN19A101']		
17246	VFB_jrcv0db2	IN08B077_T2_R (MANC:17246)	['adult IN08B068 neuron']				['IN08B068']		
31503	VFB_jrcv0ob3	SNta18_MetaLN_L (MANC:31503)	['adult SNta31 neuron']					['SNta31']	
11744	VFB_jrcv0928	IN08A006_T1_L (MANC:11744)	['adult IN08A007 neuron']						
20349	VFB_jrcv0fp9	IN04B012_T2_R (MANC:20349)	['adult IN04B017 neuron']					['IN04B017']	
