filename	label	is_a	part_of	comment	dbxrefs	synonyms
7142181	T4d_R#22 (FAFB:7142181)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#22	catmaid_fafb:7142181	
7142552	T4b_R#37 (FAFB:7142552)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#37	catmaid_fafb:7142552	
7175366	T4d_R#23 (FAFB:7175366)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#23	catmaid_fafb:7175366	
7179797	T4b_R#38 (FAFB:7179797)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#38	catmaid_fafb:7179797	
7180492	Mi1_R#12 (FAFB:7180492)	neuron	female organism|adult brain	FBbt:00003776, Mi1_R#12	catmaid_fafb:7180492	
7189429	T4b_R#39 (FAFB:7189429)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#39	catmaid_fafb:7189429	
7204932	T4b_R#40 (FAFB:7204932)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#40	catmaid_fafb:7204932	
7288816	T4b_R#41 (FAFB:7288816)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#41	catmaid_fafb:7288816	
7331245	T4b_R#42 (FAFB:7331245)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#42	catmaid_fafb:7331245	
7354439	T4b_R#43 (FAFB:7354439)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#43	catmaid_fafb:7354439	
7365441	T4d_R#24 (FAFB:7365441)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#24	catmaid_fafb:7365441	
7377162	T4b_R#44 (FAFB:7377162)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#44	catmaid_fafb:7377162	
8064183	T4d_R#25 (FAFB:8064183)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#25	catmaid_fafb:8064183	
8085479	T4b_R#45 (FAFB:8085479)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#45	catmaid_fafb:8085479	
8085949	T4d_R#26 (FAFB:8085949)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#26	catmaid_fafb:8085949	
8089372	T4b_R#46 (FAFB:8089372)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#46	catmaid_fafb:8089372	
8092036	T4b_R#47 (FAFB:8092036)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#47	catmaid_fafb:8092036	
8093592	T4b_R#48 (FAFB:8093592)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#48	catmaid_fafb:8093592	
8102933	T4b_R#49 (FAFB:8102933)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#49	catmaid_fafb:8102933	
8103088	T4b_R#50 (FAFB:8103088)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#50	catmaid_fafb:8103088	
8131886	T4b_R#51 (FAFB:8131886)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#51	catmaid_fafb:8131886	
8132924	T4b_R#52 (FAFB:8132924)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#52	catmaid_fafb:8132924	
8138340	T4b_R#53 (FAFB:8138340)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#53	catmaid_fafb:8138340	
8217330	T4d_R#27 (FAFB:8217330)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#27	catmaid_fafb:8217330	
8316349	T4b_R#54 (FAFB:8316349)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#54	catmaid_fafb:8316349	
8331916	T4a_R#23 (FAFB:8331916)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#23	catmaid_fafb:8331916	
8332594	T4d_R#28 (FAFB:8332594)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#28	catmaid_fafb:8332594	
8339812	T4d_R#29 (FAFB:8339812)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#29	catmaid_fafb:8339812	
8350428	T4b_R#55 (FAFB:8350428)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#55	catmaid_fafb:8350428	
8360810	T4b_R#56 (FAFB:8360810)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#56	catmaid_fafb:8360810	
