object	relation	subject_external_id	subject_external_db	pub
adult ventral nerve cord	overlaps	9008	catmaid_fanc	
bilateral	has_characteristic	9008	catmaid_fanc	
left side of organism	has soma location	9012	catmaid_fanc	
peripheral nervous system	overlaps	9012	catmaid_fanc	
adult ventral nerve cord	overlaps	9012	catmaid_fanc	
left side of organism	overlaps	9016	catmaid_fanc	
peripheral nervous system	overlaps	9016	catmaid_fanc	
adult ventral nerve cord	overlaps	9016	catmaid_fanc	
left side of organism	overlaps	9020	catmaid_fanc	
peripheral nervous system	overlaps	9020	catmaid_fanc	
adult ventral nerve cord	overlaps	9020	catmaid_fanc	
left side of organism	has soma location	9024	catmaid_fanc	
peripheral nervous system	overlaps	9024	catmaid_fanc	
adult ventral nerve cord	overlaps	9024	catmaid_fanc	
left side of organism	has soma location	9028	catmaid_fanc	
peripheral nervous system	overlaps	9028	catmaid_fanc	
adult ventral nerve cord	overlaps	9028	catmaid_fanc	
left side of organism	has soma location	9170	catmaid_fanc	
peripheral nervous system	overlaps	9170	catmaid_fanc	
adult ventral nerve cord	overlaps	9170	catmaid_fanc	
left side of organism	has soma location	9174	catmaid_fanc	
peripheral nervous system	overlaps	9174	catmaid_fanc	
adult ventral nerve cord	overlaps	9174	catmaid_fanc	
left side of organism	has soma location	9186	catmaid_fanc	
peripheral nervous system	overlaps	9186	catmaid_fanc	
adult ventral nerve cord	overlaps	9186	catmaid_fanc	
left side of organism	has soma location	9190	catmaid_fanc	
peripheral nervous system	overlaps	9190	catmaid_fanc	
adult ventral nerve cord	overlaps	9190	catmaid_fanc	
left side of organism	has soma location	9194	catmaid_fanc	
peripheral nervous system	overlaps	9194	catmaid_fanc	
adult ventral nerve cord	overlaps	9194	catmaid_fanc	
left side of organism	overlaps	9202	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	9202	catmaid_fanc	
peripheral nervous system	overlaps	9202	catmaid_fanc	
adult ventral nerve cord	overlaps	9202	catmaid_fanc	
left side of organism	has soma location	9206	catmaid_fanc	
peripheral nervous system	overlaps	9206	catmaid_fanc	
adult ventral nerve cord	overlaps	9206	catmaid_fanc	
left side of organism	has soma location	9210	catmaid_fanc	
peripheral nervous system	overlaps	9210	catmaid_fanc	
adult ventral nerve cord	overlaps	9210	catmaid_fanc	
left side of organism	overlaps	9476	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	9476	catmaid_fanc	
peripheral nervous system	overlaps	9476	catmaid_fanc	
adult ventral nerve cord	overlaps	9476	catmaid_fanc	
left side of organism	overlaps	9493	catmaid_fanc	
right side of organism	overlaps	9493	catmaid_fanc	
peripheral nervous system	overlaps	9493	catmaid_fanc	
adult ventral nerve cord	overlaps	9493	catmaid_fanc	
left side of organism	has soma location	9551	catmaid_fanc	
peripheral nervous system	overlaps	9551	catmaid_fanc	
adult ventral nerve cord	overlaps	9551	catmaid_fanc	
left side of organism	has soma location	9556	catmaid_fanc	
peripheral nervous system	overlaps	9556	catmaid_fanc	
adult ventral nerve cord	overlaps	9556	catmaid_fanc	
left side of organism	has soma location	9629	catmaid_fanc	
peripheral nervous system	overlaps	9629	catmaid_fanc	
adult ventral nerve cord	overlaps	9629	catmaid_fanc	
left side of organism	has soma location	9686	catmaid_fanc	
peripheral nervous system	overlaps	9686	catmaid_fanc	
adult ventral nerve cord	overlaps	9686	catmaid_fanc	
left side of organism	has soma location	9708	catmaid_fanc	
peripheral nervous system	overlaps	9708	catmaid_fanc	
adult ventral nerve cord	overlaps	9708	catmaid_fanc	
left side of organism	has soma location	9745	catmaid_fanc	
peripheral nervous system	overlaps	9745	catmaid_fanc	
adult ventral nerve cord	overlaps	9745	catmaid_fanc	
left side of organism	has soma location	9754	catmaid_fanc	
peripheral nervous system	overlaps	9754	catmaid_fanc	
adult ventral nerve cord	overlaps	9754	catmaid_fanc	
left side of organism	has soma location	9771	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	9771	catmaid_fanc	
peripheral nervous system	overlaps	9771	catmaid_fanc	
adult ventral nerve cord	overlaps	9771	catmaid_fanc	
left side of organism	has soma location	9796	catmaid_fanc	
peripheral nervous system	overlaps	9796	catmaid_fanc	
adult ventral nerve cord	overlaps	9796	catmaid_fanc	
left side of organism	overlaps	9841	catmaid_fanc	
peripheral nervous system	overlaps	9841	catmaid_fanc	
adult ventral nerve cord	overlaps	9841	catmaid_fanc	
left side of organism	overlaps	9851	catmaid_fanc	
peripheral nervous system	overlaps	9851	catmaid_fanc	
adult ventral nerve cord	overlaps	9851	catmaid_fanc	
left side of organism	has soma location	9856	catmaid_fanc	
peripheral nervous system	overlaps	9856	catmaid_fanc	
adult ventral nerve cord	overlaps	9856	catmaid_fanc	
left side of organism	has soma location	9861	catmaid_fanc	
peripheral nervous system	overlaps	9861	catmaid_fanc	
adult ventral nerve cord	overlaps	9861	catmaid_fanc	
left side of organism	has soma location	9866	catmaid_fanc	
peripheral nervous system	overlaps	9866	catmaid_fanc	
adult ventral nerve cord	overlaps	9866	catmaid_fanc	
left side of organism	has soma location	9872	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	9872	catmaid_fanc	
peripheral nervous system	overlaps	9872	catmaid_fanc	
adult ventral nerve cord	overlaps	9872	catmaid_fanc	
left side of organism	has soma location	9877	catmaid_fanc	
peripheral nervous system	overlaps	9877	catmaid_fanc	
adult ventral nerve cord	overlaps	9877	catmaid_fanc	
left side of organism	has soma location	9882	catmaid_fanc	
peripheral nervous system	overlaps	9882	catmaid_fanc	
adult ventral nerve cord	overlaps	9882	catmaid_fanc	
left side of organism	has soma location	9887	catmaid_fanc	
peripheral nervous system	overlaps	9887	catmaid_fanc	
adult ventral nerve cord	overlaps	9887	catmaid_fanc	
left side of organism	overlaps	9892	catmaid_fanc	
peripheral nervous system	overlaps	9892	catmaid_fanc	
adult ventral nerve cord	overlaps	9892	catmaid_fanc	
left side of organism	has soma location	9898	catmaid_fanc	
peripheral nervous system	overlaps	9898	catmaid_fanc	
adult ventral nerve cord	overlaps	9898	catmaid_fanc	
left side of organism	overlaps	9912	catmaid_fanc	
peripheral nervous system	overlaps	9912	catmaid_fanc	
adult ventral nerve cord	overlaps	9912	catmaid_fanc	
left side of organism	has soma location	9928	catmaid_fanc	
peripheral nervous system	overlaps	9928	catmaid_fanc	
adult ventral nerve cord	overlaps	9928	catmaid_fanc	
left side of organism	has soma location	9934	catmaid_fanc	
peripheral nervous system	overlaps	9934	catmaid_fanc	
adult ventral nerve cord	overlaps	9934	catmaid_fanc	
left side of organism	has soma location	10207	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10207	catmaid_fanc	
peripheral nervous system	overlaps	10207	catmaid_fanc	
adult ventral nerve cord	overlaps	10207	catmaid_fanc	
left side of organism	overlaps	10212	catmaid_fanc	
peripheral nervous system	overlaps	10212	catmaid_fanc	
adult ventral nerve cord	overlaps	10212	catmaid_fanc	
left side of organism	overlaps	10217	catmaid_fanc	
peripheral nervous system	overlaps	10217	catmaid_fanc	
adult ventral nerve cord	overlaps	10217	catmaid_fanc	
left side of organism	has soma location	10222	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10222	catmaid_fanc	
peripheral nervous system	overlaps	10222	catmaid_fanc	
adult ventral nerve cord	overlaps	10222	catmaid_fanc	
left side of organism	overlaps	10227	catmaid_fanc	
peripheral nervous system	overlaps	10227	catmaid_fanc	
adult ventral nerve cord	overlaps	10227	catmaid_fanc	
left side of organism	overlaps	10232	catmaid_fanc	
peripheral nervous system	overlaps	10232	catmaid_fanc	
adult ventral nerve cord	overlaps	10232	catmaid_fanc	
left side of organism	overlaps	10237	catmaid_fanc	
peripheral nervous system	overlaps	10237	catmaid_fanc	
adult ventral nerve cord	overlaps	10237	catmaid_fanc	
left side of organism	overlaps	10242	catmaid_fanc	
peripheral nervous system	overlaps	10242	catmaid_fanc	
adult ventral nerve cord	overlaps	10242	catmaid_fanc	
left side of organism	overlaps	10247	catmaid_fanc	
peripheral nervous system	overlaps	10247	catmaid_fanc	
adult ventral nerve cord	overlaps	10247	catmaid_fanc	
left side of organism	overlaps	10252	catmaid_fanc	
peripheral nervous system	overlaps	10252	catmaid_fanc	
adult ventral nerve cord	overlaps	10252	catmaid_fanc	
left side of organism	overlaps	10258	catmaid_fanc	
peripheral nervous system	overlaps	10258	catmaid_fanc	
adult ventral nerve cord	overlaps	10258	catmaid_fanc	
left side of organism	has soma location	10298	catmaid_fanc	
peripheral nervous system	overlaps	10298	catmaid_fanc	
adult ventral nerve cord	overlaps	10298	catmaid_fanc	
left side of organism	has soma location	10366	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10366	catmaid_fanc	
peripheral nervous system	overlaps	10366	catmaid_fanc	
adult ventral nerve cord	overlaps	10366	catmaid_fanc	
left side of organism	has soma location	10371	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10371	catmaid_fanc	
peripheral nervous system	overlaps	10371	catmaid_fanc	
adult ventral nerve cord	overlaps	10371	catmaid_fanc	
left side of organism	has soma location	10376	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10376	catmaid_fanc	
peripheral nervous system	overlaps	10376	catmaid_fanc	
adult ventral nerve cord	overlaps	10376	catmaid_fanc	
left side of organism	has soma location	10384	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10384	catmaid_fanc	
peripheral nervous system	overlaps	10384	catmaid_fanc	
adult ventral nerve cord	overlaps	10384	catmaid_fanc	
left side of organism	has soma location	10392	catmaid_fanc	
peripheral nervous system	overlaps	10392	catmaid_fanc	
adult ventral nerve cord	overlaps	10392	catmaid_fanc	
left side of organism	has soma location	10406	catmaid_fanc	
peripheral nervous system	overlaps	10406	catmaid_fanc	
adult ventral nerve cord	overlaps	10406	catmaid_fanc	
left side of organism	has soma location	10413	catmaid_fanc	
peripheral nervous system	overlaps	10413	catmaid_fanc	
adult ventral nerve cord	overlaps	10413	catmaid_fanc	
left side of organism	has soma location	10423	catmaid_fanc	
peripheral nervous system	overlaps	10423	catmaid_fanc	
adult ventral nerve cord	overlaps	10423	catmaid_fanc	
left side of organism	overlaps	10525	catmaid_fanc	
peripheral nervous system	overlaps	10525	catmaid_fanc	
adult ventral nerve cord	overlaps	10525	catmaid_fanc	
left side of organism	overlaps	10530	catmaid_fanc	
peripheral nervous system	overlaps	10530	catmaid_fanc	
adult ventral nerve cord	overlaps	10530	catmaid_fanc	
left side of organism	overlaps	10535	catmaid_fanc	
peripheral nervous system	overlaps	10535	catmaid_fanc	
adult ventral nerve cord	overlaps	10535	catmaid_fanc	
left side of organism	overlaps	10541	catmaid_fanc	
peripheral nervous system	overlaps	10541	catmaid_fanc	
adult ventral nerve cord	overlaps	10541	catmaid_fanc	
left side of organism	overlaps	10546	catmaid_fanc	
peripheral nervous system	overlaps	10546	catmaid_fanc	
adult ventral nerve cord	overlaps	10546	catmaid_fanc	
left side of organism	overlaps	10551	catmaid_fanc	
peripheral nervous system	overlaps	10551	catmaid_fanc	
adult ventral nerve cord	overlaps	10551	catmaid_fanc	
left side of organism	overlaps	10556	catmaid_fanc	
peripheral nervous system	overlaps	10556	catmaid_fanc	
adult ventral nerve cord	overlaps	10556	catmaid_fanc	
left side of organism	overlaps	10561	catmaid_fanc	
peripheral nervous system	overlaps	10561	catmaid_fanc	
adult ventral nerve cord	overlaps	10561	catmaid_fanc	
left side of organism	overlaps	10566	catmaid_fanc	
peripheral nervous system	overlaps	10566	catmaid_fanc	
adult ventral nerve cord	overlaps	10566	catmaid_fanc	
left side of organism	overlaps	10571	catmaid_fanc	
peripheral nervous system	overlaps	10571	catmaid_fanc	
adult ventral nerve cord	overlaps	10571	catmaid_fanc	
left side of organism	overlaps	10576	catmaid_fanc	
peripheral nervous system	overlaps	10576	catmaid_fanc	
adult ventral nerve cord	overlaps	10576	catmaid_fanc	
left side of organism	overlaps	10581	catmaid_fanc	
peripheral nervous system	overlaps	10581	catmaid_fanc	
adult ventral nerve cord	overlaps	10581	catmaid_fanc	
left side of organism	overlaps	10640	catmaid_fanc	
peripheral nervous system	overlaps	10640	catmaid_fanc	
adult ventral nerve cord	overlaps	10640	catmaid_fanc	
left side of organism	overlaps	10645	catmaid_fanc	
peripheral nervous system	overlaps	10645	catmaid_fanc	
adult ventral nerve cord	overlaps	10645	catmaid_fanc	
left side of organism	overlaps	10650	catmaid_fanc	
peripheral nervous system	overlaps	10650	catmaid_fanc	
adult ventral nerve cord	overlaps	10650	catmaid_fanc	
left side of organism	overlaps	10655	catmaid_fanc	
peripheral nervous system	overlaps	10655	catmaid_fanc	
adult ventral nerve cord	overlaps	10655	catmaid_fanc	
left side of organism	overlaps	10660	catmaid_fanc	
peripheral nervous system	overlaps	10660	catmaid_fanc	
adult ventral nerve cord	overlaps	10660	catmaid_fanc	
left side of organism	overlaps	10665	catmaid_fanc	
peripheral nervous system	overlaps	10665	catmaid_fanc	
adult ventral nerve cord	overlaps	10665	catmaid_fanc	
left side of organism	overlaps	10672	catmaid_fanc	
peripheral nervous system	overlaps	10672	catmaid_fanc	
adult ventral nerve cord	overlaps	10672	catmaid_fanc	
left side of organism	has soma location	10679	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	10679	catmaid_fanc	
peripheral nervous system	overlaps	10679	catmaid_fanc	
adult ventral nerve cord	overlaps	10679	catmaid_fanc	
right side of organism	has soma location	10767	catmaid_fanc	
peripheral nervous system	overlaps	10767	catmaid_fanc	
adult ventral nerve cord	overlaps	10767	catmaid_fanc	
right side of organism	has soma location	10775	catmaid_fanc	
peripheral nervous system	overlaps	10775	catmaid_fanc	
adult ventral nerve cord	overlaps	10775	catmaid_fanc	
right side of organism	has soma location	10780	catmaid_fanc	
peripheral nervous system	overlaps	10780	catmaid_fanc	
adult ventral nerve cord	overlaps	10780	catmaid_fanc	
right side of organism	has soma location	10795	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10795	catmaid_fanc	
peripheral nervous system	overlaps	10795	catmaid_fanc	
adult ventral nerve cord	overlaps	10795	catmaid_fanc	
right side of organism	has soma location	10801	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	10801	catmaid_fanc	
peripheral nervous system	overlaps	10801	catmaid_fanc	
adult ventral nerve cord	overlaps	10801	catmaid_fanc	
right side of organism	has soma location	10812	catmaid_fanc	
peripheral nervous system	overlaps	10812	catmaid_fanc	
adult ventral nerve cord	overlaps	10812	catmaid_fanc	
adult ventral nerve cord	has_presynaptic_terminal_in	10812	catmaid_fanc	
right side of organism	has soma location	10828	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	10828	catmaid_fanc	
peripheral nervous system	overlaps	10828	catmaid_fanc	
adult ventral nerve cord	overlaps	10828	catmaid_fanc	
right side of organism	has soma location	10840	catmaid_fanc	
peripheral nervous system	overlaps	10840	catmaid_fanc	
adult ventral nerve cord	overlaps	10840	catmaid_fanc	
right side of organism	has soma location	10970	catmaid_fanc	
peripheral nervous system	overlaps	10970	catmaid_fanc	
adult ventral nerve cord	overlaps	10970	catmaid_fanc	
right side of organism	has soma location	10985	catmaid_fanc	
peripheral nervous system	overlaps	10985	catmaid_fanc	
adult ventral nerve cord	overlaps	10985	catmaid_fanc	
right side of organism	has soma location	11001	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	11001	catmaid_fanc	
peripheral nervous system	overlaps	11001	catmaid_fanc	
adult ventral nerve cord	overlaps	11001	catmaid_fanc	
right side of organism	has soma location	11010	catmaid_fanc	
adult ventral prothoracic nerve	fasciculates_with	11010	catmaid_fanc	
peripheral nervous system	overlaps	11010	catmaid_fanc	
adult ventral nerve cord	overlaps	11010	catmaid_fanc	
right side of organism	has soma location	11042	catmaid_fanc	
peripheral nervous system	overlaps	11042	catmaid_fanc	
adult ventral nerve cord	overlaps	11042	catmaid_fanc	
right side of organism	has soma location	11051	catmaid_fanc	
peripheral nervous system	overlaps	11051	catmaid_fanc	
adult ventral nerve cord	overlaps	11051	catmaid_fanc	
right side of organism	has soma location	11061	catmaid_fanc	
peripheral nervous system	overlaps	11061	catmaid_fanc	
adult ventral nerve cord	overlaps	11061	catmaid_fanc	
right side of organism	has soma location	11126	catmaid_fanc	
adult dorsal prothoracic nerve	fasciculates_with	11126	catmaid_fanc	
peripheral nervous system	overlaps	11126	catmaid_fanc	
adult ventral nerve cord	overlaps	11126	catmaid_fanc	
right side of organism	has soma location	11171	catmaid_fanc	
peripheral nervous system	overlaps	11171	catmaid_fanc	
adult ventral nerve cord	overlaps	11171	catmaid_fanc	
right side of organism	has soma location	11181	catmaid_fanc	
peripheral nervous system	overlaps	11181	catmaid_fanc	
adult ventral nerve cord	overlaps	11181	catmaid_fanc	
right side of organism	has soma location	11212	catmaid_fanc	
peripheral nervous system	overlaps	11212	catmaid_fanc	
adult ventral nerve cord	overlaps	11212	catmaid_fanc	
