source_id	VFB_id	label	parent_classes	name_in_banc	name_in_flywire_fafb	name_in_hemibrain	name_in_male-cns	name_in_manc	name_in_neuprint_optic_lobe
9954421	VFB_001001gb	CM4 s MEFcom 1 Left (L1EM:9954421)	['CM4 lineage neuron']						
14630424	VFB_001001p6	CM4 s MEFcom 6 Right (L1EM:14630424)	['CM4 lineage neuron']						
5759393	VFB_001001ek	BLVp2 s 3 Left (L1EM:5759393)	['BLVp2 lineage neuron']						
12290287	VFB_001001ic	CM4 s ppFB 7 Right (L1EM:12290287)	['CM4 lineage neuron']						
14546854	VFB_001001no	CM4 s short pos 2 Right (L1EM:14546854)	['CM4 lineage neuron']						
15078585	VFB_001001qt	DALd s 6 Left (L1EM:15078585)	['DALd lineage neuron']						
10100020	VFB_00102euy	CP4 8 left (L1EM:10100020)	['CP4 lineage neuron']						
9288827	VFB_00102et7	DPLm1 contralateral 1 right; Bilateral DS Smash (L1EM:9288827)	['DPLm1 lineage neuron']						
9844278	VFB_001001fr	CM4 s MEFcom 3 Left  (L1EM:9844278)	['CM4 lineage neuron']						
12361947	VFB_001001ii	DPMm1 ppFB s 6 Left (L1EM:12361947)	['DPMm1 lineage neuron']						
14266400	VFB_001001lw	DPLc5 s 1 Left (L1EM:14266400)	['DPLc5 lineage neuron']						
14266415	VFB_001001ly	CM4 s GC 5 Left (L1EM:14266415)	['CM4 lineage neuron']						
17360262	VFB_00102fel	DALv1_PB2_left (L1EM:17360262)	['DALv1 lineage neuron']						
18149325	VFB_00102fjj	DALv1 5 left (L1EM:18149325)	['DALv1 lineage neuron']						
12474164	VFB_00102f0a	DPMm2 descending right (L1EM:12474164)	['DPMm2 lineage neuron']						
16433696	VFB_00102f8p	BLAl_I-X 2 left (L1EM:16433696)	['BLAl1 lineage neuron']						
14266471	VFB_001001m2	CM4 s short pos 4 Left (L1EM:14266471)	['CM4 lineage neuron']						
17545868	VFB_001001v1	BAlc post s 7 Right (sp) (L1EM:17545868)	['BAlc lineage neuron']						
6702943	VFB_00102eop	BAmd2 contralateral descending 1 right (L1EM:6702943)	['BAmd2 lineage neuron']						
17557234	VFB_001001v8	DPLd s 6 Right (L1EM:17557234)	['DPLd lineage neuron']						
9949264	VFB_001001g2	DPMm1 ppFB s 3 Left (L1EM:9949264)	['DPMm1 lineage neuron']						
14423438	VFB_001001mo	DPMpl3 s 1 Left (L1EM:14423438)	['DPMpl3 lineage neuron']						
14267175	VFB_001001mg	BAmd1 d s 4 Left (L1EM:14267175)	['BAmd1 lineage neuron']						
9949223	VFB_001001g1	DPMm1 ppFB s 2 Left (L1EM:9949223)	['DPMm1 lineage neuron']						
10017669	VFB_001001gg	CM4 s short pos 2 Left (L1EM:10017669)	['CM4 lineage neuron']						
12279941	VFB_00102ezn	BLAl_I-X 3 left (L1EM:12279941)	['BLAl1 lineage neuron']						
9864536	VFB_001001fv	CM4 s dor pos MEF 2 Left  (L1EM:9864536)	['CM4 lineage neuron']						
8571259	VFB_00102er3	DPMm1 4_right  (L1EM:8571259)	['DPMm1 lineage neuron']						
1868538	VFB_00102ehc	CP4 8 right (L1EM:1868538)	['CP4 lineage neuron']						
10945119	VFB_001001hd	BLVp2 s 5 Right (L1EM:10945119)	['BLVp2 lineage neuron']						
10269309	VFB_001001gk	DPMm1 ppFB s 4 Left (L1EM:10269309)	['DPMm1 lineage neuron']						
12570095	VFB_001001j3	DPLam s 1 Right (L1EM:12570095)	['DPLam lineage neuron']						
11085317	VFB_001001hn	CM4 s GC 1 Left (L1EM:11085317)	['CM4 lineage neuron']						
17728998	VFB_001001x7	BLAvm ant s 5 Left (L1EM:17728998)	['BLAvm lineage neuron']						
9351843	VFB_00102etb	DPLam ASB Mackerel left (L1EM:9351843)	['DPLam lineage neuron']						
13760269	VFB_001001lb	BAmd2 v s 4 Right (L1EM:13760269)	['BAmd2 lineage neuron']						
9951753	VFB_001001g7	DPMpm1 s 3 Left (L1EM:9951753)	['DPMpm1 lineage neuron']						
12703528	VFB_001001ja	DPLd s 1 Right (L1EM:12703528)	['DPLd lineage neuron']						
19361427	VFB_00102fl8	DALd descending 3 left; LAL output neuorn_l 2?; DALd_l 5 (L1EM:19361427)	['DALd lineage neuron']						
19395562	VFB_0010020s	BAmd2 d s 1 Left (L1EM:19395562)	['BAmd2 lineage neuron']						
14751048	VFB_001001ph	DALl1 s 2 Right (L1EM:14751048)	['DALl1 lineage neuron']						
14546809	VFB_001001nl	CM4 s loSM 1 Right (L1EM:14546809)	['CM4 lineage neuron']						
9864461	VFB_001001fu	CM4 s dor pos com 4 Left (L1EM:9864461)	['CM4 lineage neuron']						
14546885	VFB_001001ns	DPMpl3 s 2 Right (L1EM:14546885)	['DPMpl3 lineage neuron']						
13759971	VFB_001001la	BAmd2 v s 2 Right (L1EM:13759971)	['BAmd2 lineage neuron']						
19132527	VFB_00102fl0	BLAl_I-X 2 right (L1EM:19132527)	['BLAl1 lineage neuron']						
13974142	VFB_001001ln	TR BAlv s 4 Right (L1EM:13974142)	['BAlv lineage neuron']						
16461910	VFB_001001ry	BAlc post s 6 Left (L1EM:16461910)	['BAlc lineage neuron']						
17472365	VFB_001001ub	BAmd1 v s 1 Left (L1EM:17472365)	['BAmd1 lineage neuron']						
15547235	VFB_00102f4z	BAmd1 PN 2 left (L1EM:15547235)	['BAmd1 lineage neuron']						
17733164	VFB_001001z2	TR BAlv s 7 Left (L1EM:17733164)	['BAlv lineage neuron']						
13411388	VFB_001001kq	DPMm1 s longit 2 (L1EM:13411388)	['DPMm1 lineage neuron']						
9696888	VFB_001001fo	CM4 s MEFcom 6 Left (L1EM:9696888)	['CM4 lineage neuron']						
11157622	VFB_00102exu	BAmd1 PN 1 left (L1EM:11157622)	['BAmd1 lineage neuron']						
13202894	VFB_001001k1	DPLam s 1 Left (L1EM:13202894)	['DPLam lineage neuron']						
17360286	VFB_00102feo	DALv1 contralateral 1 left (L1EM:17360286)	['DALv1 lineage neuron']						
10466429	VFB_001001gx	DPMpm2 s loSM 1 Left (L1EM:10466429)	['DPMpm2 lineage neuron']						
13410891	VFB_001001kp	DPMm1 desc s med 2 Right (L1EM:13410891)	['DPMm1 lineage neuron']						
19139824	VFB_001001zi	DPMpm1 ppFB 4 - Left (L1EM:19139824)	['DPMpm1 lineage neuron']						
14546864	VFB_001001np	DPMpl3 s 1 Right (L1EM:14546864)	['DPMpl3 lineage neuron']						
10760217	VFB_00102ewf	DPMpm1 horseshoe left (L1EM:10760217)	['DPMpm1 lineage neuron']						
17545766	VFB_001001ux	BAlc post s 5 Right (L1EM:17545766)	['BAlc lineage neuron']						
12299805	VFB_00102ezq	DALl1 5 left (L1EM:12299805)	['DALl1 lineage neuron']						
13241784	VFB_001001kf	DPMm1 s 1 (L1EM:13241784)	['DPMm1 lineage neuron']						
15153709	VFB_001001rj	DALd s 8 Right (L1EM:15153709)	['DALd lineage neuron']						
8566140	VFB_00102er2	DPMm1 3 (Output of Munin)_right (L1EM:8566140)	['DPMm1 lineage neuron']						
15589591	VFB_00102f5c	BAlp4 ascending 3 right (L1EM:15589591)	['BAlp4 lineage neuron']						
12488233	VFB_001001iu	DPMm1 ppFB s 7 Left (L1EM:12488233)	['DPMm1 lineage neuron']						
17728781	VFB_00102fh4	BAlp4 ascending 5 left (L1EM:17728781)	['BAlp4 lineage neuron']						
12445523	VFB_001001ip	CM4 s ppFB 2 Left (L1EM:12445523)	['CM4 lineage neuron']						
10345590	VFB_00102evi	BLAl F neuron 1 left (L1EM:10345590)	['BLAl1 lineage neuron']						
14546956	VFB_001001ny	CM4 s ven 5 Right (L1EM:14546956)	['CM4 lineage neuron']						
14755393	VFB_00102f3m	DALv1 contralateral 4 right (L1EM:14755393)	['DALv1 lineage neuron']						
3944626	VFB_00102eg1	DPMpm1 bushy descending left (L1EM:3944626)	['DPMpm1 lineage neuron']						
13644685	VFB_00102f1t	BAlp4 ascending 5 right (L1EM:13644685)	['BAlp4 lineage neuron']						
15606239	VFB_00102f5j	BLAl_l-X right (L1EM:15606239)	['BLAl1 lineage neuron']						
15586914	VFB_00102f57	BLVp1 hook 2 left (L1EM:15586914)	['BLVp1 lineage neuron']						
16952642	VFB_00102fbt	DALd descending thin left; DALd_l  8 continues after gap (L1EM:16952642)	['DALd lineage neuron']						
14547046	VFB_001001o3	CM4 s short pos 4 Right (L1EM:14547046)	['CM4 lineage neuron']						
3180681	VFB_00102eiy	BLVp1 local a right (L1EM:3180681)	['BLVp1 lineage neuron']						
18538744	VFB_00102fk4	DPMpl3 a 2 left (L1EM:18538744)	['DPMpl3 lineage neuron']						
12702656	VFB_001001j9	DPLd s 4 Right (L1EM:12702656)	['DPLd lineage neuron']						
16670540	VFB_00102fae	DALd descending 4 left; DALd_l  1 (L1EM:16670540)	['DALd lineage neuron']						
16339338	VFB_00102f7z	DALd LAL output neuron 1 right (L1EM:16339338)	['DALd lineage neuron']						
17379283	VFB_001001tv	CM4-dm Tiny a right; CM4 dor med_r; CM4 dor ant 5 (L1EM:17379283)	['CM4 lineage neuron']						
10891371	VFB_001001h7	CM4 s dor pos MEF 5 Left (L1EM:10891371)	['CM4 lineage neuron']						
19395698	VFB_0010020v	BAmd2 s left (L1EM:19395698)	['BAmd2 lineage neuron']						
17380245	VFB_001001tz	BLVp2 s 2 Right (L1EM:17380245)	['BLVp2 lineage neuron']						
17545782	VFB_001001uy	BAlc post s 2 Right (L1EM:17545782)	['BAlc lineage neuron']						
7372611	VFB_001001ez	BAmd1 d s 1 Right (L1EM:7372611)	['BAmd1 lineage neuron']						
17557183	VFB_001001v7	DPLd s 7 Right (L1EM:17557183)	['DPLd lineage neuron']						
10300139	VFB_001001go	DPMm1 s NB 1 Left (L1EM:10300139)	['DPMm1 lineage neuron']						
17634407	VFB_001001vo	BAlv s 2 Right (L1EM:17634407)	['BAlv lineage neuron']						
12704599	VFB_001001jb	DPLd s 5 Right (L1EM:12704599)	['DPLd lineage neuron']						
16176721	VFB_00102f7m	BLVp1 hook 2 right (L1EM:16176721)	['BLVp1 lineage neuron']						
14547147	VFB_001001o9	CM4 s loSM 8 Right (L1EM:14547147)	['CM4 lineage neuron']						
19389333	VFB_0010020j	DPLd s 5 Left (L1EM:19389333)	['DPLd lineage neuron']						
16422744	VFB_00102f8k	BAlp4 ascending 3 left (L1EM:16422744)	['BAlp4 lineage neuron']						
17380214	VFB_001001ty	BLVp2 s 4 Right (L1EM:17380214)	['BLVp2 lineage neuron']						
14546895	VFB_001001nt	CM4 s ven 6 Right (L1EM:14546895)	['CM4 lineage neuron']						
18568094	VFB_00102fk9	DALv1 small left (L1EM:18568094)	['DALv1 lineage neuron']						
9481869	VFB_00102etj	DALl1 11 left (L1EM:9481869)	['DALl1 lineage neuron']						
11022929	VFB_001001hk	DPMpm2 s loSM 2 Left (L1EM:11022929)	['DPMpm2 lineage neuron']						
13760579	VFB_001001lc	BAmd2 v s 6 Right (L1EM:13760579)	['BAmd2 lineage neuron']						
8575183	VFB_001001fa	DPMm1 s 4 (L1EM:8575183)	['DPMm1 lineage neuron']						
10017968	VFB_001001gi	CM4 s ven 2 Left (L1EM:10017968)	['CM4 lineage neuron']						
5052370	VFB_00102elh	DALd descending 1 right; DALd_r 1 (L1EM:5052370)	['DALd lineage neuron']						
19395704	VFB_0010020w	BAmd2 v s 6 Left (L1EM:19395704)	['BAmd2 lineage neuron']						
14547006	VFB_001001o1	DPMpl3 s 3 Right (L1EM:14547006)	['DPMpl3 lineage neuron']						
16950354	VFB_00102fbo	DALd descending 3 right; DALd_r 12 (L1EM:16950354)	['DALd lineage neuron']						
13234578	VFB_001001k8	DPMm1 s Right (L1EM:13234578)	['DPMm1 lineage neuron']						
10381874	VFB_001001gr	CM4 s GC 3 Left (L1EM:10381874)	['CM4 lineage neuron']						
8572353	VFB_00102er4	VB: DPMm1 4_right (L1EM:8572353)	['DPMm1 lineage neuron']						
10017683	VFB_001001gh	CM4 s dor pos MEF 6 Left (L1EM:10017683)	['CM4 lineage neuron']						
12477165	VFB_001001it	BAlc post s 5 Left (L1EM:12477165)	['BAlc lineage neuron']						
15078580	VFB_001001qs	DALd s 5 Left (L1EM:15078580)	['DALd lineage neuron']						
10949030	VFB_00102ex5	A08j2_a1r (L1EM:10949030)	['NB3-3 lineage primary neuron']						
14546714	VFB_001001nf	DPMpm2 s 3 Right (L1EM:14546714)	['DPMpm2 lineage neuron']						
9954298	VFB_001001ga	CM4 s ven 1 Left (L1EM:9954298)	['CM4 lineage neuron']						
13451589	VFB_001001ks	DPMm1 ant comm s 2 Right (L1EM:13451589)	['DPMm1 lineage neuron']						
17732031	VFB_00102fhl	AF: DPLal BPL-to-medial_left (L1EM:17732031)	['DPLal1 lineage neuron']						
10993787	VFB_001001hh	DPMm1 upp comm s 1 Left (L1EM:10993787)	['DPMm1 lineage neuron']						
16366055	VFB_00102f8c	BLAvm bilateral neuron 6 left (L1EM:16366055)	['BLAvm lineage neuron']						
17036160	VFB_00102fc9	BAmd1 PN 2 right (L1EM:17036160)	['BAmd1 lineage neuron']						
17545795	VFB_001001uz	BAlc post s 4 Right (L1EM:17545795)	['BAlc lineage neuron']						
8670503	VFB_00102erb	DPLm2 gnarled right (L1EM:8670503)	['DPLm2 lineage neuron']						
12207291	VFB_001001i4	DPMpm1 ppFB 3 - Right (L1EM:12207291)	['DPMpm1 lineage neuron']						
17545806	VFB_001001v0	BAlc post s 3 Right (L1EM:17545806)	['BAlc lineage neuron']						
16950798	VFB_00102fbs	DALd descending 5 right; DALd_r 9 right (L1EM:16950798)	['DALd lineage neuron']						
14849956	VFB_001001pv	BAmd1 v s 1 Right (L1EM:14849956)	['BAmd1 lineage neuron']						
2655798	VFB_00102ehr	DPMm1 ipsilateral descending right (L1EM:2655798)	['DPMm1 lineage neuron']						
7005184	VFB_001015b1	CP1 d 1 left (L1EM:7005184)	['CP1 lineage neuron']						
14758420	VFB_00102f3s	DALv1_PB2_right (L1EM:14758420)	['DALv1 lineage neuron']						
9237370	VFB_00102et2	DPLm1 contralateral 2 left (L1EM:9237370)	['DPLm1 lineage neuron']						
13340343	VFB_001001kg	DPMm1 upp comm s 5 Right (L1EM:13340343)	['DPMm1 lineage neuron']						
12208798	VFB_001001i7	DPMpm1 ppFB 6 - Right (L1EM:12208798)	['DPMpm1 lineage neuron']						
10414455	VFB_001001gs	CM4 s loSM 1 Left (L1EM:10414455)	['CM4 lineage neuron']						
2979675	VFB_00102eih	DPLam Talon 1 left (L1EM:2979675)	['DPLam lineage neuron']						
10287315	VFB_00102eva	DALv1 contralateral 3 right; Tel-like 9? (L1EM:10287315)	['DALv1 lineage neuron']						
10711658	VFB_001001h0	DPMpm2 s 2 Left (L1EM:10711658)	['DPMpm2 lineage neuron']						
16195633	VFB_00102egp	DPMpm1 bushy descending right (L1EM:16195633)	['DPMpm1 lineage neuron']						
17634397	VFB_001001vn	BAlv s 1 Right (L1EM:17634397)	['BAlv lineage neuron']						
9289231	VFB_001001fj	DPLm1 s 1 Right (L1EM:9289231)	['DPLm1 lineage neuron']						
6047538	VFB_001001eq	DPMpm2 s loSM 2 Right (L1EM:6047538)	['DPMpm2 lineage neuron']						
19361208	VFB_001001zs	DPLc5 s 2 Left (L1EM:19361208)	['DPLc5 lineage neuron']						
16961482	VFB_00102fbz	DALv1 contralateral 2 left (L1EM:16961482)	['DALv1 lineage neuron']						
10284042	VFB_001001gm	DPMm1 desc s med 2 Left (L1EM:10284042)	['DPMm1 lineage neuron']						
10974309	VFB_001001hf	DPMpm1 s 4 Left (L1EM:10974309)	['DPMpm1 lineage neuron']						
14630736	VFB_001001p7	CM4 s dor pos MEF 6 Right (L1EM:14630736)	['CM4 lineage neuron']						
10714438	VFB_001001h2	DPMpm2 ppFB 2 - Left (L1EM:10714438)	['DPMpm2 lineage neuron']						
11348509	VFB_00102eyb	BLAl horseshoe neuron left (L1EM:11348509)	['BLAl1 lineage neuron']						
17376835	VFB_001001tl	TR BAlv s 6 Right (L1EM:17376835)	['BAlv lineage neuron']						
19404939	VFB_0010021e	BAmd1 v s 3 Left (L1EM:19404939)	['BAmd1 lineage neuron']						
14522404	VFB_00101566	NB5-2 lineage 6 (HMD X?)_a1l (L1EM:14522404)	['NB5-2 lineage primary neuron']						
14547167	VFB_001001oc	DPLc5 s 4 Right (L1EM:14547167)	['DPLc5 lineage neuron']						
7388340	VFB_00102ep2	BLAl_l-X left (L1EM:7388340)	['BLAl1 lineage neuron']						
12570525	VFB_001001j4	DALl1 s 6 Right (L1EM:12570525)	['DALl1 lineage neuron']						
14751624	VFB_001001pi	DALl1 s 3 Right (L1EM:14751624)	['DALl1 lineage neuron']						
17941609	VFB_00102fix	DALv1 small right (L1EM:17941609)	['DALv1 lineage neuron']						
11311591	VFB_001001hv	DPMm1 Left (L1EM:11311591)	['DPMm1 lineage neuron']						
19375019	VFB_001001zv	CM4 s ppFB 1 Right (L1EM:19375019)	['CM4 lineage neuron']						
13760954	VFB_00102f25	BAmd2_v descending right (L1EM:13760954)	['BAmd2 lineage neuron']						
15674282	VFB_00102f68	BAlp4 ascending 2 right (L1EM:15674282)	['BAlp4 lineage neuron']						
18656202	VFB_00102fkg	BLVp1 bilateral 3 left; down seahorse left (L1EM:18656202)	['BLVp1 lineage neuron']						
14547086	VFB_001001o6	CM4 s loSM 6 Right (L1EM:14547086)	['CM4 lineage neuron']						
8970595	VFB_00102es9	BLVp1 local right (L1EM:8970595)	['BLVp1 lineage neuron']						
18570360	VFB_00102fka	DAMd1 bilateral right (L1EM:18570360)	['DAMd1 lineage neuron']						
17731941	VFB_001001yg	DALl1 s 5 Left; NB? (L1EM:17731941)	['DALl1 lineage neuron']						
18655517	VFB_00102fkf	BLVp1 bilateral 3 right; down seahorse right (L1EM:18655517)	['BLVp1 lineage neuron']						
13411400	VFB_001001kr	DPMm1 s desc med 1 (L1EM:13411400)	['DPMm1 lineage neuron']						
10764796	VFB_001001h4	DPMm1 s Left (L1EM:10764796)	['DPMm1 lineage neuron']						
12498192	VFB_001001iw	DPMm2 ppFB ant dor s 2 Left  (L1EM:12498192)	['DPMm2 lineage neuron']						
19538646	VFB_0010021k	BLAl s 4 Left (L1EM:19538646)	['BLAl1 lineage neuron']						
14848137	VFB_001001pu	BAmd1 v s 3 Right (L1EM:14848137)	['BAmd1 lineage neuron']						
19375103	VFB_001001zw	DPMm1 ppFB s 1 Right (L1EM:19375103)	['DPMm1 lineage neuron']						
17804729	VFB_00102fie	BLVp1 bilateral 6 left (L1EM:17804729)	['BLVp1 lineage neuron']						
10015661	VFB_001001gf	CM4 s MEFcom 5 Left (L1EM:10015661)	['CM4 lineage neuron']						
12256567	VFB_001001i8	DPMm1 ppFB s 7 Right (L1EM:12256567)	['DPMm1 lineage neuron']						
14403560	VFB_001001mi	DPMpm2 ppFB 1 - Left (L1EM:14403560)	['DPMpm2 lineage neuron']						
12474032	VFB_001001is	DPMpm1 ppFB 7 - Right (L1EM:12474032)	['DPMpm1 lineage neuron']						
12289177	VFB_001001ib	CM4 s ven 3 Right (L1EM:12289177)	['CM4 lineage neuron']						
14546829	VFB_001001nm	CM4 s loSM 2 Right (L1EM:14546829)	['CM4 lineage neuron']						
17729116	VFB_001001xe	BLAvm ant s 3 Left (L1EM:17729116)	['BLAvm lineage neuron']						
14546834	VFB_001001nn	CM4 s MEFcom 3 Right (L1EM:14546834)	['CM4 lineage neuron']						
10920017	VFB_001001ha	DPMpm2 s NB 1 Left (L1EM:10920017)	['DPMpm2 lineage neuron']						
19437152	VFB_0010021i	DPLm2 s 1 Left (L1EM:19437152)	['DPLm2 lineage neuron']						
13756873	VFB_001001l8	BAmd2 d s 1 Right (L1EM:13756873)	['BAmd2 lineage neuron']						
9950816	VFB_001001g4	DPMm1 upp comm s 4 Left (L1EM:9950816)	['DPMm1 lineage neuron']						
18853138	VFB_001001zg	CM4 s short pos 3 Right (L1EM:18853138)	['CM4 lineage neuron']						
5606265	VFB_00102em8	A09 (ASB SOG-LH Dense Core)_a1l (L1EM:5606265)	['NB3-5 lineage primary neuron']						
16278312	VFB_00102f7r	A09 Contra Brain Projection_a1r (L1EM:16278312)	['NB3-5 lineage primary neuron']						
3220616	VFB_00102ej0	A09 Contra Brain Projection_a1l (L1EM:3220616)	['NB3-5 lineage primary neuron']						
14547214	VFB_001001og	CM4 s MEFcom 2 Right (L1EM:14547214)	['CM4 lineage neuron']						
13234841	VFB_001001k9	DPMm1 s Right (L1EM:13234841)	['DPMm1 lineage neuron']						
3726990	VFB_00102ejd	DPLm1 contralateral 2 right; potential RG neuron (L1EM:3726990)	['DPLm1 lineage neuron']						
17937986	VFB_00102fiv	BLVp1 bilateral 4 right (L1EM:17937986)	['BLVp1 lineage neuron']						
14270761	VFB_00102f2u	BLVp1 bilateral 1 left; LH bilateral axon 7_mediates ascend (L1EM:14270761)	['BLVp1 lineage neuron']						
17733172	VFB_001001z3	TR BAlv s 6 Left (L1EM:17733172)	['BAlv lineage neuron']						
14266964	VFB_001001ma	DPMm1 ant comm s 1 Left (L1EM:14266964)	['DPMm1 lineage neuron']						
10577349	VFB_001001gz	DPMm1 upp comm s 5 Left (L1EM:10577349)	['DPMm1 lineage neuron']						
17022787	VFB_001001se	DALd s 2 Right (L1EM:17022787)	['DALd lineage neuron']						
14266405	VFB_001001lx	DPLc5 s 5 Left (L1EM:14266405)	['DPLc5 lineage neuron']						
9954202	VFB_001001g9	CM4 s short pos 1 Left (L1EM:9954202)	['CM4 lineage neuron']						
10600188	VFB_00102ew2	DPMm1 4_left (L1EM:10600188)	['DPMm1 lineage neuron']						
17360254	VFB_00102fek	AB left; DALv1 L Lineage - Downstream A00c (L1EM:17360254)	['DALv1 lineage neuron']						
12205963	VFB_001001i2	DPMpm1 ppFB 2 - Right (L1EM:12205963)	['DPMpm1 lineage neuron']						
12984739	VFB_001001js	DPLd s 3 Right (L1EM:12984739)	['DPLd lineage neuron']						
10924217	VFB_001001hb	DPMm1 s Left (L1EM:10924217)	['DPMm1 lineage neuron']						
12449484	VFB_001001ir	DPMpm2 ppFB 3 - Left (L1EM:12449484)	['DPMpm2 lineage neuron']						
17583465	VFB_001001vi	BLAl s 4 Right (L1EM:17583465)	['BLAl1 lineage neuron']						
13362478	VFB_001001kk	DPMm1 s longit 1 (L1EM:13362478)	['DPMm1 lineage neuron']						
14267170	VFB_001001mf	BAmd2 v s 1 Left (L1EM:14267170)	['BAmd2 lineage neuron']						
6254216	VFB_00102eoc	BAlc post lat lat #4 ALT neuron 6254217 right (L1EM:6254216)	['BAlc lineage neuron']						
17380192	VFB_001001tx	BLVp2 s 3 Right (L1EM:17380192)	['BLVp2 lineage neuron']						
14546986	VFB_001001nz	CM4 s GC 1 Right (L1EM:14546986)	['CM4 lineage neuron']						
9947504	VFB_001001fw	CM4 s short pos 3 Left (L1EM:9947504)	['CM4 lineage neuron']						
17882830	VFB_001001zc	DALl1 s 2 Left (L1EM:17882830)	['DALl1 lineage neuron']						
14547152	VFB_001001oa	CM4 s dor pos com 3 Right (L1EM:14547152)	['CM4 lineage neuron']						
12262871	VFB_001001i9	CM4 s ppFB 5 Right (L1EM:12262871)	['CM4 lineage neuron']						
11463379	VFB_001001hx	CM4 s ven 2 Right (L1EM:11463379)	['CM4 lineage neuron']						
1622901	VFB_00102eh6	DALd bushy left; DALd_l  2 (L1EM:1622901)	['DALd lineage neuron']						
13407007	VFB_001001kn	DPMm1 s longit med 2 (L1EM:13407007)	['DPMm1 lineage neuron']						
13238159	VFB_001001kd	DPMm1 s 3 (L1EM:13238159)	['DPMm1 lineage neuron']						
14546624	VFB_001001nb	DPMpm1 s 1 Right (L1EM:14546624)	['DPMpm1 lineage neuron']						
17224013	VFB_00102fd1	DALl1 6 left (L1EM:17224013)	['DALl1 lineage neuron']						
2669331	VFB_00102ehw	DPMpm1 horseshoe right (L1EM:2669331)	['DPMpm1 lineage neuron']						
17105977	VFB_00102fck	BLVp1 local left (L1EM:17105977)	['BLVp1 lineage neuron']						
17544280	VFB_001001uk	BLAvm ant s 3 Right (L1EM:17544280)	['BLAvm lineage neuron']						
9951607	VFB_001001g6	DPMpm2 s NB 2 Left  (L1EM:9951607)	['DPMpm2 lineage neuron']						
9698215	VFB_001001fp	CM4 s MEFcom 2 Left  (L1EM:9698215)	['CM4 lineage neuron']						
17376857	VFB_001001tn	TR BAlv s 5 Right (L1EM:17376857)	['BAlv lineage neuron']						
17733126	VFB_001001yz	TR BAlv s 4 Left (L1EM:17733126)	['BAlv lineage neuron']						
17376829	VFB_001001tk	TR BAlv s 1 Right (L1EM:17376829)	['BAlv lineage neuron']						
19393744	VFB_0010020q	BAmd2 v s 8 Left (L1EM:19393744)	['BAmd2 lineage neuron']						
14632529	VFB_001001p8	CM4 s GC 3 Right (L1EM:14632529)	['CM4 lineage neuron']						
17728622	VFB_001001w4	BAlc post s 2 Left (L1EM:17728622)	['BAlc lineage neuron']						
12532152	VFB_001001iz	DPMm1 ppFB s 5 Right (L1EM:12532152)	['DPMm1 lineage neuron']						
17544312	VFB_001001ul	BLAvm ant s 4 Right (L1EM:17544312)	['BLAvm lineage neuron']						
10297957	VFB_001001gn	DPMm1 ppFB s 5 Left (L1EM:10297957)	['DPMm1 lineage neuron']						
6156597	VFB_001001es	DALd s 6 Right (L1EM:6156597)	['DALd lineage neuron']						
13454509	VFB_001001kt	DPMm1 s 2 (L1EM:13454509)	['DPMm1 lineage neuron']						
17376845	VFB_001001tm	TR BAlv s 2 Right (L1EM:17376845)	['BAlv lineage neuron']						
14546874	VFB_001001nq	CM4 s loSM 3 Right (L1EM:14546874)	['CM4 lineage neuron']						
12927136	VFB_001001jn	BAmd2 v s 3 Left (L1EM:12927136)	['BAmd2 lineage neuron']						
16561224	VFB_00102f9s	BAmd2 contralateral descending 1 left (L1EM:16561224)	['BAmd2 lineage neuron']						
18080008	VFB_00102fja	BAlp4 ascending 1 right (L1EM:18080008)	['BAlp4 lineage neuron']						
8805521	VFB_001001fc	BLAl s 1 Right (L1EM:8805521)	['BLAl1 lineage neuron']						
13235092	VFB_001001ka	DPMm1 s Right (L1EM:13235092)	['DPMm1 lineage neuron']						
14546774	VFB_001001nj	CM4 s short pos 1 Right (L1EM:14546774)	['CM4 lineage neuron']						
17736748	VFB_00102fi0	DALl2 descending left (L1EM:17736748)	['DALl2 lineage neuron']						
19718010	VFB_00102flc	A09 (ASB SOG-LH Dense Core)_a1r (L1EM:19718010)	['NB3-5 lineage primary neuron']						
19393736	VFB_0010020o	BAmd2 v s 4 Left (L1EM:19393736)	['BAmd2 lineage neuron']						
17728627	VFB_001001w5	BAlc post s 1 Left (L1EM:17728627)	['BAlc lineage neuron']						
3765735	VFB_00102ejh	BLAl horseshoe neuron right (L1EM:3765735)	['BLAl1 lineage neuron']						
10763235	VFB_001001h3	DPMm1 s NB Left (L1EM:10763235)	['DPMm1 lineage neuron']						
17012001	VFB_00102fc3	BLAvm bilateral neuron 1 right (L1EM:17012001)	['BLAvm lineage neuron']						
17658643	VFB_001001vv	BLVp2 s 8 Right (L1EM:17658643)	['BLVp2 lineage neuron']						
16952654	VFB_001001sd	DALd s 3 Left (L1EM:16952654)	['DALd lineage neuron']						
17639824	VFB_00102fg7	DALl2 descending right - where's the axon? (L1EM:17639824)	['DALl2 lineage neuron']						
15541971	VFB_00102f4y	BAmd1 bilateral left (L1EM:15541971)	['BAmd1 lineage neuron']						
13774384	VFB_00102f28	NB5-2 lineage 6 (HMD X?)_a1r (L1EM:13774384)	['NB5-2 lineage primary neuron']						
19437159	VFB_0010021j	DPLm1 s 1 Left (L1EM:19437159)	['DPLm1 lineage neuron']						
11509597	VFB_001001hy	DPMpm1 s 4 Right (L1EM:11509597)	['DPMpm1 lineage neuron']						
