object	relation	subject_external_id	subject_external_db	pub
left side of organism	overlaps	10247	fanc1	
adult prothoracic chordotonal nerve	fasciculates_with	10247	fanc1	
peripheral nervous system	overlaps	10247	fanc1	
adult ventral nerve cord	overlaps	10247	fanc1	
left side of organism	overlaps	10252	fanc1	
adult prothoracic chordotonal nerve	fasciculates_with	10252	fanc1	
peripheral nervous system	overlaps	10252	fanc1	
adult ventral nerve cord	overlaps	10252	fanc1	
left side of organism	overlaps	10258	fanc1	
adult prothoracic chordotonal nerve	fasciculates_with	10258	fanc1	
peripheral nervous system	overlaps	10258	fanc1	
adult ventral nerve cord	overlaps	10258	fanc1	
left side of organism	has soma location	10298	fanc1	
adult prothoracic accessory nerve	fasciculates_with	10298	fanc1	
peripheral nervous system	overlaps	10298	fanc1	
adult ventral nerve cord	overlaps	10298	fanc1	
left side of organism	has soma location	10366	fanc1	
adult ventral prothoracic nerve	fasciculates_with	10366	fanc1	
peripheral nervous system	overlaps	10366	fanc1	
adult ventral nerve cord	overlaps	10366	fanc1	
left side of organism	has soma location	10371	fanc1	
adult ventral prothoracic nerve	fasciculates_with	10371	fanc1	
peripheral nervous system	overlaps	10371	fanc1	
adult ventral nerve cord	overlaps	10371	fanc1	
left side of organism	has soma location	10376	fanc1	
adult ventral prothoracic nerve	fasciculates_with	10376	fanc1	
peripheral nervous system	overlaps	10376	fanc1	
adult ventral nerve cord	overlaps	10376	fanc1	
left side of organism	has soma location	10384	fanc1	
adult ventral prothoracic nerve	fasciculates_with	10384	fanc1	
peripheral nervous system	overlaps	10384	fanc1	
adult ventral nerve cord	overlaps	10384	fanc1	
left side of organism	has soma location	10392	fanc1	
adult prothoracic leg nerve	fasciculates_with	10392	fanc1	
peripheral nervous system	overlaps	10392	fanc1	
adult ventral nerve cord	overlaps	10392	fanc1	
left side of organism	has soma location	10406	fanc1	
adult prothoracic leg nerve	fasciculates_with	10406	fanc1	
peripheral nervous system	overlaps	10406	fanc1	
adult ventral nerve cord	overlaps	10406	fanc1	
left side of organism	has soma location	10413	fanc1	
adult prothoracic leg nerve	fasciculates_with	10413	fanc1	
peripheral nervous system	overlaps	10413	fanc1	
adult ventral nerve cord	overlaps	10413	fanc1	
left side of organism	has soma location	10423	fanc1	
adult prothoracic leg nerve	fasciculates_with	10423	fanc1	
peripheral nervous system	overlaps	10423	fanc1	
adult ventral nerve cord	overlaps	10423	fanc1	
left side of organism	overlaps	10525	fanc1	
adult prothoracic leg nerve	fasciculates_with	10525	fanc1	
peripheral nervous system	overlaps	10525	fanc1	
adult ventral nerve cord	overlaps	10525	fanc1	
left side of organism	overlaps	10530	fanc1	
adult prothoracic leg nerve	fasciculates_with	10530	fanc1	
peripheral nervous system	overlaps	10530	fanc1	
adult ventral nerve cord	overlaps	10530	fanc1	
left side of organism	overlaps	10535	fanc1	
adult prothoracic leg nerve	fasciculates_with	10535	fanc1	
