filename	label	is_a	part_of	comment	dbxrefs	synonyms
10410432	Dm8#10 (FAFB:10410432)	neuron	female organism|adult brain	Dm8#10, FBbt:00013774	catmaid_fafb:10410432	Putative Dm8 10410433 MF
10411788	Dm-DRA2#1 (FAFB:10411788)	neuron	female organism|adult brain	Dm-DRA2#1, FBbt:00049484	catmaid_fafb:10411788	Putative Dm-DRA2 10411789 TO
10411811	Dm8#3 (FAFB:10411811)	neuron	female organism|adult brain	Dm8#3, FBbt:00013774	catmaid_fafb:10411811	Putative Dm8 10411812 MF
10419714	Dm8#8 (FAFB:10419714)	neuron	female organism|adult brain	Dm8#8, FBbt:00013774	catmaid_fafb:10419714	Putative Dm8 10419715 MF
10422284	Mi9#1 (FAFB:10422284)	neuron	female organism|adult brain	Mi9#1, FBbt:00003784	catmaid_fafb:10422284	Putative Mi9 col A1 10422285 MF
10423774	Tm20#3 (FAFB:10423774)	neuron	female organism|adult brain	Tm20#3, FBbt:00003808	catmaid_fafb:10423774	Putative Tm20 col A1 10423775 MF
10438339	MeTu_DRA#8 (FAFB:10438339)	neuron	female organism|adult brain	MeTu_DRA#8	catmaid_fafb:10438339	Putative MeTu_DRA 10438340 TO
10439442	MeMe_DRA#1 (FAFB:10439442)	neuron	female organism|adult brain	MeMe_DRA#1	catmaid_fafb:10439442	Putative MeMe_DRA 10439443 EK
10440160	Dm-DRA1#5 (FAFB:10440160)	neuron	female organism|adult brain	Dm-DRA1#5, FBbt:00049483	catmaid_fafb:10440160	Putative Dm-DRA1 10440161 TO
10449076	Dm-DRA2#4 (FAFB:10449076)	neuron	female organism|adult brain	Dm-DRA2#4, FBbt:00049484	catmaid_fafb:10449076	Putative Dm-DRA2 10449077 TO
10473596	MeTu#13 (FAFB:10473596)	neuron	female organism|adult brain	MeTu#13, FBbt:00051228	catmaid_fafb:10473596	Putative MeTu 10473597 EK
10474753	Mti_DRA_1#6 (FAFB:10474753)	neuron	female organism|adult brain	Mti_DRA_1#6	catmaid_fafb:10474753	Putative Mti_DRA_1 10474754 PA
10479097	Dm#12 (FAFB:10479097)	neuron	female organism|adult brain	Dm#12, FBbt:00003767	catmaid_fafb:10479097	Putative Dm 10479098 EK
10483848	Dm-DRA2#2 (FAFB:10483848)	neuron	female organism|adult brain	Dm-DRA2#2, FBbt:00049484	catmaid_fafb:10483848	Putative Dm-DRA2 10483849 TO
10484771	Dm-DRA2#5 (FAFB:10484771)	neuron	female organism|adult brain	Dm-DRA2#5, FBbt:00049484	catmaid_fafb:10484771	Putative Dm-DRA2 10484772 TO
10499249	Dm2#2 (FAFB:10499249)	neuron	female organism|adult brain	Dm2#2, FBbt:00003769	catmaid_fafb:10499249	Putative Dm2 10499250 MF
10537970	Dm#9 (FAFB:10537970)	neuron	female organism|adult brain	Dm#9, FBbt:00003767	catmaid_fafb:10537970	Putative Dm 10537971 MF
10538510	R7#3 (FAFB:10538510)	neuron	female organism|adult brain	R7#3, FBbt:00004225	catmaid_fafb:10538510	Putative R7 col I1 10538511 MF
10547528	Tm#18 (FAFB:10547528)	neuron	female organism|adult brain	Tm#18, FBbt:00003788	catmaid_fafb:10547528	Putative Tm 10547529 MF
10562974	Dm#6 (FAFB:10562974)	neuron	female organism|adult brain	Dm#6, FBbt:00003767	catmaid_fafb:10562974	Putative Dm 10562975 MF
10585940	R7#4 (FAFB:10585940)	neuron	female organism|adult brain	R7#4, FBbt:00004225	catmaid_fafb:10585940	Putative R7 col G1 10585941 MF
10629254	R8#1 (FAFB:10629254)	neuron	female organism|adult brain	R8#1, FBbt:00004227	catmaid_fafb:10629254	Putative R8 col G1 10629255 MF
10638022	Dm#8 (FAFB:10638022)	neuron	female organism|adult brain	Dm#8, FBbt:00003767	catmaid_fafb:10638022	Putative Dm 10638023 HL
10649076	Tm#13 (FAFB:10649076)	neuron	female organism|adult brain	Tm#13, FBbt:00003788	catmaid_fafb:10649076	Putative Tm 10649077 MF
10653593	R7#2 (FAFB:10653593)	neuron	female organism|adult brain	R7#2, FBbt:00004225	catmaid_fafb:10653593	Putative R7 col H1 10653594 MF
10653780	R7#5 (FAFB:10653780)	neuron	female organism|adult brain	R7#5, FBbt:00004225	catmaid_fafb:10653780	Putative R7 10653781 MF
10653985	L3#6 (FAFB:10653985)	neuron	female organism|adult brain	L3#6, FBbt:00003721	catmaid_fafb:10653985	Putative L3 10653986 EK
10654562	L1#6 (FAFB:10654562)	neuron	female organism|adult brain	L1#6, FBbt:00003719	catmaid_fafb:10654562	Putative L1 10654563 EK-GS
10655481	Tm20#7 (FAFB:10655481)	neuron	female organism|adult brain	Tm20#7, FBbt:00003808	catmaid_fafb:10655481	Putative Tm20 10655482 EK
10655486	Mi9#7 (FAFB:10655486)	neuron	female organism|adult brain	Mi9#7, FBbt:00003784	catmaid_fafb:10655486	Putative Mi9 10655487 EK
10655668	Dm2#9 (FAFB:10655668)	neuron	female organism|adult brain	Dm2#9, FBbt:00003769	catmaid_fafb:10655668	Putative Dm2 10655669 TO
10655888	Dm9#10 (FAFB:10655888)	neuron	female organism|adult brain	Dm9#10, FBbt:00111271	catmaid_fafb:10655888	Putative Dm9 10655889 EK
10655926	Mi15#5 (FAFB:10655926)	neuron	female organism|adult brain	Mi15#5, FBbt:00111285	catmaid_fafb:10655926	Putative Mi15 10655927 TO
10656250	MeTu#9 (FAFB:10656250)	neuron	female organism|adult brain	MeTu#9, FBbt:00051228	catmaid_fafb:10656250	Putative MeTu 10656251 MF
10657484	Tm#17 (FAFB:10657484)	neuron	female organism|adult brain	Tm#17, FBbt:00003788	catmaid_fafb:10657484	Putative Tm 10657485 HL
10657500	Dm9#9 (FAFB:10657500)	neuron	female organism|adult brain	Dm9#9, FBbt:00111271	catmaid_fafb:10657500	Putative Dm9 10657501 GS
10692407	Tm#3 (FAFB:10692407)	neuron	female organism|adult brain	Tm#3, FBbt:00003788	catmaid_fafb:10692407	Putative Tm 10692408 HL
10755131	MeTu_DRA#32 (FAFB:10755131)	neuron	female organism|adult brain	MeTu_DRA#32	catmaid_fafb:10755131	Putative MeTu_DRA 10755132 EK
10806611	MeTu#12 (FAFB:10806611)	neuron	female organism|adult brain	MeTu#12, FBbt:00051228	catmaid_fafb:10806611	Putative MeTu 10806612 EK
10820916	MeTu_DRA#31 (FAFB:10820916)	neuron	female organism|adult brain	MeTu_DRA#31	catmaid_fafb:10820916	Putative MeTu_DRA 10820917 EK
10971698	Dm8#13 (FAFB:10971698)	neuron	female organism|adult brain	Dm8#13, FBbt:00013774	catmaid_fafb:10971698	Putative Dm8 10971699 MF
10995248	Dm8#15 (FAFB:10995248)	neuron	female organism|adult brain	Dm8#15, FBbt:00013774	catmaid_fafb:10995248	Putative Dm8 10995249 MF
11141229	Dm-DRA1#14 (FAFB:11141229)	neuron	female organism|adult brain	Dm-DRA1#14, FBbt:00049483	catmaid_fafb:11141229	Putative Dm-DRA1  11141230 GS
11444386	Dm9#6 (FAFB:11444386)	neuron	female organism|adult brain	Dm9#6, FBbt:00111271	catmaid_fafb:11444386	Putative Dm9 11444387 HL
11444392	Tm20#1 (FAFB:11444392)	neuron	female organism|adult brain	Tm20#1, FBbt:00003808	catmaid_fafb:11444392	Putative Tm20 col I1 11444393 HL
11444398	Dm11#2 (FAFB:11444398)	neuron	female organism|adult brain	Dm11#2, FBbt:00111272	catmaid_fafb:11444398	Putative Dm11 11444399 HL
11445251	L3#1 (FAFB:11445251)	neuron	female organism|adult brain	L3#1, FBbt:00003721	catmaid_fafb:11445251	Putative L3 col A1 11445252 MF
11445261	Mi15#4 (FAFB:11445261)	neuron	female organism|adult brain	Mi15#4, FBbt:00111285	catmaid_fafb:11445261	Putative Mi15 11445262 MF
11445681	Dm8#14 (FAFB:11445681)	neuron	female organism|adult brain	Dm8#14, FBbt:00013774	catmaid_fafb:11445681	Putative Dm8 11445682 MF
11445920	Tm#7 (FAFB:11445920)	neuron	female organism|adult brain	Tm#7, FBbt:00003788	catmaid_fafb:11445920	Putative Tm 11445921 MF
11447061	Dm9#2 (FAFB:11447061)	neuron	female organism|adult brain	Dm9#2, FBbt:00111271	catmaid_fafb:11447061	Putative Dm9 11447062 CL
11447183	Tm5a#1 (FAFB:11447183)	neuron	female organism|adult brain	Tm5a#1, FBbt:00110072	catmaid_fafb:11447183	Putative Tm5a 11447184 MF
11447430	Mi9#3 (FAFB:11447430)	neuron	female organism|adult brain	Mi9#3, FBbt:00003784	catmaid_fafb:11447430	Putative Mi9 col G1 11447431 CL
11447510	Tm5b-like#2 (FAFB:11447510)	neuron	female organism|adult brain	Tm5b-like#2	catmaid_fafb:11447510	Putative Tm5b-like 11447511 CL
11447520	Dm8#9 (FAFB:11447520)	neuron	female organism|adult brain	Dm8#9, FBbt:00013774	catmaid_fafb:11447520	Putative Dm8 11447521 MF
11447920	Tm5b-like#1 (FAFB:11447920)	neuron	female organism|adult brain	Tm5b-like#1	catmaid_fafb:11447920	Putative Tm5b-like 11447921 MF
11448395	MeTu#5 (FAFB:11448395)	neuron	female organism|adult brain	MeTu#5, FBbt:00051228	catmaid_fafb:11448395	Putative MeTu 11448396 MF
11448400	Tm#12 (FAFB:11448400)	neuron	female organism|adult brain	Tm#12, FBbt:00003788	catmaid_fafb:11448400	Putative Tm 11448401 MF
11448596	L3#2 (FAFB:11448596)	neuron	female organism|adult brain	L3#2, FBbt:00003721	catmaid_fafb:11448596	Putative L3 col I1 11448597 HL
11448822	Dm2#1 (FAFB:11448822)	neuron	female organism|adult brain	Dm2#1, FBbt:00003769	catmaid_fafb:11448822	Putative Dm2 11448823 HL
11448827	Tm5b#1 (FAFB:11448827)	neuron	female organism|adult brain	Tm5b#1, FBbt:00110073	catmaid_fafb:11448827	Putative Tm5b 11448828 HL
11448962	Dm#2 (FAFB:11448962)	neuron	female organism|adult brain	Dm#2, FBbt:00003767	catmaid_fafb:11448962	Putative Dm 11448963 MF
11449411	TmY10#1 (FAFB:11449411)	neuron	female organism|adult brain	TmY10#1, FBbt:00003828	catmaid_fafb:11449411	Putative TmY10 11449412 HL
11449560	Tm5c#3 (FAFB:11449560)	neuron	female organism|adult brain	Tm5c#3, FBbt:00110074	catmaid_fafb:11449560	Putative Tm5c 11449561 MF
11449694	Dm2#5 (FAFB:11449694)	neuron	female organism|adult brain	Dm2#5, FBbt:00003769	catmaid_fafb:11449694	Putative Dm2 11449695 HL
11450247	Tm#9 (FAFB:11450247)	neuron	female organism|adult brain	Tm#9, FBbt:00003788	catmaid_fafb:11450247	Putative Tm 11450248 HL
11450453	Dm11#1 (FAFB:11450453)	neuron	female organism|adult brain	Dm11#1, FBbt:00111272	catmaid_fafb:11450453	Putative Dm11 11450454 CL
11450469	L3#3 (FAFB:11450469)	neuron	female organism|adult brain	L3#3, FBbt:00003721	catmaid_fafb:11450469	Putative L3 col H1 11450470 CL
11450495	Dm9#3 (FAFB:11450495)	neuron	female organism|adult brain	Dm9#3, FBbt:00111271	catmaid_fafb:11450495	Putative Dm9 11450496 CL
11450505	Tm5c#1 (FAFB:11450505)	neuron	female organism|adult brain	Tm5c#1, FBbt:00110074	catmaid_fafb:11450505	Putative Tm5c 11450506 CL
11450552	Tm20#2 (FAFB:11450552)	neuron	female organism|adult brain	Tm20#2, FBbt:00003808	catmaid_fafb:11450552	Putative Tm20 col H1 11450553 CL
11450567	Mi15#2 (FAFB:11450567)	neuron	female organism|adult brain	Mi15#2, FBbt:00111285	catmaid_fafb:11450567	Putative Mi15 11450568 CL
11452427	Dm9#1 (FAFB:11452427)	neuron	female organism|adult brain	Dm9#1, FBbt:00111271	catmaid_fafb:11452427	Putative Dm9 11452428 MF
11453021	Dm8#2 (FAFB:11453021)	neuron	female organism|adult brain	Dm8#2, FBbt:00013774	catmaid_fafb:11453021	Putative Dm8 11453022 CL
11453106	Tm5a#2 (FAFB:11453106)	neuron	female organism|adult brain	Tm5a#2, FBbt:00110072	catmaid_fafb:11453106	Putative Tm5a 11453107 CL
11453111	Mi9#4 (FAFB:11453111)	neuron	female organism|adult brain	Mi9#4, FBbt:00003784	catmaid_fafb:11453111	Putative Mi9 col H1 11453112 CL
11453277	Dm2#3 (FAFB:11453277)	neuron	female organism|adult brain	Dm2#3, FBbt:00003769	catmaid_fafb:11453277	Putative Dm2 11453278 CL
11453311	Dm8#5 (FAFB:11453311)	neuron	female organism|adult brain	Dm8#5, FBbt:00013774	catmaid_fafb:11453311	Putative Dm8 11453312 CL
11453464	Mt_VPN#2 (FAFB:11453464)	neuron	female organism|adult brain	Mt_VPN#2	catmaid_fafb:11453464	Putative Mt_VPN 11453465 CL
11453787	C2#1 (FAFB:11453787)	neuron	female organism|adult brain	C2#1, FBbt:00003743	catmaid_fafb:11453787	Putative C2 11453788 CL
11453818	Mi15#1 (FAFB:11453818)	neuron	female organism|adult brain	Mi15#1, FBbt:00111285	catmaid_fafb:11453818	Putative Mi15 11453819 CL
11453913	L3#4 (FAFB:11453913)	neuron	female organism|adult brain	L3#4, FBbt:00003721	catmaid_fafb:11453913	Putative L3 col G1 11453914 CL
11453949	Mi#1 (FAFB:11453949)	neuron	female organism|adult brain	Mi#1, FBbt:00003775	catmaid_fafb:11453949	Putative Mi 11453950 HL
11454714	Dm9#5 (FAFB:11454714)	neuron	female organism|adult brain	Dm9#5, FBbt:00111271	catmaid_fafb:11454714	Putative Dm9 11454715 CL
11455001	Dm#5 (FAFB:11455001)	neuron	female organism|adult brain	Dm#5, FBbt:00003767	catmaid_fafb:11455001	Putative Dm  11455002 MF
11455043	Tm#6 (FAFB:11455043)	neuron	female organism|adult brain	Tm#6, FBbt:00003788	catmaid_fafb:11455043	Putative Tm 11455044 MF
11455071	Dm11#3 (FAFB:11455071)	neuron	female organism|adult brain	Dm11#3, FBbt:00111272	catmaid_fafb:11455071	Putative Dm11 11455072 HL
11455112	MeTu#6 (FAFB:11455112)	neuron	female organism|adult brain	MeTu#6, FBbt:00051228	catmaid_fafb:11455112	Putative MeTu 11455113 CL
11455122	MeTu#2 (FAFB:11455122)	neuron	female organism|adult brain	MeTu#2, FBbt:00051228	catmaid_fafb:11455122	Putative MeTu 11455123 CL
11455156	MeTu#3 (FAFB:11455156)	neuron	female organism|adult brain	MeTu#3, FBbt:00051228	catmaid_fafb:11455156	Putative MeTu 11455157 CL
11456776	C2#3 (FAFB:11456776)	neuron	female organism|adult brain	C2#3, FBbt:00003743	catmaid_fafb:11456776	Putative C2 11456777 CL
11458127	Mi1#4 (FAFB:11458127)	neuron	female organism|adult brain	Mi1#4, FBbt:00003776	catmaid_fafb:11458127	Putative Mi1 col A1 11458128 CL
11458216	Tm#5 (FAFB:11458216)	neuron	female organism|adult brain	Tm#5, FBbt:00003788	catmaid_fafb:11458216	Putative Tm 11458217 CL
11458352	Tm#11 (FAFB:11458352)	neuron	female organism|adult brain	Tm#11, FBbt:00003788	catmaid_fafb:11458352	Putative Tm 11458353 MF
11458372	ML_VPN1#1 (FAFB:11458372)	neuron	female organism|adult brain	ML_VPN1#1	catmaid_fafb:11458372	Putative ML_VPN1 11458373 CL
11458490	ML1#2 (FAFB:11458490)	neuron	female organism|adult brain	ML1#2	catmaid_fafb:11458490	Putative ML1 11458491 CL
11458826	ML1#4 (FAFB:11458826)	neuron	female organism|adult brain	ML1#4	catmaid_fafb:11458826	Putative ML1 11458827 CL
11459160	Tm#8 (FAFB:11459160)	neuron	female organism|adult brain	Tm#8, FBbt:00003788	catmaid_fafb:11459160	Putative Tm 11459161 CL
11465884	Mi4#3 (FAFB:11465884)	neuron	female organism|adult brain	Mi4#3, FBbt:00003779	catmaid_fafb:11465884	Putative Mi4 col A1 11465885 CL
11466211	ML_VPN1#3 (FAFB:11466211)	neuron	female organism|adult brain	ML_VPN1#3	catmaid_fafb:11466211	Putative ML_VPN1 11466212 CL
11466216	Dm2#4 (FAFB:11466216)	neuron	female organism|adult brain	Dm2#4, FBbt:00003769	catmaid_fafb:11466216	Putative Dm2 11466217 CL
11466226	Mti#3 (FAFB:11466226)	neuron	female organism|adult brain	Mti#3	catmaid_fafb:11466226	Putative Mti 11466227 CL
11466408	R8#3 (FAFB:11466408)	neuron	female organism|adult brain	R8#3, FBbt:00004227	catmaid_fafb:11466408	Putative R8 col I1 11466409 HL
11467499	Mi4#2 (FAFB:11467499)	neuron	female organism|adult brain	Mi4#2, FBbt:00003779	catmaid_fafb:11467499	Putative Mi4 col I1 11467500 HL
11467628	Mi9#2 (FAFB:11467628)	neuron	female organism|adult brain	Mi9#2, FBbt:00003784	catmaid_fafb:11467628	Putative Mi9 col I1 11467629 HL
11467870	ML_VPN1#2 (FAFB:11467870)	neuron	female organism|adult brain	ML_VPN1#2	catmaid_fafb:11467870	Putative ML_VPN1 11467871 HL
11468318	R8#4 (FAFB:11468318)	neuron	female organism|adult brain	R8#4, FBbt:00004227	catmaid_fafb:11468318	Putative R8 col H1 11468319 CL
11468646	Tm5b-like#3 (FAFB:11468646)	neuron	female organism|adult brain	Tm5b-like#3	catmaid_fafb:11468646	Putative Tm5b-like 11468647 CL
11469205	Tm#10 (FAFB:11469205)	neuron	female organism|adult brain	Tm#10, FBbt:00003788	catmaid_fafb:11469205	Putative Tm 11469206 HL
11469481	Mt_VPN#3 (FAFB:11469481)	neuron	female organism|adult brain	Mt_VPN#3	catmaid_fafb:11469481	Putative Mt_VPN 11469482 HL
11470014	Mi1#3 (FAFB:11470014)	neuron	female organism|adult brain	Mi1#3, FBbt:00003776	catmaid_fafb:11470014	Putative Mi1 col G1 11470015 MF
11470102	Tm5c#2 (FAFB:11470102)	neuron	female organism|adult brain	Tm5c#2, FBbt:00110074	catmaid_fafb:11470102	Putative Tm5c 11470103 MF
11470178	L1#4 (FAFB:11470178)	neuron	female organism|adult brain	L1#4, FBbt:00003719	catmaid_fafb:11470178	Putative L1 col G1 11470179 MF
11471219	ML1#3 (FAFB:11471219)	neuron	female organism|adult brain	ML1#3	catmaid_fafb:11471219	Putative ML1 11471220 CL
11471581	C3#1 (FAFB:11471581)	neuron	female organism|adult brain	C3#1, FBbt:00003744	catmaid_fafb:11471581	Putative C3 11471582 CL
11471701	Mi1#1 (FAFB:11471701)	neuron	female organism|adult brain	Mi1#1, FBbt:00003776	catmaid_fafb:11471701	Putative Mi1 col I1 11471702 HL
11472157	ML1#1 (FAFB:11472157)	neuron	female organism|adult brain	ML1#1	catmaid_fafb:11472157	Putative ML1 11472158 CL
11472485	C2#2 (FAFB:11472485)	neuron	female organism|adult brain	C2#2, FBbt:00003743	catmaid_fafb:11472485	Putative C2 11472486 HL
11472770	L1#3 (FAFB:11472770)	neuron	female organism|adult brain	L1#3, FBbt:00003719	catmaid_fafb:11472770	Putative L1 col H1 11472771 CL
11472780	Mi1#2 (FAFB:11472780)	neuron	female organism|adult brain	Mi1#2, FBbt:00003776	catmaid_fafb:11472780	Putative Mi1 col H1 11472781 CL
11472940	L1#1 (FAFB:11472940)	neuron	female organism|adult brain	L1#1, FBbt:00003719	catmaid_fafb:11472940	Putative L1 col I1 11472941 HL
11473478	Tm5c#5 (FAFB:11473478)	neuron	female organism|adult brain	Tm5c#5, FBbt:00110074	catmaid_fafb:11473478	Putative Tm5c 11473479 CL
11473653	Mi4#4 (FAFB:11473653)	neuron	female organism|adult brain	Mi4#4, FBbt:00003779	catmaid_fafb:11473653	Putative Mi4 col H1 11473654 CL
11473668	Tm20#4 (FAFB:11473668)	neuron	female organism|adult brain	Tm20#4, FBbt:00003808	catmaid_fafb:11473668	Putative Tm20 col G1 11473669 MF
11474156	Dm#3 (FAFB:11474156)	neuron	female organism|adult brain	Dm#3, FBbt:00003767	catmaid_fafb:11474156	Putative Dm 11474157 CL
11474295	Tm#4 (FAFB:11474295)	neuron	female organism|adult brain	Tm#4, FBbt:00003788	catmaid_fafb:11474295	Putative Tm 11474296 CL
11481395	Mti#2 (FAFB:11481395)	neuron	female organism|adult brain	Mti#2	catmaid_fafb:11481395	Putative Mti 11481396 CL
11481478	Mi4#1 (FAFB:11481478)	neuron	female organism|adult brain	Mi4#1, FBbt:00003779	catmaid_fafb:11481478	Putative Mi4 col G1 11481479 MF
11481716	Mi10#1 (FAFB:11481716)	neuron	female organism|adult brain	Mi10#1, FBbt:00003785	catmaid_fafb:11481716	Putative Mi10 11481717 MF
11481724	Tm5a-like#1 (FAFB:11481724)	neuron	female organism|adult brain	Tm5a-like#1	catmaid_fafb:11481724	Putative Tm5a-like 11481725 MF
11484380	Mi15#3 (FAFB:11484380)	neuron	female organism|adult brain	Mi15#3, FBbt:00111285	catmaid_fafb:11484380	Putative Mi15 11484381 HL
11484679	Dm9#4 (FAFB:11484679)	neuron	female organism|adult brain	Dm9#4, FBbt:00111271	catmaid_fafb:11484679	Putative Dm9 11484680 MF
11485094	Tm5c#6 (FAFB:11485094)	neuron	female organism|adult brain	Tm5c#6, FBbt:00110074	catmaid_fafb:11485094	Putative Tm5c 11485095 MF
11499693	MeTu#7 (FAFB:11499693)	neuron	female organism|adult brain	MeTu#7, FBbt:00051228	catmaid_fafb:11499693	Putative MeTu 11499694 CL
11500071	Dm8#6 (FAFB:11500071)	neuron	female organism|adult brain	Dm8#6, FBbt:00013774	catmaid_fafb:11500071	Putative Dm8 11500072 HL
11511057	Dm#1 (FAFB:11511057)	neuron	female organism|adult brain	Dm#1, FBbt:00003767	catmaid_fafb:11511057	Putative Dm 11511058 MF
11523807	Dm8#7 (FAFB:11523807)	neuron	female organism|adult brain	Dm8#7, FBbt:00013774	catmaid_fafb:11523807	Putative Dm8 11448877 HL
11544670	Tm#1 (FAFB:11544670)	neuron	female organism|adult brain	Tm#1, FBbt:00003788	catmaid_fafb:11544670	Putative Tm 11544671 HL
11574443	Tm5c#4 (FAFB:11574443)	neuron	female organism|adult brain	Tm5c#4, FBbt:00110074	catmaid_fafb:11574443	Putative Tm5c 11574444 MF
11666155	Mti#1 (FAFB:11666155)	neuron	female organism|adult brain	Mti#1	catmaid_fafb:11666155	Putative Mti 10289206 MF
11671249	Tm#2 (FAFB:11671249)	neuron	female organism|adult brain	Tm#2, FBbt:00003788	catmaid_fafb:11671249	Putative Tm 11671250 MF
11671334	ML_VPN2#1 (FAFB:11671334)	neuron	female organism|adult brain	ML_VPN2#1	catmaid_fafb:11671334	Putative ML_VPN2 11474247 CL
11686947	Mti_DRA_1#5 (FAFB:11686947)	neuron	female organism|adult brain	Mti_DRA_1#5	catmaid_fafb:11686947	Putative Mti_DRA_1 11686948 EK
11693571	Mti_DRA_2#2 (FAFB:11693571)	neuron	female organism|adult brain	Mti_DRA_2#2	catmaid_fafb:11693571	Putative Mti_DRA_2 11693572 PA
11695293	MeTu_DRA#4 (FAFB:11695293)	neuron	female organism|adult brain	MeTu_DRA#4	catmaid_fafb:11695293	Putative MeTu_DRA 11695294 PA
11710979	Dm-DRA2#3 (FAFB:11710979)	neuron	female organism|adult brain	Dm-DRA2#3, FBbt:00049484	catmaid_fafb:11710979	Putative Dm-DRA2 11710980 TO
11723759	Dm#7 (FAFB:11723759)	neuron	female organism|adult brain	Dm#7, FBbt:00003767	catmaid_fafb:11723759	Putative Dm 11723760 MF
11728779	R7_DRA#1 (FAFB:11728779)	neuron	female organism|adult brain	R7_DRA#1, FBbt:00004449	catmaid_fafb:11728779	Putative R7_DRA 11728780 TO
11728827	R8_DRA#2 (FAFB:11728827)	neuron	female organism|adult brain	R8_DRA#2, FBbt:00004209	catmaid_fafb:11728827	Putative R8_DRA 11728828 TO
11749585	Tm#16 (FAFB:11749585)	neuron	female organism|adult brain	Tm#16, FBbt:00003788	catmaid_fafb:11749585	Putative Tm 11749586 HL
11769714	Dm-DRA1#18 (FAFB:11769714)	neuron	female organism|adult brain	Dm-DRA1#18, FBbt:00049483	catmaid_fafb:11769714	Putative Dm-DRA1 11769715 TO EK
11829850	Mi1#6 (FAFB:11829850)	neuron	female organism|adult brain	Mi1#6, FBbt:00003776	catmaid_fafb:11829850	Putative Mi1 11829851 HL
