filename	label	is_a	part_of	comment	dbxrefs	synonyms
11522927	LHPV4a1#1 (FAFB:11522927)	neuron	female organism|adult brain	FBbt:00049385, LHPV4a1#1	catmaid_fafb:11522927	
11524190	LHAV4a1#1 (FAFB:11524190)	neuron	female organism|adult brain	FBbt:00049345, LHAV4a1#1	catmaid_fafb:11524190	
11524200	LHPV5d1#2 (FAFB:11524200)	neuron	female organism|adult brain	FBbt:00049416, LHPV5d1#2	catmaid_fafb:11524200	
11524299	LHPV6l1#1 (FAFB:11524299)	neuron	female organism|adult brain	FBbt:00049398, LHPV6l1#1	catmaid_fafb:11524299	
11524386	LHPV4a3#1 (FAFB:11524386)	neuron	female organism|adult brain	FBbt:00049386, LHPV4a3#1	catmaid_fafb:11524386	
11524475	LHPV4d3#1 (FAFB:11524475)	neuron	female organism|adult brain	FBbt:00049402, LHPV4d3#1	catmaid_fafb:11524475	
11544024	LHPV4a8#1 (FAFB:11544024)	neuron	female organism|adult brain	FBbt:00049391, LHPV4a8#1	catmaid_fafb:11544024	
11545702	LHPV12a1#1 (FAFB:11545702)	neuron	female organism|adult brain	FBbt:00049428, LHPV12a1#1	catmaid_fafb:11545702	
15738796	LHAV4c2#1 (FAFB:15738796)	neuron	female organism|adult brain	FBbt:00049356, LHAV4c2#1	catmaid_fafb:15738796	
15738886	LHAV4a1#2 (FAFB:15738886)	neuron	female organism|adult brain	FBbt:00049345, LHAV4a1#2	catmaid_fafb:15738886	
15738898	LHAV4a3#1 (FAFB:15738898)	neuron	female organism|adult brain	FBbt:00049346, LHAV4a3#1	catmaid_fafb:15738898	
