object	relation	subject_external_id	subject_external_db	pub
right side of organism	overlaps	410808	catmaid_fafb	
right side of organism	overlaps	410926	catmaid_fafb	
right side of organism	overlaps	411565	catmaid_fafb	
left side of organism	overlaps	412519	catmaid_fafb	
right side of organism	overlaps	413170	catmaid_fafb	
left side of organism	overlaps	414148	catmaid_fafb	
right side of organism	overlaps	414193	catmaid_fafb	
right side of organism	overlaps	416267	catmaid_fafb	
right side of organism	overlaps	793032	catmaid_fafb	
right side of organism	overlaps	804092	catmaid_fafb	
right side of organism	overlaps	804539	catmaid_fafb	
right side of organism	overlaps	807401	catmaid_fafb	
right side of organism	overlaps	815776	catmaid_fafb	
right side of organism	overlaps	827034	catmaid_fafb	
right side of organism	overlaps	830793	catmaid_fafb	
right side of organism	overlaps	836617	catmaid_fafb	
right side of organism	overlaps	851432	catmaid_fafb	
right side of organism	overlaps	869475	catmaid_fafb	
left side of organism	overlaps	952120	catmaid_fafb	
left side of organism	overlaps	967830	catmaid_fafb	
right side of organism	overlaps	968121	catmaid_fafb	
right side of organism	overlaps	968974	catmaid_fafb	
left side of organism	overlaps	969205	catmaid_fafb	
right side of organism	overlaps	969248	catmaid_fafb	
right side of organism	overlaps	982897	catmaid_fafb	
right side of organism	overlaps	986686	catmaid_fafb	
right side of organism	overlaps	986812	catmaid_fafb	
right side of organism	overlaps	999558	catmaid_fafb	
right side of organism	overlaps	1002425	catmaid_fafb	
left side of organism	overlaps	1006243	catmaid_fafb	
left side of organism	overlaps	1027140	catmaid_fafb	
right side of organism	overlaps	1051519	catmaid_fafb	
right side of organism	overlaps	1077174	catmaid_fafb	
right side of organism	overlaps	1078535	catmaid_fafb	
right side of organism	overlaps	1934540	catmaid_fafb	
right side of organism	overlaps	2500745	catmaid_fafb	
right side of organism	overlaps	2544667	catmaid_fafb	
right side of organism	overlaps	2549437	catmaid_fafb	
right side of organism	overlaps	2560371	catmaid_fafb	
left side of organism	overlaps	2725484	catmaid_fafb	
right side of organism	overlaps	2918804	catmaid_fafb	
left side of organism	overlaps	2919033	catmaid_fafb	
right side of organism	overlaps	2948698	catmaid_fafb	
right side of organism	overlaps	3029743	catmaid_fafb	
left side of organism	overlaps	3768170	catmaid_fafb	
left side of organism	overlaps	3768475	catmaid_fafb	
left side of organism	overlaps	3806558	catmaid_fafb	
right side of organism	overlaps	4058824	catmaid_fafb	
left side of organism	overlaps	4475069	catmaid_fafb	
left side of organism	overlaps	4577828	catmaid_fafb	
left side of organism	overlaps	4592459	catmaid_fafb	
left side of organism	overlaps	4797211	catmaid_fafb	
left side of organism	overlaps	4881421	catmaid_fafb	
right side of organism	overlaps	4905393	catmaid_fafb	
right side of organism	overlaps	5207414	catmaid_fafb	
right side of organism	overlaps	5218080	catmaid_fafb	
right side of organism	overlaps	5224929	catmaid_fafb	
left side of organism	overlaps	5232902	catmaid_fafb	
right side of organism	overlaps	6395462	catmaid_fafb	
right side of organism	overlaps	7828866	catmaid_fafb	
right side of organism	overlaps	8178073	catmaid_fafb	
right side of organism	overlaps	8438889	catmaid_fafb	
left side of organism	overlaps	9150745	catmaid_fafb	
left side of organism	overlaps	9152886	catmaid_fafb	
left side of organism	overlaps	9157627	catmaid_fafb	
left side of organism	overlaps	9157788	catmaid_fafb	
left side of organism	overlaps	9305966	catmaid_fafb	
left side of organism	overlaps	9323967	catmaid_fafb	
right side of organism	overlaps	9336218	catmaid_fafb	
right side of organism	overlaps	9342548	catmaid_fafb	
left side of organism	overlaps	9369684	catmaid_fafb	
right side of organism	overlaps	9730353	catmaid_fafb	
right side of organism	overlaps	9857696	catmaid_fafb	
right side of organism	overlaps	9937341	catmaid_fafb	
left side of organism	overlaps	10279706	catmaid_fafb	
left side of organism	overlaps	10388680	catmaid_fafb	
right side of organism	overlaps	11930921	catmaid_fafb	
right side of organism	overlaps	11956980	catmaid_fafb	
right side of organism	overlaps	11965239	catmaid_fafb	
right side of organism	overlaps	12036568	catmaid_fafb	
right side of organism	overlaps	12526673	catmaid_fafb	
right side of organism	overlaps	15463854	catmaid_fafb	
right side of organism	overlaps	16476436	catmaid_fafb	
right side of organism	overlaps	16769497	catmaid_fafb	
right side of organism	overlaps	17646149	catmaid_fafb	
right side of organism	overlaps	17686499	catmaid_fafb	
