filename	label	is_a	part_of	dbxrefs
18359	neuron 18360 (18359)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18359
18368	neuron 18369 (18368)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18368
18377	neuron 18378 (18377)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18377
18391	neuron 18392 (18391)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18391
18400	neuron 18401 (18400)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18400
18414	neuron 18415 (18414)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18414
18423	neuron 18424 (18423)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18423
18432	neuron 18433 (18432)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18432
18437	neuron 18438 (18437)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18437
18449	neuron 18450 (18449)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18449
18454	neuron 18455 (18454)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18454
18459	neuron 18460 (18459)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18459
18516	neuron 18517 (18516)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18516
18543	neuron 18544 (18543)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18543
18553	neuron 18554 (18553)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18553
18562	neuron 18563 (18562)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18562
18571	neuron 18572 (18571)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18571
18580	neuron 18581 (18580)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18580
18589	neuron 18590 (18589)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18589
18598	neuron 18599 (18598)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18598
18607	neuron 18608 (18607)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18607
18616	neuron 18617 (18616)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18616
18622	neuron 18623 (18622)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:18622
19246	neuron 19247 (19246)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19246
19254	neuron 19255 (19254)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19254
19269	neuron 19270 (19269)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19269
19362	neuron 19363 (19362)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19362
19366	neuron 19367 (19366)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19366
19371	neuron 19372 (19371)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19371
19385	neuron 19386 (19385)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19385
19404	neuron 19405 (19404)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19404
19411	neuron 19412 (19411)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19411
19416	neuron 19417 (19416)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19416
19423	neuron 19424 (19423)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19423
19443	neuron 19444 (19443)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19443
19450	neuron 19451 (19450)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19450
19457	neuron 19458 (19457)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:19457
20067	neuron 20068 (20067)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20067
20074	neuron 20075 (20074)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20074
20084	neuron 20085 (20084)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20084
20113	neuron 20114 (20113)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20113
20120	neuron 20121 (20120)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20120
20839	neuron 20840 (20839)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20839
20847	neuron 20848 (20847)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20847
20854	neuron 20855 (20854)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20854
20866	neuron 20867 (20866)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20866
20889	neuron 20890 (20889)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20889
20917	neuron 20918 (20917)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20917
20925	neuron 20926 (20925)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20925
20936	neuron 20937 (20936)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20936
20949	neuron 20950 (20949)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20949
20956	neuron 20957 (20956)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20956
20968	neuron 20969 (20968)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20968
20975	neuron 20976 (20975)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20975
20982	neuron 20983 (20982)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:20982
21086	Neuron 21087 (21086)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21086
21097	neuron 21098 (21097)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21097
21243	neuron 21244 (21243)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21243
21337	neuron 21338 (21337)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21337
21873	neuron 21874 (21873)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21873
21894	neuron 21895 (21894)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21894
21901	neuron 21902 (21901)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21901
21957	neuron 21958 (21957)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21957
21993	neuron 21994 (21993)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:21993
22004	neuron 22005 (22004)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22004
22018	neuron 22019 (22018)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22018
22034	neuron 22035 (22034)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22034
22089	neuron 22090 (22089)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22089
22119	neuron 22120 (22119)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22119
22133	neuron 22134 (22133)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22133
22169	neuron 22170 (22169)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22169
22262	neuron 22263 (22262)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22262
22293	neuron 22294 (22293)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22293
22304	neuron 22305 (22304)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22304
22308	neuron 22309 (22308)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22308
22351	neuron 22352 (22351)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22351
22365	neuron 22366 (22365)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22365
22470	neuron 22471 (22470)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22470
22477	neuron 22478 (22477)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22477
22498	neuron 22499 (22498)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22498
22526	neuron 22527 (22526)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22526
22533	neuron 22534 (22533)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22533
22540	neuron 22541 (22540)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22540
22561	neuron 22562 (22561)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22561
22568	neuron 22569 (22568)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22568
22582	neuron 22583 (22582)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22582
22612	neuron 22613 (22612)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22612
22619	neuron 22620 (22619)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22619
22662	neuron 22663 (22662)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22662
22673	neuron 22674 (22673)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22673
22697	neuron 22698 (22697)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22697
22751	neuron 22752 (22751)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22751
22761	neuron 22762 (22761)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22761
22782	neuron 22783 (22782)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22782
22796	neuron 22797 (22796)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22796
22803	neuron 22804 (22803)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22803
22810	neuron 22811 (22810)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22810
22817	neuron 22818 (22817)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22817
22842	neuron 22843 (22842)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22842
22857	neuron 22858 (22857)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22857
22866	neuron 22867 (22866)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22866
22879	neuron 22880 (22879)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22879
22887	neuron 22888 (22887)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22887
22893	neuron 22894 (22893)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22893
22898	neuron 22899 (22898)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22898
22917	neuron 22918 (22917)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22917
22931	neuron 22932 (22931)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22931
22983	neuron 22984 (22983)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22983
22989	neuron 22990 (22989)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:22989
23004	neuron 23005 (23004)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23004
23015	neuron 23016 (23015)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23015
23066	neuron 23067 (23066)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23066
23086	neuron 23087 (23086)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23086
23126	neuron 23127 (23126)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23126
23161	neuron 23162 (23161)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23161
23181	neuron 23182 (23181)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23181
23245	neuron 23246 (23245)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23245
23252	neuron 23253 (23252)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23252
23265	neuron 23266 (23265)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23265
23284	neuron 23285 (23284)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23284
23321	neuron 23322 (23321)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23321
23368	neuron 23369 (23368)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23368
23410	neuron 23411 (23410)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23410
23454	neuron 23455 (23454)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23454
23459	neuron 23460 (23459)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23459
23480	neuron 23481 (23480)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23480
23503	neuron 23504 (23503)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23503
23550	neuron 23551 (23550)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23550
23560	neuron 23561 (23560)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23560
23581	neuron 23582 (23581)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23581
23616	neuron 23617 (23616)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23616
23643	neuron 23644 (23643)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23643
23700	neuron 23701 (23700)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23700
23707	neuron 23708 (23707)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23707
23721	neuron 23722 (23721)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23721
23746	neuron 23747 (23746)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23746
23798	neuron 23799 (23798)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23798
23826	neuron 23827 (23826)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23826
23845	neuron 23846 (23845)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23845
23914	neuron 23915 (23914)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23914
23932	neuron 23933 (23932)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23932
23949	neuron 23950 (23949)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23949
23956	neuron 23957 (23956)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23956
23961	neuron 23962 (23961)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23961
23991	neuron 23992 (23991)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23991
23995	neuron 23996 (23995)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:23995
24026	neuron 24027 (24026)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24026
24040	neuron 24041 (24040)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24040
24047	neuron 24048 (24047)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24047
24058	neuron 24059 (24058)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24058
24111	neuron 24112 (24111)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24111
24286	neuron 24287 (24286)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24286
24290	neuron 24291 (24290)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24290
24300	neuron 24301 (24300)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24300
24335	neuron 24336 (24335)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24335
24349	neuron 24350 (24349)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24349
24376	neuron 24377 (24376)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24376
24405	neuron 24406 (24405)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24405
24425	neuron 24426 (24425)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24425
24430	neuron 24431 (24430)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24430
24475	neuron 24476 (24475)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24475
24488	neuron 24489 (24488)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24488
24501	neuron 24502 (24501)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24501
24529	neuron 24530 (24529)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24529
24596	neuron 24597 (24596)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24596
24645	neuron 24646 (24645)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24645
24655	neuron 24656 (24655)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24655
24711	neuron 24712 (24711)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24711
24734	neuron 24735 (24734)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24734
24738	neuron 24739 (24738)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24738
24816	neuron 24817 (24816)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24816
24830	neuron 24831 (24830)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24830
24837	neuron 24838 (24837)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24837
24844	neuron 24845 (24844)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24844
24854	neuron 24855 (24854)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24854
24861	neuron 24862 (24861)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24861
24874	neuron 24875 (24874)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24874
24882	neuron 24883 (24882)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24882
24886	neuron 24887 (24886)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24886
24893	neuron 24894 (24893)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24893
24900	neuron 24901 (24900)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24900
24916	neuron 24917 (24916)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24916
24938	neuron 24939 (24938)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24938
24952	neuron 24953 (24952)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24952
24956	neuron 24957 (24956)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24956
24963	neuron 24964 (24963)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24963
24987	neuron 24988 (24987)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:24987
25014	neuron 25015 (25014)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25014
25021	neuron 25022 (25021)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25021
25032	neuron 25033 (25032)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25032
25042	neuron 25043 (25042)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25042
25046	neuron 25047 (25046)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25046
25053	neuron 25054 (25053)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25053
25063	neuron 25064 (25063)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25063
25070	neuron 25071 (25070)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25070
25084	neuron 25085 (25084)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25084
25095	neuron 25096 (25095)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25095
25105	neuron 25106 (25105)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25105
25119	neuron 25120 (25119)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25119
25126	neuron 25127 (25126)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25126
25130	neuron 25131 (25130)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25130
25140	neuron 25141 (25140)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25140
25161	neuron 25162 (25161)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25161
25165	neuron 25166 (25165)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25165
25205	neuron 25206 (25205)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25205
25214	neuron 25215 (25214)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25214
25229	neuron 25230 (25229)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25229
25249	neuron 25250 (25249)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25249
25257	neuron 25258 (25257)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25257
25264	neuron 25265 (25264)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25264
25275	neuron 25276 (25275)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25275
25285	neuron 25286 (25285)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25285
25299	neuron 25300 (25299)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25299
25304	neuron 25305 (25304)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25304
25311	neuron 25312 (25311)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25311
25335	neuron 25336 (25335)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25335
25349	neuron 25350 (25349)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25349
25374	neuron 25375 (25374)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25374
25403	neuron 25404 (25403)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25403
25417	neuron 25418 (25417)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25417
25424	neuron 25425 (25424)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25424
25498	neuron 25499 (25498)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25498
25528	neuron 25529 (25528)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25528
25536	neuron 25537 (25536)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25536
25543	neuron 25544 (25543)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25543
25562	neuron 25563 (25562)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25562
25590	neuron 25591 (25590)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25590
25597	neuron 25598 (25597)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25597
25601	neuron 25602 (25601)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25601
25622	neuron 25623 (25622)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25622
25664	neuron 25665 (25664)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25664
25709	neuron 25710 (25709)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25709
25723	neuron 25724 (25723)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25723
25742	neuron 25743 (25742)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25742
25752	neuron 25753 (25752)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25752
25766	neuron 25767 (25766)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25766
25799	neuron 25800 (25799)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25799
25807	neuron 25808 (25807)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25807
25827	neuron 25828 (25827)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25827
25834	neuron 25835 (25834)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25834
25841	neuron 25842 (25841)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25841
25848	neuron 25849 (25848)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25848
25855	neuron 25856 (25855)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25855
25862	neuron 25863 (25862)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25862
25869	neuron 25870 (25869)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25869
25876	neuron 25877 (25876)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25876
25890	neuron 25891 (25890)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25890
25908	neuron 25909 (25908)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25908
25918	neuron 25919 (25918)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25918
25929	neuron 25930 (25929)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25929
25958	neuron 25959 (25958)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25958
25969	neuron 25970 (25969)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25969
25979	neuron 25980 (25979)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25979
25993	neuron 25994 (25993)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25993
25997	neuron 25998 (25997)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:25997
26006	neuron 26007 (26006)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26006
26011	neuron 26012 (26011)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26011
26020	neuron 26021 (26020)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26020
26028	neuron 26029 (26028)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26028
26033	neuron 26034 (26033)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26033
26039	neuron 26040 (26039)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26039
26048	neuron 26049 (26048)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26048
26054	neuron 26055 (26054)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26054
26061	neuron 26062 (26061)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26061
26070	neuron 26071 (26070)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26070
26077	neuron 26078 (26077)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26077
26081	neuron 26082 (26081)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26081
26088	neuron 26089 (26088)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26088
26103	neuron 26104 (26103)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26103
26110	neuron 26111 (26110)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26110
26117	neuron 26118 (26117)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26117
26124	neuron 26125 (26124)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26124
26138	neuron 26139 (26138)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26138
26145	neuron 26146 (26145)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26145
26158	neuron 26159 (26158)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26158
26166	neuron 26167 (26166)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26166
26173	neuron 26174 (26173)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26173
26180	neuron 26181 (26180)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26180
26194	neuron 26195 (26194)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26194
26198	neuron 26199 (26198)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26198
26241	neuron 26242 (26241)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26241
26262	neuron 26263 (26262)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26262
26269	neuron 26270 (26269)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26269
26276	neuron 26277 (26276)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26276
26375	neuron 26376 (26375)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26375
26382	neuron 26383 (26382)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26382
26389	neuron 26390 (26389)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26389
26417	neuron 26418 (26417)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26417
26431	neuron 26432 (26431)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26431
26438	neuron 26439 (26438)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26438
26568	neuron 26569 (26568)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26568
26708	neuron 26709 (26708)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26708
26715	neuron 26716 (26715)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26715
26771	neuron 26772 (26771)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26771
26778	neuron 26779 (26778)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26778
26785	neuron 26786 (26785)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26785
26799	neuron 26800 (26799)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26799
26806	neuron 26807 (26806)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26806
26813	neuron 26814 (26813)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26813
26820	neuron 26821 (26820)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26820
26834	neuron 26835 (26834)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26834
26841	neuron 26842 (26841)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26841
26883	neuron 26884 (26883)	neuron	female organism|adult ventral nervous system	catmaid_vnc1:26883
