filename	label	is_a	part_of	dbxrefs
15125	neuron 15126 (FANC:15125)	neuron|sensory neuron	female organism|adult ventral nerve cord	
15163	neuron 15164 (FANC:15163)	neuron|sensory neuron	female organism|adult ventral nerve cord	
15212	neuron 15213 (FANC:15212)	neuron|motor neuron	female organism|adult ventral nerve cord	
15498	neuron 15499 (FANC:15498)	neuron|motor neuron	female organism|adult ventral nerve cord	
15504	neuron 15505 (FANC:15504)	neuron|motor neuron	female organism|adult ventral nerve cord	
15510	neuron 15511 (FANC:15510)	neuron|motor neuron	female organism|adult ventral nerve cord	
15516	neuron 15517 (FANC:15516)	neuron|motor neuron	female organism|adult ventral nerve cord	
15679	neuron 15680 (FANC:15679)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16011	neuron 16012 (FANC:16011)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
16025	neuron 16026 (FANC:16025)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16040	neuron 16041 (FANC:16040)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16045	neuron 16046 (FANC:16045)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16049	neuron 16050 (FANC:16049)	neuron|sensory neuron	female organism|adult ventral nerve cord	
16054	neuron 16055 (FANC:16054)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16070	neuron 16071 (FANC:16070)	neuron|sensory neuron	female organism|adult ventral nerve cord	
16184	neuron 16185 (FANC:16184)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16217	neuron 16218 (FANC:16217)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16222	neuron 16223 (FANC:16222)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16241	neuron 16242 (FANC:16241)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16581	neuron 16582 (FANC:16581)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
16681	neuron 16682 (FANC:16681)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
16704	neuron 16705 (FANC:16704)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
16754	neuron 16755 (FANC:16754)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
16759	neuron 16760 (FANC:16759)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
16764	neuron 16765 (FANC:16764)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16769	neuron 16770 (FANC:16769)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16801	neuron 16802 (FANC:16801)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16810	neuron 16811 (FANC:16810)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16828	neuron 16829 (FANC:16828)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16832	neuron 16833 (FANC:16832)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16850	neuron 16851 (FANC:16850)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16856	neuron 16857 (FANC:16856)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
16873	neuron 16874 (FANC:16873)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
16879	neuron 16880 (FANC:16879)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
17386	neuron 17387 (FANC:17386)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
17664	neuron 17665 (FANC:17664)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
17764	neuron 17765 (FANC:17764)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
17897	neuron 17898 (FANC:17897)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
17999	neuron 18000 (FANC:17999)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18025	neuron 18026 (FANC:18025)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18034	neuron 18035 (FANC:18034)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18190	neuron 18191 (FANC:18190)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18194	neuron 18195 (FANC:18194)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18201	neuron 18202 (FANC:18201)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18205	neuron 18206 (FANC:18205)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18215	neuron 18216 (FANC:18215)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18341	neuron 18342 (FANC:18341)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18350	neuron 18351 (FANC:18350)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18359	neuron 18360 (FANC:18359)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18368	neuron 18369 (FANC:18368)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18377	neuron 18378 (FANC:18377)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18391	neuron 18392 (FANC:18391)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18400	neuron 18401 (FANC:18400)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18414	neuron 18415 (FANC:18414)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18423	neuron 18424 (FANC:18423)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18432	neuron 18433 (FANC:18432)	neuron|motor neuron	female organism|adult ventral nerve cord	
18437	neuron 18438 (FANC:18437)	neuron|motor neuron	female organism|adult ventral nerve cord	
18449	neuron 18450 (FANC:18449)	neuron|motor neuron	female organism|adult ventral nerve cord	
18454	neuron 18455 (FANC:18454)	neuron|motor neuron	female organism|adult ventral nerve cord	
18459	neuron 18460 (FANC:18459)	neuron|sensory neuron	female organism|adult ventral nerve cord	
18516	neuron 18517 (FANC:18516)	neuron|sensory neuron	female organism|adult ventral nerve cord	
18543	neuron 18544 (FANC:18543)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18553	neuron 18554 (FANC:18553)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18562	neuron 18563 (FANC:18562)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18571	neuron 18572 (FANC:18571)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18580	neuron 18581 (FANC:18580)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18589	neuron 18590 (FANC:18589)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18598	neuron 18599 (FANC:18598)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18607	neuron 18608 (FANC:18607)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18616	neuron 18617 (FANC:18616)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
18622	neuron 18623 (FANC:18622)	neuron|motor neuron|mesothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
19246	neuron 19247 (FANC:19246)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19254	neuron 19255 (FANC:19254)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19269	neuron 19270 (FANC:19269)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19362	neuron 19363 (FANC:19362)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19366	neuron 19367 (FANC:19366)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
19371	neuron 19372 (FANC:19371)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19385	neuron 19386 (FANC:19385)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19404	neuron 19405 (FANC:19404)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19411	neuron 19412 (FANC:19411)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19416	neuron 19417 (FANC:19416)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19423	neuron 19424 (FANC:19423)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19443	neuron 19444 (FANC:19443)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19450	neuron 19451 (FANC:19450)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
19457	neuron 19458 (FANC:19457)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
20067	neuron 20068 (FANC:20067)	neuron|sensory neuron	female organism|adult ventral nerve cord	
20074	neuron 20075 (FANC:20074)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
20084	neuron 20085 (FANC:20084)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
20113	neuron 20114 (FANC:20113)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
20120	neuron 20121 (FANC:20120)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
20839	neuron 20840 (FANC:20839)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
20847	neuron 20848 (FANC:20847)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
20854	neuron 20855 (FANC:20854)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
20866	neuron 20867 (FANC:20866)	neuron|sensory neuron	female organism|adult ventral nerve cord	
20889	neuron 20890 (FANC:20889)	neuron|sensory neuron	female organism|adult ventral nerve cord	
20917	neuron 20918 (FANC:20917)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
20925	neuron 20926 (FANC:20925)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
20936	neuron 20937 (FANC:20936)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
20949	neuron 20950 (FANC:20949)	neuron|sensory neuron	female organism|adult ventral nerve cord	
20956	neuron 20957 (FANC:20956)	neuron|sensory neuron	female organism|adult ventral nerve cord	
20968	neuron 20969 (FANC:20968)	neuron|sensory neuron	female organism|adult ventral nerve cord	
20975	neuron 20976 (FANC:20975)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
20982	neuron 20983 (FANC:20982)	neuron|sensory neuron	female organism|adult ventral nerve cord	
21086	Neuron 21087 (FANC:21086)	neuron|motor neuron	female organism|adult ventral nerve cord	
21097	neuron 21098 (FANC:21097)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
21243	neuron 21244 (FANC:21243)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
21337	neuron 21338 (FANC:21337)	neuron|motor neuron|prothoracic leg muscle motor neuron	female organism|adult ventral nerve cord	
21873	neuron 21874 (FANC:21873)	neuron|sensory neuron	female organism|adult ventral nerve cord	
21894	neuron 21895 (FANC:21894)	neuron|sensory neuron	female organism|adult ventral nerve cord	
21901	neuron 21902 (FANC:21901)	neuron|sensory neuron	female organism|adult ventral nerve cord	
21957	neuron 21958 (FANC:21957)	neuron|sensory neuron	female organism|adult ventral nerve cord	
21993	neuron 21994 (FANC:21993)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22004	neuron 22005 (FANC:22004)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22018	neuron 22019 (FANC:22018)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22034	neuron 22035 (FANC:22034)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22089	neuron 22090 (FANC:22089)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22119	neuron 22120 (FANC:22119)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22133	neuron 22134 (FANC:22133)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22169	neuron 22170 (FANC:22169)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22262	neuron 22263 (FANC:22262)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22293	neuron 22294 (FANC:22293)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22304	neuron 22305 (FANC:22304)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22308	neuron 22309 (FANC:22308)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22351	neuron 22352 (FANC:22351)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22365	neuron 22366 (FANC:22365)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22470	neuron 22471 (FANC:22470)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22477	neuron 22478 (FANC:22477)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
22498	neuron 22499 (FANC:22498)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22526	neuron 22527 (FANC:22526)	neuron|hair plate|sensory neuron	female organism|adult ventral nerve cord	
22533	neuron 22534 (FANC:22533)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22540	neuron 22541 (FANC:22540)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22561	neuron 22562 (FANC:22561)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22568	neuron 22569 (FANC:22568)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22582	neuron 22583 (FANC:22582)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22612	neuron 22613 (FANC:22612)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22619	neuron 22620 (FANC:22619)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22662	neuron 22663 (FANC:22662)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
22673	neuron 22674 (FANC:22673)	neuron|campaniform sensillum|sensory neuron	female organism|adult ventral nerve cord	
22697	neuron 22698 (FANC:22697)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22751	neuron 22752 (FANC:22751)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
22761	neuron 22762 (FANC:22761)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
22782	neuron 22783 (FANC:22782)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
22796	neuron 22797 (FANC:22796)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22803	neuron 22804 (FANC:22803)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22810	neuron 22811 (FANC:22810)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22817	neuron 22818 (FANC:22817)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22842	neuron 22843 (FANC:22842)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
22857	neuron 22858 (FANC:22857)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
22866	neuron 22867 (FANC:22866)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
22879	neuron 22880 (FANC:22879)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22887	neuron 22888 (FANC:22887)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22893	neuron 22894 (FANC:22893)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22898	neuron 22899 (FANC:22898)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22917	neuron 22918 (FANC:22917)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22931	neuron 22932 (FANC:22931)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22983	neuron 22984 (FANC:22983)	neuron|sensory neuron	female organism|adult ventral nerve cord	
22989	neuron 22990 (FANC:22989)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23004	neuron 23005 (FANC:23004)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23015	neuron 23016 (FANC:23015)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23066	neuron 23067 (FANC:23066)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23086	neuron 23087 (FANC:23086)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23126	neuron 23127 (FANC:23126)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23161	neuron 23162 (FANC:23161)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23181	neuron 23182 (FANC:23181)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23245	neuron 23246 (FANC:23245)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23252	neuron 23253 (FANC:23252)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
23265	neuron 23266 (FANC:23265)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23284	neuron 23285 (FANC:23284)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23321	neuron 23322 (FANC:23321)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23368	neuron 23369 (FANC:23368)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23410	neuron 23411 (FANC:23410)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23454	neuron 23455 (FANC:23454)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23459	neuron 23460 (FANC:23459)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23480	neuron 23481 (FANC:23480)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23503	neuron 23504 (FANC:23503)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23550	neuron 23551 (FANC:23550)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
23560	neuron 23561 (FANC:23560)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
23581	neuron 23582 (FANC:23581)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23616	neuron 23617 (FANC:23616)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23643	neuron 23644 (FANC:23643)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23700	neuron 23701 (FANC:23700)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23707	neuron 23708 (FANC:23707)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
23721	neuron 23722 (FANC:23721)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23746	neuron 23747 (FANC:23746)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23798	neuron 23799 (FANC:23798)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23826	neuron 23827 (FANC:23826)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23845	neuron 23846 (FANC:23845)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23914	neuron 23915 (FANC:23914)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23932	neuron 23933 (FANC:23932)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23949	neuron 23950 (FANC:23949)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23956	neuron 23957 (FANC:23956)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23961	neuron 23962 (FANC:23961)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23991	neuron 23992 (FANC:23991)	neuron|sensory neuron	female organism|adult ventral nerve cord	
23995	neuron 23996 (FANC:23995)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24026	neuron 24027 (FANC:24026)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24040	neuron 24041 (FANC:24040)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24047	neuron 24048 (FANC:24047)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24058	neuron 24059 (FANC:24058)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24111	neuron 24112 (FANC:24111)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24286	neuron 24287 (FANC:24286)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24290	neuron 24291 (FANC:24290)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
24300	neuron 24301 (FANC:24300)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24335	neuron 24336 (FANC:24335)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24349	neuron 24350 (FANC:24349)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24376	neuron 24377 (FANC:24376)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24405	neuron 24406 (FANC:24405)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24425	neuron 24426 (FANC:24425)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24430	neuron 24431 (FANC:24430)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24475	neuron 24476 (FANC:24475)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24488	neuron 24489 (FANC:24488)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24501	neuron 24502 (FANC:24501)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24529	neuron 24530 (FANC:24529)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24596	neuron 24597 (FANC:24596)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24645	neuron 24646 (FANC:24645)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24655	neuron 24656 (FANC:24655)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24711	neuron 24712 (FANC:24711)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24734	neuron 24735 (FANC:24734)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24738	neuron 24739 (FANC:24738)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24816	neuron 24817 (FANC:24816)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24830	neuron 24831 (FANC:24830)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24837	neuron 24838 (FANC:24837)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24844	neuron 24845 (FANC:24844)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24854	neuron 24855 (FANC:24854)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24861	neuron 24862 (FANC:24861)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
24874	neuron 24875 (FANC:24874)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
24882	neuron 24883 (FANC:24882)	neuron|sensory neuron|chordotonal neuron	female organism|adult ventral nerve cord	
24886	neuron 24887 (FANC:24886)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24893	neuron 24894 (FANC:24893)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24900	neuron 24901 (FANC:24900)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24916	neuron 24917 (FANC:24916)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24938	neuron 24939 (FANC:24938)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24952	neuron 24953 (FANC:24952)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24956	neuron 24957 (FANC:24956)	neuron|sensory neuron	female organism|adult ventral nerve cord	
24963	neuron 24964 (FANC:24963)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
24987	neuron 24988 (FANC:24987)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25014	neuron 25015 (FANC:25014)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25021	neuron 25022 (FANC:25021)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25032	neuron 25033 (FANC:25032)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25042	neuron 25043 (FANC:25042)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25046	neuron 25047 (FANC:25046)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25053	neuron 25054 (FANC:25053)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25063	neuron 25064 (FANC:25063)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25070	neuron 25071 (FANC:25070)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25084	neuron 25085 (FANC:25084)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25095	neuron 25096 (FANC:25095)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25105	neuron 25106 (FANC:25105)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25119	neuron 25120 (FANC:25119)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25126	neuron 25127 (FANC:25126)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25130	neuron 25131 (FANC:25130)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25140	neuron 25141 (FANC:25140)	neuron|chordotonal neuron|sensory neuron	female organism|adult ventral nerve cord	
25161	neuron 25162 (FANC:25161)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25165	neuron 25166 (FANC:25165)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25205	neuron 25206 (FANC:25205)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25214	neuron 25215 (FANC:25214)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25229	neuron 25230 (FANC:25229)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25249	neuron 25250 (FANC:25249)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25257	neuron 25258 (FANC:25257)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
25264	neuron 25265 (FANC:25264)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
25275	neuron 25276 (FANC:25275)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
25285	neuron 25286 (FANC:25285)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25299	neuron 25300 (FANC:25299)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
25304	neuron 25305 (FANC:25304)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25311	neuron 25312 (FANC:25311)	neuron|sensory neuron|campaniform sensillum	female organism|adult ventral nerve cord	
25335	neuron 25336 (FANC:25335)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
25349	neuron 25350 (FANC:25349)	neuron|sensory neuron|hair plate	female organism|adult ventral nerve cord	
25374	neuron 25375 (FANC:25374)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25403	neuron 25404 (FANC:25403)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25417	neuron 25418 (FANC:25417)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25424	neuron 25425 (FANC:25424)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25498	neuron 25499 (FANC:25498)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25528	neuron 25529 (FANC:25528)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25536	neuron 25537 (FANC:25536)	neuron|sensory neuron	female organism|adult ventral nerve cord	
25543	neuron 25544 (FANC:25543)	neuron|sensory neuron	female organism|adult ventral nerve cord	
