Paper_ID	CATMAID_name	VFB_name	CATMAID_SKIDs	VFB_SKIDS	CATMAID_not_VFB	VFB_not_CATMAID	neuron_only
225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	Maniates-Selvin2020	1088	0	1088	0	0
