filename	label	is_a	part_of	comment	dbxrefs
512235	neuron 22990 (FANC:512235)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, sensory neuron, enveloping, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512235|catmaid_fanc:22989
512249	neuron 16851 (FANC:512249)	neuron|sensory neuron	female organism|adult nervous system	hair plate, sensory neuron, CoHP3, left T1 dorsal nerve, skeleton	catmaid_fanc_JRC2018VF:512249|catmaid_fanc:16850
512263	neuron 25043 (FANC:512263)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512263|catmaid_fanc:25042
512277	neuron 20950 (FANC:512277)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 posterior edge, sensory neuron	catmaid_fanc_JRC2018VF:512277|catmaid_fanc:20949
512290	neuron 25047 (FANC:512290)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512290|catmaid_fanc:25046
512303	neuron 20957 (FANC:512303)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:512303|catmaid_fanc:20956
512318	neuron 23005 (FANC:512318)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512318|catmaid_fanc:23004
512331	neuron 25054 (FANC:512331)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512331|catmaid_fanc:25053
512345	neuron 78301 (FANC:512345)	neuron|sensory neuron	female organism|adult nervous system	right posterior dorsal mesothoracic nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:512345|catmaid_fanc:78300
512356	neuron 14821 (FANC:512356)	neuron|sensory neuron	female organism|adult nervous system	left prosternal nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512356|catmaid_fanc:14820
512367	neuron 20969 (FANC:512367)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:512367|catmaid_fanc:20968
512380	neuron 16874 (FANC:512380)	neuron|sensory neuron	female organism|adult nervous system	CoHP3, hair plate, left T1 dorsal nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512380|catmaid_fanc:16873
512393	neuron 23016 (FANC:512393)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512393|catmaid_fanc:23015
512406	neuron 25064 (FANC:512406)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512406|catmaid_fanc:25063
512419	neuron 12782 (FANC:512419)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512419|catmaid_fanc:12781
512433	neuron 25071 (FANC:512433)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, skeleton, sensory neuron, left T1 leg nerve	catmaid_fanc_JRC2018VF:512433|catmaid_fanc:25070
512447	neuron 496 (FANC:512447)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	left T1 leg nerve, skeleton, left T1 anterior edge, left T1 posterior edge, sensory neuron, campaniform sensillum	catmaid_fanc_JRC2018VF:512447|catmaid_fanc:495
512463	neuron 16880 (FANC:512463)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, CoHP3, hair plate, left T1 dorsal nerve, skeleton	catmaid_fanc_JRC2018VF:512463|catmaid_fanc:16879
512476	neuron 20976 (FANC:512476)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	intersegmental, campaniform sensillum, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512476|catmaid_fanc:20975
512490	neuron 500 (FANC:512490)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 posterior edge, skeleton, possible hair plate, left T1 leg nerve, left T1 anterior edge, possible campaniform sensillum, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512490|catmaid_fanc:499
512505	neuron 20983 (FANC:512505)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 posterior edge	catmaid_fanc_JRC2018VF:512505|catmaid_fanc:20982
512518	neuron 504 (FANC:512518)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T1 leg nerve, hair plate, sensory neuron	catmaid_fanc_JRC2018VF:512518|catmaid_fanc:503
512531	neuron 25085 (FANC:512531)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512531|catmaid_fanc:25084
512545	neuron 512 (FANC:512545)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, sensory neuron, bristle, left T1 ventral edge	catmaid_fanc_JRC2018VF:512545|catmaid_fanc:511
512559	neuron 516 (FANC:512559)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 anterior edge	catmaid_fanc_JRC2018VF:512559|catmaid_fanc:515
512572	neuron 25096 (FANC:512572)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg ascending chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512572|catmaid_fanc:25095
512588	neuron 524 (FANC:512588)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, left T1 posterior edge, sensory neuron, possible nonoblique campaniform sensillum, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512588|catmaid_fanc:523
512603	neuron 25106 (FANC:512603)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg ascending chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512603|catmaid_fanc:25105
512617	neuron 532 (FANC:512617)	neuron|sensory neuron	female organism|adult nervous system	hair plate, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512617|catmaid_fanc:531
512632	neuron 23067 (FANC:512632)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512632|catmaid_fanc:23066
512645	neuron 540 (FANC:512645)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512645|catmaid_fanc:539
512658	neuron 544 (FANC:512658)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, left T1 posterior edge, left T1 anterior edge, sensory neuron, ventral bifurcator, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512658|catmaid_fanc:543
512672	neuron 25120 (FANC:512672)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg ascending chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512672|catmaid_fanc:25119
512686	neuron 548 (FANC:512686)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 posterior edge, sensory neuron	catmaid_fanc_JRC2018VF:512686|catmaid_fanc:547
512700	neuron 25127 (FANC:512700)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512700|catmaid_fanc:25126
512713	neuron 557 (FANC:512713)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:512713|catmaid_fanc:556
512727	neuron 14893 (FANC:512727)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, chordotonal neuron, sensory neuron, T1 leg chordotonal neuron unclassified subtype	catmaid_fanc_JRC2018VF:512727|catmaid_fanc:14892
512741	neuron 23087 (FANC:512741)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512741|catmaid_fanc:23086
512754	neuron 561 (FANC:512754)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:512754|catmaid_fanc:560
512767	neuron 14898 (FANC:512767)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg hook chordotonal neuron, skeleton, left T1 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:512767|catmaid_fanc:14897
512781	neuron 25141 (FANC:512781)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512781|catmaid_fanc:25140
512795	neuron 569 (FANC:512795)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 anterior edge, sensory neuron	catmaid_fanc_JRC2018VF:512795|catmaid_fanc:568
512810	neuron 14906 (FANC:512810)	neuron|sensory neuron	female organism|adult nervous system	left T1 dorsal nerve, skeleton, sensory neuron, ventrally projecting dorsal nerve sensory neuron, sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512810|catmaid_fanc:14905
512823	neuron 573 (FANC:512823)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 anterior edge, sensory neuron	catmaid_fanc_JRC2018VF:512823|catmaid_fanc:572
512837	neuron 585 (FANC:512837)	neuron|sensory neuron	female organism|adult nervous system	possible stretch receptor, left T1 leg nerve, skeleton, sensory neuron, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512837|catmaid_fanc:584
512853	neuron 25166 (FANC:512853)	neuron|sensory neuron	female organism|adult nervous system	left T1 ventral edge, bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:512853|catmaid_fanc:25165
512867	neuron 27216 (FANC:512867)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg hook chordotonal neuron, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:512867|catmaid_fanc:27215
512881	neuron 23127 (FANC:512881)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512881|catmaid_fanc:23126
512894	peripherally synapsing interneuron_left (FANC:512894)	neuron|peripherally synapsing interneuron	female organism|adult ventral nerve cord	efferent neuron, left-right homologs 12916 & 69998, right posterior dorsal mesothoracic nerve, left soma, skeleton, peripherally synapsing interneuron	catmaid_fanc_JRC2018VF:512894|catmaid_fanc:12916
512909	neuron 25206 (FANC:512909)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, bristle	catmaid_fanc_JRC2018VF:512909|catmaid_fanc:25205
512920	neuron 14970 (FANC:512920)	neuron|sensory neuron	female organism|adult nervous system	right posterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512920|catmaid_fanc:14969
512931	neuron 23162 (FANC:512931)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:512931|catmaid_fanc:23161
512944	neuron 25215 (FANC:512944)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, bristle	catmaid_fanc_JRC2018VF:512944|catmaid_fanc:25214
512955	neuron 23182 (FANC:512955)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, enveloping, sensory neuron, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512955|catmaid_fanc:23181
512968	neuron 25230 (FANC:512968)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, bristle	catmaid_fanc_JRC2018VF:512968|catmaid_fanc:25229
512979	neuron 74386 (FANC:512979)	neuron|sensory neuron	female organism|adult nervous system	left ventral-3 branch of T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:512979|catmaid_fanc:74385
512991	neuron 101011 (FANC:512991)	neuron|sensory neuron	female organism|adult nervous system	possible chordotonal neuron, skeleton, sensory neuron, left T1 leg nerve, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:512991|catmaid_fanc:101010
513006	neuron 70293 (FANC:513006)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513006|catmaid_fanc:70292
513018	neuron 70310 (FANC:513018)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513018|catmaid_fanc:70309
513030	neuron 25258 (FANC:513030)	neuron|sensory neuron	female organism|adult nervous system	hair plate, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513030|catmaid_fanc:25257
513043	neuron 78508 (FANC:513043)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:513043|catmaid_fanc:78507
513055	neuron 25265 (FANC:513055)	neuron|sensory neuron	female organism|adult nervous system	hair plate, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513055|catmaid_fanc:25264
513068	neuron 78514 (FANC:513068)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, skeleton, right T2 leg nerve	catmaid_fanc_JRC2018VF:513068|catmaid_fanc:78513
513080	neuron 25276 (FANC:513080)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton, enveloping	catmaid_fanc_JRC2018VF:513080|catmaid_fanc:25275
513094	neuron 70333 (FANC:513094)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:513094|catmaid_fanc:70332
513106	neuron 162498 (FANC:513106)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513106|catmaid_fanc:162497
513118	neuron 25286 (FANC:513118)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, bristle, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513118|catmaid_fanc:25285
513130	neuron 162502 (FANC:513130)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513130|catmaid_fanc:162501
513142	neuron 15048 (FANC:513142)	neuron|sensory neuron	female organism|adult nervous system	right posterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513142|catmaid_fanc:15047
513153	neuron 162506 (FANC:513153)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513153|catmaid_fanc:162505
513165	neuron 101068 (FANC:513165)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left T1 leg nerve, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:513165|catmaid_fanc:101067
513177	neuron 23246 (FANC:513177)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513177|catmaid_fanc:23245
513190	neuron 78543 (FANC:513190)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:513190|catmaid_fanc:78542
513204	neuron 162510 (FANC:513204)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513204|catmaid_fanc:162509
513216	neuron 162514 (FANC:513216)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513216|catmaid_fanc:162513
513228	neuron 25300 (FANC:513228)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left T1 leg nerve, hair plate	catmaid_fanc_JRC2018VF:513228|catmaid_fanc:25299
513241	neuron 23253 (FANC:513241)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, campaniform sensillum	catmaid_fanc_JRC2018VF:513241|catmaid_fanc:23252
513255	neuron 127705 (FANC:513255)	neuron|sensory neuron	female organism|adult nervous system	CoHP8, sensory neuron, hair plate, skeleton, left T1 ventral nerve	catmaid_fanc_JRC2018VF:513255|catmaid_fanc:127704
513268	neuron 162518 (FANC:513268)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513268|catmaid_fanc:162517
513280	neuron 162522 (FANC:513280)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513280|catmaid_fanc:162521
513292	neuron 162526 (FANC:513292)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513292|catmaid_fanc:162525
513304	neuron 25312 (FANC:513304)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513304|catmaid_fanc:25311
513317	neuron 23266 (FANC:513317)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513317|catmaid_fanc:23265
513330	neuron 47841 (FANC:513330)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	bCS, campaniform sensillum, bilateral, intersegmental, right T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513330|catmaid_fanc:47840
513348	neuron 70373 (FANC:513348)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513348|catmaid_fanc:70372
513403	neuron 162534 (FANC:513403)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513403|catmaid_fanc:162533
513415	neuron 162538 (FANC:513415)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513415|catmaid_fanc:162537
513427	neuron 162542 (FANC:513427)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513427|catmaid_fanc:162541
513439	neuron 162546 (FANC:513439)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513439|catmaid_fanc:162545
513451	neuron 13045 (FANC:513451)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513451|catmaid_fanc:13044
513465	neuron 70389 (FANC:513465)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513465|catmaid_fanc:70388
513477	neuron 162550 (FANC:513477)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513477|catmaid_fanc:162549
513489	neuron 25336 (FANC:513489)	neuron|sensory neuron	female organism|adult nervous system	hair plate, skeleton, left T1 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:513489|catmaid_fanc:25335
513502	neuron 13049 (FANC:513502)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, chordotonal neuron, sensory neuron, T1 leg claw chordotonal neuron B bundle, possible tibia chordotonal neuron	catmaid_fanc_JRC2018VF:513502|catmaid_fanc:13048
513517	neuron 15099 (FANC:513517)	neuron|sensory neuron	female organism|adult nervous system	left T1 dorsal nerve, skeleton, sensory neuron, ventrally projecting dorsal nerve sensory neuron, sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:513517|catmaid_fanc:15098
513529	neuron 13054 (FANC:513529)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, right T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513529|catmaid_fanc:13053
513542	neuron 162554 (FANC:513542)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T2 leg nerve	catmaid_fanc_JRC2018VF:513542|catmaid_fanc:162553
513554	neuron 25350 (FANC:513554)	neuron|sensory neuron	female organism|adult nervous system	hair plate, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513554|catmaid_fanc:25349
513567	neuron 70407 (FANC:513567)	neuron|sensory neuron	female organism|adult nervous system	possible campaniform sensillum, sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513567|catmaid_fanc:70406
513580	neuron 13070 (FANC:513580)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513580|catmaid_fanc:13069
513594	neuron 15126 (FANC:513594)	neuron|sensory neuron	female organism|adult nervous system	left T1 dorsal nerve, skeleton, sensory neuron, ventrally projecting dorsal nerve sensory neuron, sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:513594|catmaid_fanc:15125
513606	neuron 13079 (FANC:513606)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513606|catmaid_fanc:13078
513620	neuron 23322 (FANC:513620)	neuron|sensory neuron	female organism|adult nervous system	possible campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:513620|catmaid_fanc:23321
513633	neuron 13095 (FANC:513633)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513633|catmaid_fanc:13094
513647	neuron 19247 (FANC:513647)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513647|catmaid_fanc:19246
513661	neuron 19255 (FANC:513661)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513661|catmaid_fanc:19254
513675	neuron 74549 (FANC:513675)	neuron|sensory neuron	female organism|adult nervous system	left T2 accessory nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513675|catmaid_fanc:74548
513690	neuron 9017 (FANC:513690)	neuron|sensory neuron	female organism|adult nervous system	skeleton, hair plate, left T1 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:513690|catmaid_fanc:9016
513703	neuron 102660 (FANC:513703)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:513703|catmaid_fanc:113465
513715	neuron 15164 (FANC:513715)	neuron|sensory neuron	female organism|adult nervous system	left T1 dorsal nerve, skeleton, sensory neuron, ventrally projecting dorsal nerve sensory neuron, sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:513715|catmaid_fanc:15163
513727	neuron 9021 (FANC:513727)	neuron|sensory neuron	female organism|adult nervous system	hair plate, left T1 posterior edge, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513727|catmaid_fanc:9020
513741	neuron 25404 (FANC:513741)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513741|catmaid_fanc:25403
513754	neuron 179001 (FANC:513754)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T1 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:513754|catmaid_fanc:179000
513765	neuron 70468 (FANC:513765)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513765|catmaid_fanc:70467
513777	neuron 19270 (FANC:513777)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:513777|catmaid_fanc:19269
513791	neuron 101188 (FANC:513791)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, skeleton, left T1 leg nerve, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:513791|catmaid_fanc:101187
513802	neuron 23369 (FANC:513802)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513802|catmaid_fanc:23368
513815	neuron 25418 (FANC:513815)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513815|catmaid_fanc:25417
513828	neuron 99461 (FANC:513828)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:513828|catmaid_fanc:113475
513840	neuron 104196 (FANC:513840)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:513840|catmaid_fanc:113485
513852	neuron 25425 (FANC:513852)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513852|catmaid_fanc:25424
513865	neuron 104201 (FANC:513865)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:513865|catmaid_fanc:113496
513878	neuron 80737 (FANC:513878)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	bCS, intersegmental, bilateral, campaniform sensillum, sensory neuron, right T3 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513878|catmaid_fanc:80736
513895	neuron 80742 (FANC:513895)	neuron|sensory neuron	female organism|adult nervous system	skeleton, intersegmental, sensory neuron, right T3 leg nerve, possible campaniform sensillum	catmaid_fanc_JRC2018VF:513895|catmaid_fanc:80741
513908	neuron 107372 (FANC:513908)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:513908|catmaid_fanc:107371
513919	neuron 23411 (FANC:513919)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:513919|catmaid_fanc:23410
